edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score
5795,570,9,179,4.603900423800438,low_compatibility_junction,0.008926714145529428,19,0.051410683296422,0.8364953788895307
5796,24262,498,179,4.5972583376758935,low_compatibility_junction,0.0073224131816199845,14,0.05214729663976769,0.8637704195227226
5797,9701,198,179,4.596189432805955,low_compatibility_junction,0.00925029941794017,23,0.048557312977287784,0.8310993069163728
5798,23612,483,179,4.547546684469869,low_compatibility_junction,0.007538122241385281,6,0.07701047933697845,0.860051984190989
5799,20539,418,179,4.483976574350041,low_compatibility_junction,0.013645743764936925,5,0.11603860410918328,0.7611575781827127
5800,8869,179,253,4.468943759850985,low_compatibility_junction,0.008137457901955445,61,0.030775326319593527,0.8498043282653394
5801,8833,179,129,4.46521460239845,low_compatibility_junction,0.009310987701890273,52,0.03553820871790195,0.8300911590532023
5802,8889,179,313,4.459819955578601,low_compatibility_junction,0.009782511676693785,58,0.035237169423086294,0.8222997972795667
5803,8863,179,245,4.439273384701827,low_compatibility_junction,0.008715182419109624,32,0.04106108864252699,0.8400417815996456
5804,8944,179,488,4.43874869100924,low_compatibility_junction,0.0065542882297276745,42,0.031038954793635748,0.8771425433904121
5805,8798,179,13,4.431426607712528,low_compatibility_junction,0.00882476263617989,121,0.025563199657309417,0.8382027583259142
5806,8866,179,250,4.427822661461606,low_compatibility_junction,0.005560734309256077,1,0.15171858364495938,0.8947466385655644
5807,8870,179,256,4.41560921489755,low_compatibility_junction,0.00900946900899824,185,0.022687381000939283,0.8351120427657918
5808,8895,179,333,4.408173494475175,low_compatibility_junction,0.009692539877938717,168,0.024579986890176868,0.8237808052069605
5809,8913,179,392,4.404691141370876,low_compatibility_junction,0.00832902319663658,78,0.02858279002330907,0.8465546970746813
5810,8937,179,472,4.397378265701942,low_compatibility_junction,0.009430560099038606,108,0.02774581372880961,0.8281084110227076
5811,8894,179,322,4.3914038412651815,low_compatibility_junction,0.008477172304992564,104,0.026172756588730674,0.8440500829995663
5812,8842,179,158,4.380178683054425,low_compatibility_junction,0.00913701905456307,101,0.027779239952302,0.8329843861644549
5813,8902,179,353,4.36979935010514,low_compatibility_junction,0.008786216523731127,124,0.025284781807778704,0.8388491966262782
5814,7433,155,179,4.3483940227992415,low_compatibility_junction,0.008917269271428455,146,0.024235040675088696,0.8366534056852858
5815,17479,354,179,4.344074331324979,low_compatibility_junction,0.0108549870864147,101,0.031174347797681218,0.8048496882024618
