baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,1095,0.5442922374429223,0.8235294117647058,4.857142857142857,17,14
random_same_edge_budget,1897,0.9325250395361097,1.0,2.2941176470588234,17,17
