condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,0.9411764705882353,10.795866425180797,0.9411764705882353,11.38688155934352
after,0.1,371 259 175 410 429 271 171 319 43 463 199 163 248 139 149 121 290 167 3 385,0.7058823529411765,11.842402143194713,0.7058823529411765,12.289115581483658
