method,num_paths,mean_path_edges,mean_path_cost,mean_unsupported_edge_fraction,mean_unsupported_scc_edge_fraction,mean_num_scc_edges,mean_num_unsupported_scc_edges,mean_same_traj_support
hybrid_w0p10_forward,3655,2.26155950752394,85.84283635650458,0.9726630186958505,0.0,0.0,0.0,11.24033287733698
hybrid_w0p50_forward,3655,2.26046511627907,86.32952965162808,0.9721614227086184,0.0,0.0,0.0,11.662676698586411
hybrid_w10p00_forward,3655,2.2621067031463746,97.2630651444057,0.9523255813953488,0.0,0.0,0.0,19.524122207022344
hybrid_w1p00_forward,3655,2.2599179206566347,86.93643877111022,0.9716598267213862,0.0,0.0,0.0,11.735499316005471
hybrid_w20p00_forward,3655,2.288919288645691,107.46309359730421,0.9412631098951209,0.0,0.0,0.0,23.57463292293662
hybrid_w2p00_forward,3655,2.2596443228454173,88.14081064023416,0.9696078431372549,0.0,0.0,0.0,12.935088919288646
hybrid_w5p00_forward,3655,2.2593707250342,91.67900488730552,0.963155494756042,0.0,0.0,0.0,16.367236662106702
original,3655,2.2618331053351572,85.72566164971703,0.9726630186958505,0.0,0.0,0.0,11.24033287733698
