query_id,reachable,num_adjacent_edge_pairs,strict_compatible_rate
0,True,4,0.5
1,True,3,0.6666666666666666
2,True,4,0.75
3,True,4,0.5
4,True,4,0.75
5,True,8,1.0
6,True,5,0.8
7,True,5,0.6
8,True,5,1.0
9,True,4,1.0
10,True,4,0.5
11,True,5,0.8
12,True,4,0.25
13,True,5,0.6
14,True,4,0.75
15,True,4,0.75
16,True,4,1.0
17,True,3,0.3333333333333333
18,True,5,0.8
19,True,5,1.0
20,True,5,0.8
21,True,4,1.0
22,True,4,0.75
23,True,4,0.75
24,True,5,0.8
25,True,4,0.75
26,True,4,0.75
27,True,4,1.0
28,True,4,1.0
29,True,4,0.5
30,True,3,0.6666666666666666
31,True,5,0.6
32,True,4,0.75
33,True,4,0.75
34,True,5,0.8
35,True,5,0.8
36,True,5,0.6
37,True,5,0.6
38,True,4,0.75
39,True,3,0.6666666666666666
40,True,4,0.75
41,True,4,0.75
42,True,6,0.6666666666666666
43,True,5,1.0
44,True,5,1.0
45,True,4,1.0
46,True,7,0.7142857142857143
47,True,4,0.75
48,True,5,1.0
49,True,5,0.6
50,True,5,0.8
51,True,5,0.6
52,True,6,1.0
53,True,5,1.0
54,True,4,1.0
55,True,5,1.0
56,True,5,0.8
57,True,5,0.8
58,True,4,1.0
59,True,4,0.5
60,True,3,0.6666666666666666
61,True,4,0.75
62,True,3,0.6666666666666666
63,True,4,0.75
64,True,3,0.6666666666666666
65,True,6,1.0
66,True,2,1.0
67,True,5,0.6
68,True,5,0.8
69,True,6,1.0
70,True,4,0.25
71,True,5,0.8
72,True,5,1.0
73,True,4,0.5
74,True,5,1.0
75,True,4,0.75
76,True,5,1.0
77,True,4,0.25
78,True,4,0.75
79,True,6,0.8333333333333334
80,True,5,1.0
81,True,4,0.5
82,True,5,0.6
83,True,5,0.4
84,True,6,0.8333333333333334
85,True,5,0.8
86,True,4,0.5
87,True,4,1.0
88,True,11,0.8181818181818182
89,True,5,1.0
90,True,7,1.0
91,True,3,0.3333333333333333
92,True,6,0.6666666666666666
93,True,4,0.75
94,True,7,0.8571428571428571
95,True,4,0.75
96,True,4,0.5
97,True,4,1.0
98,True,5,0.8
99,True,4,0.75
100,True,4,1.0
101,True,4,0.5
102,True,6,1.0
103,True,5,0.8
104,True,3,0.6666666666666666
105,True,4,0.75
106,True,5,1.0
107,True,5,1.0
108,True,5,0.8
109,True,4,0.5
110,True,7,0.8571428571428571
111,True,5,1.0
112,True,6,1.0
113,True,5,0.6
114,True,5,0.8
115,True,5,1.0
116,True,4,1.0
117,True,1,1.0
118,True,4,0.5
119,True,11,0.8181818181818182
120,True,4,1.0
121,True,5,0.6
122,True,1,1.0
123,True,4,1.0
124,True,4,1.0
125,True,4,1.0
126,True,2,1.0
127,True,5,1.0
128,True,5,1.0
129,True,4,0.5
130,True,5,1.0
131,True,4,1.0
132,True,5,0.8
133,True,2,1.0
134,True,5,1.0
135,True,5,1.0
136,True,4,1.0
137,True,8,1.0
138,True,4,1.0
139,True,4,0.75
140,True,4,0.75
141,True,5,0.8
142,True,1,1.0
143,True,7,1.0
144,True,7,1.0
145,True,6,0.8333333333333334
146,True,6,0.8333333333333334
147,True,5,0.8
148,True,4,0.75
149,True,5,0.8
150,True,5,0.8
151,True,4,0.5
152,True,5,1.0
153,True,4,0.25
154,True,5,1.0
155,True,3,0.3333333333333333
156,True,4,1.0
157,True,4,0.75
158,True,5,1.0
159,True,5,1.0
160,True,5,0.8
161,True,4,0.75
162,True,4,0.75
163,True,6,1.0
164,True,6,1.0
165,True,7,1.0
166,True,4,1.0
167,True,5,0.8
168,True,5,0.8
169,True,4,0.75
170,True,4,0.75
171,True,3,0.6666666666666666
172,True,5,1.0
173,True,5,0.8
174,True,4,0.75
175,True,5,1.0
176,True,5,1.0
177,True,4,0.75
178,True,5,0.6
179,True,5,1.0
180,True,5,1.0
181,True,5,1.0
182,True,6,0.8333333333333334
183,True,5,0.8
184,True,4,0.75
185,True,5,1.0
186,True,4,0.75
187,True,3,0.3333333333333333
188,True,5,0.6
189,True,6,1.0
190,True,5,1.0
191,True,3,0.6666666666666666
192,True,5,1.0
193,True,5,0.6
194,True,4,1.0
195,True,5,0.8
196,True,4,0.5
197,True,5,1.0
198,True,5,0.4
199,True,5,0.8
200,True,4,0.5
201,True,5,1.0
202,True,4,0.5
203,True,4,1.0
204,True,5,1.0
205,True,5,0.4
206,True,5,0.6
207,True,3,0.3333333333333333
208,True,4,1.0
209,True,4,0.5
210,True,5,0.2
211,True,8,0.875
212,True,5,0.8
213,True,4,0.75
214,True,7,0.7142857142857143
215,True,4,0.75
216,True,4,0.75
217,True,5,1.0
218,True,4,1.0
219,True,4,0.75
220,True,5,1.0
221,True,11,0.8181818181818182
222,True,3,0.0
223,True,5,1.0
224,True,5,1.0
225,True,5,0.8
226,True,4,0.75
