baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,627,0.12280701754385964,0.7180616740088106,5.2024539877300615,227,163
kNN_geometry_same_nodes,627,0.10685805422647528,0.8986784140969163,6.299019607843137,227,204
grid_adjacent_same_nodes,276,0.0,0.7709251101321586,12.457142857142857,227,175
random_same_edge_budget,627,0.960127591706539,0.9911894273127754,2.977777777777778,227,225
