edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score
2743,250,9,179,4.614562773144822,low_compatibility_junction,0.005710837162292466,29,0.033215540235154405,0.8920645859534855
2744,10736,498,179,4.607762622481107,low_compatibility_junction,0.005948200859295737,28,0.03451554511625066,0.8878397471597456
2745,4226,198,179,4.606598244333849,low_compatibility_junction,0.005201858112066533,31,0.030591377237037202,0.9011918064915115
2746,10441,483,179,4.556642730889783,low_compatibility_junction,0.0041203428104165055,21,0.03157481502871868,0.9208972097200357
2747,1316,61,21,4.521547175684097,low_compatibility_junction,0.005176654231036082,44,0.02643621619412599,0.9016461916261075
2748,3826,179,43,4.503223756266469,low_compatibility_junction,0.00703935298888543,137,0.021088894748849705,0.8686742676963454
2749,6606,302,21,4.500788208674888,low_compatibility_junction,0.005319099402792442,12,0.046584351397022244,0.899081144214586
2750,9051,418,179,4.490951657800575,low_compatibility_junction,0.003076435823459178,6,0.04745818105615738,0.9403259425107612
2751,3846,179,253,4.48066922243868,low_compatibility_junction,0.007076002959978057,101,0.02348149979628437,0.8680377632675338
2752,3832,179,129,4.4769263050221815,low_compatibility_junction,0.0070220500367748385,85,0.024836752299817945,0.8689749323022706
2753,4153,195,21,4.47278101677828,low_compatibility_junction,0.006992589542642235,20,0.04364141761873112,0.8694870917900588
2754,3856,179,313,4.471475776721903,low_compatibility_junction,0.008200669306321427,104,0.025605269495960835,0.8487306605882387
2755,3842,179,245,4.449913810174477,low_compatibility_junction,0.006718185024659092,49,0.02966825487059361,0.8742720336030274
2756,3877,179,488,4.449828743983498,low_compatibility_junction,0.0068290248867680335,67,0.026616847919463036,0.8723360963529975
2757,3823,179,13,4.442951477379996,low_compatibility_junction,0.008079066048098453,176,0.021358523040517025,0.8507973409938833
2758,3844,179,250,4.433097946339322,low_compatibility_junction,0.009780836291611195,3,0.12169458388003092,0.8223273511174726
2759,3824,179,34,4.428809860546299,low_compatibility_junction,0.006871123723897586,294,0.016346496187584443,0.8716019187717429
2760,3847,179,256,4.427320917521282,low_compatibility_junction,0.006593635064221742,274,0.016208501226773076,0.876452559263282
2761,3859,179,333,4.4196833409602005,low_compatibility_junction,0.008219188950070198,204,0.02066019410116459,0.8484163550106502
2762,3864,179,392,4.415331566843526,low_compatibility_junction,0.00743604289061844,121,0.02280110532271246,0.8618096487564983
2763,3873,179,472,4.408167927081979,low_compatibility_junction,0.008847178486600594,148,0.024001189835425138,0.8378270619946773
2764,3858,179,322,4.402409983729413,low_compatibility_junction,0.006821700728201833,179,0.018921436520474084,0.8724638882703059
2765,3835,179,158,4.390752049287623,low_compatibility_junction,0.007105927318385195,138,0.02117051188499154,0.8675184092336194
2766,516,21,141,4.387280020508721,low_compatibility_junction,0.006254454333418521,81,0.023477433444836875,0.8824182873775324
2767,505,21,31,4.383516928981619,low_compatibility_junction,0.005771767048697386,63,0.024532084969259647,0.8909781801559848
2768,3861,179,353,4.380526239692448,low_compatibility_junction,0.007758213135871458,174,0.020845882067421523,0.85627451195268
2769,545,21,381,4.368233482356548,low_compatibility_junction,0.006807049756111987,59,0.027859833437377662,0.8727195746105396
2770,539,21,319,4.36349736095323,low_compatibility_junction,0.006630760210100561,58,0.02758750072031478,0.8758020322199124
2771,7714,354,179,4.356689558497088,low_compatibility_junction,0.006653466773831783,73,0.025365399073527237,0.8754043934236424
2772,509,21,74,4.353341636189724,low_compatibility_junction,0.006163586320461171,108,0.020970376932492943,0.8840234174129403
2773,3216,155,179,4.350522722550125,low_compatibility_junction,0.0067565652017947285,170,0.01911304025579318,0.8736011967940336
2774,547,21,409,4.3401391842900585,low_compatibility_junction,0.005746922028871874,6,0.06640632040224047,0.8914210175809205
