step,train_action_mse,train_weighted_action_mse
1,0.22757558524608612,0.22889049351215363
1000,0.019448990002274513,0.019915955141186714
2000,0.014574334025382996,0.014854324981570244
3000,0.013289138674736023,0.013479291461408138
