dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
scene-play-v0,25,bottleneck,192,strict_selected,12,12,1.0,3.8333333333333335,21.780129524248903,19.771397900160522,100,12.0,12.0,0.12,0.12,,,
scene-play-v0,25,bottleneck,192,virtual_query,100,100,1.0,1.94,47.25233115073725,50.0,100,,,,,1.88,2.0,0.9839999999999999
