graph_type,query_id,src,dst,reachable,path_length,path_cost,unsupported_edge_fraction,incompatible_edge_fraction,bottleneck_edge_fraction,mean_edge_proxy_score,min_edge_proxy_score,proxy_path_success,uses_unsupported_shortcut,path_nodes
random_graph,78,62,241,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,79,62,467,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,80,352,335,True,2,8.0,1.0,1.0,0.0,0.0,0.0,0.0,True,352 262 335
random_graph,81,115,94,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,82,327,288,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,83,352,37,True,2,8.0,1.0,1.0,0.0,0.0,0.0,0.0,True,352 230 37
random_graph,84,62,293,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,85,161,194,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,86,327,98,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,87,352,185,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,88,391,448,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,89,117,197,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,90,494,172,True,2,8.075592894601845,0.5,1.0,0.0,0.1950217609648636,0.0,0.0,True,494 166 172
random_graph,91,152,246,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,92,7,349,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,93,478,261,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,94,436,332,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,95,440,117,True,3,12.0,1.0,1.0,0.0,0.0,0.0,0.0,True,440 240 326 117
random_graph,96,230,129,True,2,8.0,1.0,1.0,0.0,0.0,0.0,0.0,True,230 139 129
random_graph,97,287,349,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,98,287,249,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
random_graph,99,390,467,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,0,229,404,True,2,8.353553390593273,0.5,1.0,0.5,0.13708892721220134,0.0,0.0,True,229 39 404
GAS_style_threshold_graph,1,7,380,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,2,401,477,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,3,315,106,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,4,428,224,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,5,327,27,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,6,55,461,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,7,64,67,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,8,440,380,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,9,0,470,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,10,480,240,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,11,67,207,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,12,152,177,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,13,5,53,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,14,214,96,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,15,338,321,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,16,352,59,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,17,475,393,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,18,84,119,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,19,385,369,True,5,13.850230366376259,0.4,1.0,0.6,0.0750619337260693,0.0,0.0,True,385 316 259 164 271 369
GAS_style_threshold_graph,20,402,500,True,4,15.0,0.75,1.0,0.0,0.042659721259181674,0.0,0.0,True,402 317 30 3 500
GAS_style_threshold_graph,21,389,98,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,22,372,506,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,23,311,203,True,4,16.064684622735317,0.75,1.0,0.0,0.08732436394947928,0.0,0.0,True,311 340 213 57 203
GAS_style_threshold_graph,24,421,192,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,25,327,98,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,26,327,507,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,27,390,300,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,28,39,36,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,29,147,395,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,30,184,40,True,4,16.0,1.0,1.0,0.0,0.0,0.0,0.0,True,184 163 172 166 40
GAS_style_threshold_graph,31,39,208,True,2,8.11952286093344,0.5,1.0,0.0,0.1243918385349751,0.0,0.0,True,39 252 208
GAS_style_threshold_graph,32,432,48,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,33,97,400,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,34,401,301,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,35,67,256,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,36,443,446,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,37,257,214,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,38,246,495,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,39,471,261,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,40,494,45,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,41,117,182,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,42,453,511,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,43,152,51,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,44,441,326,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,45,423,254,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,46,147,26,True,3,12.113960576459638,0.6666666666666666,1.0,0.0,0.05295441451925017,0.0,0.0,True,147 309 259 26
GAS_style_threshold_graph,47,97,484,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,48,327,458,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,49,385,308,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,50,39,73,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,51,366,5,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,52,231,355,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,53,67,399,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,54,420,267,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,55,394,399,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,56,280,494,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,57,389,319,True,6,17.607989979098274,0.16666666666666666,0.4,0.5,0.26583247624035167,0.0,0.0,True,389 229 184 273 61 21 319
GAS_style_threshold_graph,58,10,239,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,59,260,247,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,60,352,293,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,61,441,458,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,62,394,46,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,63,48,462,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,64,143,271,True,4,13.353553390593273,0.75,1.0,0.25,0.0,0.0,0.0,True,143 402 259 164 271
GAS_style_threshold_graph,65,494,434,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,66,327,7,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,67,401,377,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,68,62,509,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,69,436,343,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,70,509,385,True,2,8.105999788000636,0.5,1.0,0.5,0.1314582223936538,0.0,0.0,True,509 316 385
GAS_style_threshold_graph,71,142,473,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,72,252,244,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,73,372,480,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,74,62,505,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,75,287,188,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,76,366,117,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,77,455,356,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,78,62,241,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,79,62,467,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,80,352,335,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,81,115,94,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,82,327,288,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,83,352,37,True,4,11.48559855965349,0.25,1.0,0.5,0.11330706006553212,0.0,0.0,True,352 167 316 24 37
GAS_style_threshold_graph,84,62,293,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,85,161,194,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,86,327,98,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,87,352,185,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,88,391,448,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,89,117,197,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,90,494,172,True,2,8.0,1.0,1.0,0.0,0.0,0.0,0.0,True,494 163 172
GAS_style_threshold_graph,91,152,246,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,92,7,349,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,93,478,261,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,94,436,332,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,95,440,117,True,2,8.0,1.0,1.0,0.0,0.0,0.0,0.0,True,440 80 117
GAS_style_threshold_graph,96,230,129,True,5,20.218612178463808,0.6,0.75,0.4,0.12345580794091637,0.0,0.0,True,230 184 273 34 13 129
GAS_style_threshold_graph,97,287,349,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,98,287,249,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
GAS_style_threshold_graph,99,390,467,False,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,
