condition,env,edge_rollout_auc,edge_rollout_auprc,success_rate,selected_edge_success_rate,unselected_edge_success_rate,success_rate_selected_supported,success_rate_selected_hard_neg_proxy,success_rate_unselected_supported,success_rate_unselected_hard_neg_proxy,p_exec_mean_selected_supported,p_exec_mean_selected_hard_neg_proxy,final_dist_mean_selected_supported,final_dist_mean_selected_hard_neg_proxy,reset_available,reset_ok_count,reset_unavailable_count,num_edges_eval,selected_minus_unselected_success,selected_supported_minus_hard_success
loaded_baseline,antmaze-large-diverse-v2,0.806551535658757,0.6576283210256154,0.3541666666666667,0.537401113722053,0.10681483540810753,0.5841496598639456,0.44146825396825395,0.15100050276520863,0.0692993075910114,0.8190382520357767,0.7556008497873942,1.5540934801101685,1.8521899779637654,1.0,256.0,0.0,256.0,0.43058627831394547,0.14268140589569167
loaded_baseline,antmaze-large-play-v2,0.7671244735697861,0.6043681537511773,0.3255208333333333,0.45820310106024387,0.1388272604318655,0.5544178059573344,0.26273842870481523,0.1863687782805429,0.09084052724403598,0.8144477208455404,0.7497731447219849,1.6408732334772747,2.332316795984904,1.0,256.0,0.0,256.0,0.31937584062837837,0.29167937725251913
loaded_baseline,antmaze-medium-diverse-v2,0.7757263692592414,0.7075674900587511,0.4283854166666667,0.6018758484511909,0.1930415263748597,0.6666666666666666,0.47361111111111115,0.2301341589267286,0.15557762330354186,0.8605519334475199,0.79437784353892,1.285119613011678,1.747633457183838,1.0,256.0,0.0,256.0,0.4088343220763312,0.19305555555555548
loaded_baseline,antmaze-medium-play-v2,0.7648576269570139,0.6514484054350307,0.390625,0.5462382912714039,0.1741622574955908,0.5937056650648884,0.44855442176870747,0.23391872278664727,0.12038997653831744,0.838871161142985,0.7998247941335043,1.4247593482335408,1.648045500119527,1.0,256.0,0.0,256.0,0.3720760337758131,0.14515124329618095
