dataset_name,method,episode_id,seed,task_id,num_steps,success,total_reward,initial_goal_l2,final_goal_l2,start_cluster,goal_cluster,planned_edges,completed_edges,replans,full_bank_fallbacks,failed_edge_attempts,unique_failed_edges,prior_penalized_edges,failure_reason
antmaze-large-stitch-v0,preplan_policy_mismatch_w0p25_3ep_corebot100k_H10_B120,0,0,1,120,0.0,0.0,45.221927642822266,44.1950569152832,0,399,104,3,5,5,4,4,0,max_steps_without_success
antmaze-large-stitch-v0,preplan_policy_mismatch_w0p25_3ep_corebot100k_H10_B120,1,1,1,112,0.0,0.0,44.76393127441406,41.562049865722656,0,398,181,0,9,9,8,7,0,max_replans_exceeded
antmaze-large-stitch-v0,preplan_policy_mismatch_w0p25_3ep_corebot100k_H10_B120,2,2,1,120,0.0,0.0,43.19337844848633,35.623435974121094,20,399,114,5,6,6,5,4,0,max_steps_without_success
