segment_source,segment_edge_id,planner_edge_id,src,dst,edge_static_risk_penalty,edge_state_risk_penalty,edge_failure_count,edge_failure_cost,base_planning_cost,edge_planning_cost_before_state_outcome,selected_init_distance,preplan_policy_action_mse,predicted_failure_prob,state_conditioned_outcome_penalty,state_conditioned_outcome_model_fitted,episode_id,replan_index,current_cluster
bank,0,0,0,1,3.4721401959444593,0.013649800944266849,0,0.0,7.043314808182421,10.529104805071148,0.7734461426734924,0.3543520853854716,0.4958072506412937,0.12395181266032343,True,0,0,0
bank,1,1,0,20,6.408050820010326,0.15803013970713942,0,0.0,7.137360563948689,13.703441523666154,13.775545120239258,0.23935226368485019,0.9240742604908907,0.23101856512272267,True,0,0,0
bank,2,2,0,21,0.6384726189327998,0.15803013970713942,0,0.0,7.182574185835056,7.979076944474994,13.775545120239258,0.4132188396761194,0.9689421594016189,0.24223553985040472,True,0,0,0
bank,0,0,0,1,3.4721401959444593,0.010964602250007283,0,0.0,7.043314808182421,10.526419606376889,0.6106708645820618,0.3543520853854716,0.4858682200087162,0.12146705500217905,True,0,1,0
bank,1,1,0,20,6.408050820010326,0.15803013970713942,1,10.0,7.137360563948689,23.703441523666154,13.616071701049805,0.23935226368485019,0.8309988438497702,0.20774971096244255,True,0,1,0
bank,2,2,0,21,0.6384726189327998,0.15803013970713942,0,0.0,7.182574185835056,7.979076944474994,13.616071701049805,0.4132188396761194,0.9678898452307707,0.24197246130769268,True,0,1,0
bank,0,0,0,1,3.4721401959444593,0.011034458755962762,0,0.0,7.043314808182421,10.526489462882845,0.6148338317871094,0.3543520853854716,0.4861228160643915,0.12153070401609788,True,0,2,0
bank,1,1,0,20,6.408050820010326,0.15803013970713942,1,10.0,7.137360563948689,23.703441523666154,13.620129585266113,0.23935226368485019,0.8311217661982531,0.20778044154956327,True,0,2,0
bank,2,2,0,21,0.6384726189327998,0.15803013970713942,1,10.0,7.182574185835056,17.979076944474993,13.620129585266113,0.4132188396761194,0.9265535525181723,0.23163838812954307,True,0,2,0
bank,9,9,2,0,0.7866260635863283,0.15803013970713942,0,0.0,10.25,11.19465620329347,2.10140061378479,0.3792076405009319,0.6999931510225267,0.17499828775563167,True,0,3,2
bank,10,10,2,1,0.37175506729789487,0.14514141269062086,0,0.0,7.072739296745331,7.5896357767338465,1.8257982730865479,0.2814545960864052,0.6364053618846415,0.15910134047116037,True,0,3,2
bank,11,11,2,3,6.156739000712761,0.1387469155768596,0,0.0,7.052631578947368,13.34811749523699,1.7014058828353882,0.35862471273867413,0.539660633232147,0.13491515830803674,True,0,3,2
bank,12,12,2,4,6.527592381143653,0.16052524110680888,0,0.0,10.147441956154896,16.835559578405356,2.15919828414917,0.1832991831470281,0.4685858037967879,0.11714645094919697,True,0,3,2
bank,13,13,2,21,0.47683812719187046,0.19249118479989458,0,0.0,8.100503781525921,8.769833093517686,3.0880558490753174,0.7284884265391156,0.8746475580554722,0.21866188951386806,True,0,3,2
bank,14,14,2,22,0.46752177847356113,0.16143294437773026,0,0.0,5.138675049056308,5.767629771907599,2.1806254386901855,0.2126003373414278,0.618975611151918,0.1547439027879795,True,0,3,2
bank,15,15,2,23,0.8055087713818384,0.15074924802832187,0,0.0,7.801511344577763,8.757769363987924,1.9412978887557983,0.23630995729139873,0.6115697458172836,0.1528924364543209,True,0,3,2
bank,9,9,2,0,0.7866260635863283,0.15803013970713942,0,0.0,10.25,11.19465620329347,1.952808141708374,0.3792076405009319,0.6932175961211702,0.17330439903029254,True,0,4,2
bank,10,10,2,1,0.37175506729789487,0.14238855068483924,0,0.0,7.072739296745331,7.586882914728065,1.6460881233215332,0.2814545960864052,0.6262714780923022,0.15656786952307555,True,0,4,2
bank,11,11,2,3,6.156739000712761,0.14961672330940884,0,0.0,7.052631578947368,13.358987302969538,1.781869649887085,0.35862471273867413,0.54863660355175,0.1371591508879375,True,0,4,2
bank,12,12,2,4,6.527592381143653,0.15979296879756638,1,10.0,10.147441956154896,26.834827306096116,1.990601897239685,0.1832991831470281,0.2620437645354311,0.06551094113385778,True,0,4,2
bank,13,13,2,21,0.47683812719187046,0.19376683441668674,0,0.0,8.100503781525921,8.771108743134478,2.9135003089904785,0.7284884265391156,0.8707086855510198,0.21767717138775494,True,0,4,2
bank,14,14,2,22,0.46752177847356113,0.15951759461658588,0,0.0,5.138675049056308,5.765714422146454,1.984649658203125,0.2126003373414278,0.6081641403520465,0.15204103508801162,True,0,4,2
bank,15,15,2,23,0.8055087713818384,0.14809250243312883,0,0.0,7.801511344577763,8.75511261839273,1.7524410486221313,0.23630995729139873,0.6007441178169537,0.15018602945423842,True,0,4,2
