dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
antmaze-large-stitch-v0,10,bottleneck,80,strict_selected,120,108,0.9,6.027777777777778,53.86706163279093,49.56010810069408,500,120.0,108.0,0.24,0.216,,,
antmaze-large-stitch-v0,10,bottleneck,80,virtual_query,500,296,0.592,6.358108108108108,59.32304414000237,53.95178347529,500,,,,,1.176,2.0,0.20919719887955182
