method,query_id,src,dst,reachable,path_length,num_adjacent_edge_pairs,planning_path_cost,base_path_cost,pair_penalty_cost,mean_edge_proxy_score,min_edge_proxy_score,mean_heldout_support_lcb,min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_pair_termination_bridge_coverage,min_pair_termination_bridge_coverage,mean_pair_bridge_matches_per_first_segment,pair_strict_compatible_rate,pair_incompatible_fraction,low_pair_coverage_fraction,missing_pair_fraction,uncertified_edge_fraction,original_uncertified_edge_fraction,high_pair_risk_fraction,proxy_path_success,path_nodes,path_edge_ids,graph_variant
compat_penalized,96,230,129,True,3,2,26.82220328019161,10.351615044897493,16.470588235294116,0.39813712107641325,0.354968285960429,0.14188885139581806,0.065326253498713,0.8049640029787374,0.16113173622276072,0.17647058823529413,0.0,0.6823529411764706,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.06202317627769627,230 22 179 129,914 138 783,base
compat_penalized,97,287,349,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_penalized,98,287,249,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_penalized,99,390,467,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,0,229,404,True,4,3,76.82262445988079,12.312406352842757,30.0,0.30682193425058574,0.042804928127616,0.30673105648656207,0.0,0.5445899298862875,0.40904911764196006,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.002484740544900902,229 230 485 405 404,910 926 1818 1626,base
calibrated_compat_penalized,1,7,380,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,2,401,477,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,3,315,106,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,4,428,224,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,5,327,27,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,6,55,461,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,7,64,67,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,8,440,380,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,9,0,470,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,10,480,240,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,11,67,207,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,12,152,177,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,13,5,53,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,14,214,96,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,15,338,321,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,16,352,59,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,17,475,393,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,18,84,119,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,19,385,369,True,3,2,45.935485146510075,13.105498860309243,5.938086303939964,0.35498240565773115,0.2700073369977596,0.24102786817526953,0.0532325799734082,0.49788825928081337,0.3239358570562508,0.7030956848030019,0.5769230769230769,4.0046904315197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040975637181319136,385 157 375 369,1525 650 1468,base
calibrated_compat_penalized,20,402,500,True,5,4,105.71588275593008,15.492307619438783,40.0,0.25828462202447483,0.0448348146559174,0.14002490043987675,1.1814722454179233e-17,0.5753290761153936,0.4451084948862776,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,0.4,1.0,0.00038123681126901016,402 375 271 1 303 500,1595 1466 1108 9 1223,base
calibrated_compat_penalized,21,389,98,True,2,1,33.868970994542586,8.205999788000636,10.0,0.3527990044766482,0.2680482230722809,0.11358398628820776,0.0543799444715402,0.6318260937865163,0.21432962581454207,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11728444261106317,389 296 98,1550 1198,base
calibrated_compat_penalized,22,372,506,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,23,311,203,True,4,3,72.22896011990233,11.766864351995725,30.0,0.3112084030975349,0.1950780263858014,0.13363864629592398,0.0125193461800457,0.7504645668229677,0.1710483891195525,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.25,1.0,0.008090725459641351,311 171 271 1 203,1247 736 1108 2,base
calibrated_compat_penalized,24,421,192,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,25,327,98,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,26,327,507,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,27,390,300,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,28,39,36,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,29,147,395,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,30,184,40,True,6,5,109.92796627199334,20.15849544793972,43.0,0.3804934610012298,0.293952769206658,0.38003349640265044,0.2320575430148813,0.6902724236243641,0.3289929544794044,0.13999999999999999,0.0,0.8266666666666668,0.2,0.8,0.8,0.0,0.0,0.0,0.8,0.002873912472654241,184 230 100 271 1 303 40,802 918 400 1108 9 1221,base
calibrated_compat_penalized,31,39,208,True,4,3,74.87668505868093,14.861903528595633,21.452513966480446,0.3058943150677594,0.1044103926294044,0.13104267352435145,0.0252948962828377,0.5613701142645011,0.3979350524715992,0.28491620111731847,0.0,2.02048417132216,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.25,0.25,0.6666666666666666,0.00522798987780528,39 404 385 296 208,241 1612 1529 1200,base
calibrated_compat_penalized,32,432,48,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,33,97,400,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,34,401,301,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,35,67,256,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,36,443,446,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,37,257,214,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,38,246,495,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,39,471,261,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,40,494,45,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,41,117,182,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,42,453,511,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,43,152,51,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,44,441,326,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,45,423,254,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,46,147,26,True,2,1,51.59144776892165,8.111752280340436,10.0,0.1310135150996499,0.0572934403117632,0.07284312921726095,0.0,0.41516385806105,0.5352141590254111,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.011729891712034583,147 227 26,585 901,base
calibrated_compat_penalized,47,97,484,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,48,327,458,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,49,385,308,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,50,39,73,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,51,366,5,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,52,231,355,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,53,67,399,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,54,420,267,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,55,394,399,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,56,280,494,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,57,389,319,True,3,2,42.07808308911963,9.521804426193757,15.23076923076923,0.4183550244254484,0.3494050815193334,0.18827880723958637,0.083273228759258,0.832153248839344,0.141047603358393,0.23846153846153847,0.0,1.1346153846153846,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.07126444734556564,389 58 381 319,1544 290 1489,base
calibrated_compat_penalized,58,10,239,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,59,260,247,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,60,352,293,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,61,441,458,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,62,394,46,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,63,48,462,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,64,143,271,True,3,2,50.67101478830519,9.758910460598589,16.666666666666668,0.3022725063485441,0.056431555990354,0.19918850225368456,0.0,0.43306222573291997,0.31357411648588884,0.16666666666666666,0.0,0.7028985507246377,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.009587026430318456,143 161 375 271,551 661 1466,base
calibrated_compat_penalized,65,494,434,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,66,327,7,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,67,401,377,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,68,62,509,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,69,436,343,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,70,509,385,True,3,2,53.72707557728543,10.167334035025693,20.0,0.32512643406598013,0.2289831693422704,0.1305751332363566,0.111860052789403,0.6713428880898175,0.20683234757122593,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.03184349505775473,509 361 243 385,1894 1431 958,base
calibrated_compat_penalized,71,142,473,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,72,252,244,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,73,372,480,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,74,62,505,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,75,287,188,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,76,366,117,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,77,455,356,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,78,62,241,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,79,62,467,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,80,352,335,True,3,2,60.44960305229415,12.73930548738227,11.141134899189357,0.24977143545807645,0.0574506761301729,0.11626194355726645,0.0328790800129209,0.4775676453882318,0.4407914735958401,0.4429432550405321,0.0035335689045936395,6.642382041155685,1.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.006874333085729696,352 494 383 335,1397 1857 1517,base
calibrated_compat_penalized,81,115,94,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,82,327,288,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,83,352,37,True,2,1,44.47177805298574,6.485598559653489,10.0,0.1240439284854627,0.058784130668419,0.0750178544100857,0.0,0.1835501261634873,0.6518868735531136,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.011128054982985162,352 24 37,1384 156,base
calibrated_compat_penalized,84,62,293,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,85,161,194,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,86,327,98,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,87,352,185,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,88,391,448,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,89,117,197,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,90,494,172,True,3,2,63.32736671431435,9.734616314799982,20.0,0.1783857001110515,0.0559431698285521,0.04049313006837857,0.0,0.48552504493959964,0.287568326406686,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0031008555775482575,494 311 171 172,1855 1247 732,base
calibrated_compat_penalized,91,152,246,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,92,7,349,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,93,478,261,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,94,436,332,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,95,440,117,True,3,2,78.38723086230306,10.562948828843115,20.0,0.09881957096248772,0.0365578457225546,0.09999610711384287,0.0,0.2792892558965697,0.6957821431858154,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.00034211204325015166,440 263 405 117,1709 1088 1621,base
calibrated_compat_penalized,96,230,129,True,3,2,45.246207045468296,10.351615044897493,16.470588235294116,0.39813712107641325,0.354968285960429,0.14188885139581806,0.065326253498713,0.8049640029787374,0.16113173622276072,0.17647058823529413,0.0,0.6823529411764706,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.06202317627769627,230 22 179 129,914 138 783,base
calibrated_compat_penalized,97,287,349,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,98,287,249,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
calibrated_compat_penalized,99,390,467,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,0,229,404,True,6,5,25.542376353780003,25.542376353780003,39.64519945909399,0.2442299985866793,0.0511583150067347,0.07967512048285087,0.0,0.6671371585280418,0.4474535240171234,0.20709601081812035,0.08333333333333333,0.48209601081812037,1.0,0.0,0.0,0.0,0.5,0.5,1.0,6.680202144971543e-05,229 230 22 74 508 238 404,910 914 133 336 1878 940,base
compat_threshold,1,7,380,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,2,401,477,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,3,315,106,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,4,428,224,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,5,327,27,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,6,55,461,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,7,64,67,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,8,440,380,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,9,0,470,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,10,480,240,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,11,67,207,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,12,152,177,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,13,5,53,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,14,214,96,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,15,338,321,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,16,352,59,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,17,475,393,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,18,84,119,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,19,385,369,True,3,2,12.610577008841865,12.610577008841865,16.40316205533597,0.446694089966943,0.4286285890493858,0.4155562204872924,0.2076487344560705,0.647195305070437,0.2647085986353738,0.17984189723320157,0.08695652173913043,1.7348955392433654,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08883795041140324,385 85 375 369,1524 382 1468,base
compat_threshold,20,402,500,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,21,389,98,True,3,2,10.340664351796631,10.340664351796631,8.807819677384895,0.3643066024731419,0.2376629266253237,0.12942778127795176,0.0591349801883597,0.5923596869406681,0.18602736287357294,0.5596090161307553,0.3366093366093366,3.853657016700495,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.04343709457722109,389 296 208 98,1550 1200 869,base
compat_threshold,22,372,506,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,23,311,203,True,8,7,27.55212334668597,27.55212334668597,42.736315462003006,0.35750029161673635,0.2322646482226961,0.1732561738469211,0.0619101371254898,0.6748207964220069,0.2517864123903816,0.3894812076856713,0.08928571428571429,2.9919741557664885,1.0,0.0,0.0,0.0,0.125,0.125,0.5714285714285714,0.0002218911974842763,311 80 268 297 271 222 429 1 203,1241 361 1104 1212 1120 896 1667 2,base
compat_threshold,24,421,192,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,25,327,98,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,26,327,507,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,27,390,300,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,28,39,36,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,29,147,395,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,30,184,40,True,8,7,35.50855063158548,35.50855063158548,51.77065365417755,0.30926352616718683,0.0821074659881884,0.12196500819254179,0.0,0.5766748336280894,0.30176003035094223,0.2604192335117493,0.05154639175257732,1.4894105384797005,1.0,0.0,0.0,0.0,0.125,0.125,0.8571428571428571,4.133994689551066e-05,184 22 43 113 7 222 355 362 40,797 131 256 425 48 893 1416 1439,base
compat_threshold,31,39,208,True,7,6,28.42389368004929,28.42389368004929,29.367556539489378,0.3701809241320099,0.2483119811010442,0.16299799927738334,0.0368599420012716,0.6958058306590644,0.25626747213775664,0.5105407243418437,0.06944444444444445,3.6517154258668487,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0008672908651587275,39 169 129 243 385 389 296 208,233 707 494 958 1531 1550 1200,base
compat_threshold,32,432,48,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,33,97,400,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,34,401,301,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,35,67,256,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,36,443,446,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,37,257,214,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,38,246,495,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,39,471,261,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,40,494,45,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,41,117,182,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,42,453,511,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,43,152,51,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,44,441,326,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,45,423,254,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,46,147,26,True,6,5,27.18343675640607,27.18343675640607,27.62807775984001,0.28041194018190074,0.0761499485136637,0.13357301688548412,0.0,0.5796239827742767,0.357003648344601,0.4474384448031998,0.06550218340611354,2.6915068551608967,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.4,0.0002478040918575213,147 217 129 455 117 16 26,584 882 498 1731 447 108,base
compat_threshold,47,97,484,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,48,327,458,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,49,385,308,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,50,39,73,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,51,366,5,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,52,231,355,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,53,67,399,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,54,420,267,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,55,394,399,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,56,280,494,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,57,389,319,True,3,2,11.418565878486412,11.418565878486412,13.19468896713615,0.3533899276870008,0.3007211814793279,0.10216436348441647,0.0964962783628765,0.7183249928393926,0.1862576367420218,0.3402655516431925,0.140625,1.5791153169014085,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.04332630891429735,389 385 217 319,1551 1526 887,base
compat_threshold,58,10,239,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,59,260,247,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,60,352,293,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,61,441,458,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,62,394,46,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,63,48,462,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,64,143,271,True,4,3,12.942419185710017,12.942419185710017,18.22010364720837,0.16744126005183543,0.056431555990354,0.0238176000707172,0.0,0.27034802788922574,0.43579613746197626,0.392663211759721,0.16666666666666666,2.7198917897069848,1.0,0.0,0.0,0.0,0.75,0.75,0.6666666666666666,0.0002713015641707925,143 161 440 28 271,551 663 1704 175,base
compat_threshold,65,494,434,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,66,327,7,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,67,401,377,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,68,62,509,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,69,436,343,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,70,509,385,True,5,4,17.31594740604921,17.31594740604921,21.97029702970297,0.3809856962362189,0.2289831693422704,0.15888121157914403,0.111860052789403,0.6835768450957234,0.2548255726278947,0.45074257425742575,0.25,1.6872529742893643,1.0,0.0,0.0,0.0,0.2,0.2,0.75,0.006686260329585646,509 361 319 449 243 385,1894 1436 1309 1719 958,base
compat_threshold,71,142,473,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,72,252,244,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,73,372,480,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,74,62,505,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,75,287,188,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,76,366,117,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,77,455,356,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,78,62,241,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,79,62,467,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,80,352,335,True,6,5,15.480836910556011,15.480836910556011,24.596984208622846,0.35682033075510944,0.1888873598859363,0.10335926781598397,0.0061130566140322,0.7986908871864515,0.1802516787713543,0.508060315827543,0.0660377358490566,1.2346364816481326,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6,0.0014403654388016557,352 217 319 449 12 463 335,1389 887 1309 1714 91 1764,base
compat_threshold,81,115,94,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,82,327,288,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,83,352,37,True,5,4,18.167374569663806,18.167374569663806,34.47292072397935,0.2840941735135346,0.0852971960564232,0.1091696732058212,0.0,0.5207664626594675,0.2360157730569608,0.1381769819005163,0.06198347107438017,1.213347204241628,1.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0008920581014937383,352 316 385 84 24 37,1392 1277 1523 366 156,base
compat_threshold,84,62,293,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,85,161,194,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,86,327,98,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
compat_threshold,87,352,185,False,0,0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,base
