cage_contract_commit_mean,cage_contract_intervene_mean,cage_contract_rank_mean,cage_contract_shadow_rank_mean,cage_safe_mode_enabled_mean,cage_trace_only_mean,churn_guard_active_on_timeout_mean,churn_guard_trigger_count_mean,committed_goal_progress_mean_mean,committed_lockout_count_mean,committed_lockout_step_count_mean,committed_stale_count_mean,committed_target_progress_mean_mean,contract_fallback_to_gas_when_uncertain_count_mean,contract_final_goal_reject_count_mean,contract_gate_pass_count_mean,contract_gate_reject_count_mean,contract_gate_reject_rate_mean,contract_model_loaded_mean,contract_rank_choose_cage_count_mean,contract_rank_choose_committed_count_mean,contract_rank_choose_gas_count_mean,contract_rank_extreme_reject_count_mean,contract_recovery_reject_count_mean,drift_count_mean,early_switch_count_mean,env_name,fallback_to_gas_count_mean,fallback_to_gas_step_count_mean,final_goal_on_rate_mean,final_goal_stall_count_mean,final_goal_switch_count_mean,final_phase_override_count_mean,final_phase_preserved_count_mean,global_replan_request_count_mean,global_replan_request_rate_per_100_steps_mean,intervention_count_mean,intervention_rate_mean,max_consecutive_replan_burst_mean,mean_commitment_length_mean,mean_contract_candidate_coverage_mean,mean_contract_gas_score_mean,mean_contract_selected_score_mean,mean_distance_to_path_mean,mean_intervention_gain_mean,mean_segment_progress_mean,no_path_rate_mean,normalized_score_mean,normalized_score_std,num_jobs,num_succeeded,path_changed_from_gas_rate_mean,path_min_reachability_mean,recovery_attempt_count_mean,recovery_success_rate_mean,recovery_suppressed_by_lockout_count_mean,replan_suppressed_by_budget_count_mean,replan_suppressed_by_cooldown_count_mean,return_mean,segment_target_reach_rate_mean,shadow_choose_cage_rate_mean,shadow_choose_committed_rate_mean,shadow_choose_path_later_rate_mean,shadow_mean_override_margin_mean,shadow_override_final_phase_rate_mean,shadow_override_on_success_rate_mean,shadow_override_rate_mean,stall_count_mean,success_rate_mean,success_rate_std,target_switch_count_mean,target_switch_count_std,timeout_rate_mean,variant
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,100.56,antmaze-giant-navigate-v0,0.0,0.0,0.72,9.04,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35895747621694,,,,6.467745512091296,,0.2214525491964399,0.0,60.0,0.0,1,1,,,0.0,,0.0,0.0,0.0,0.6,0.05305984799626631,0.0455284476315374,0.021031082236453346,0.015391268160444968,-0.2697699902819478,0.004345707550846049,0.1001846633807262,0.08195079802843572,7.28,0.6,0.0,113.16,0.0,0.0,cage_contract_shadow_rank
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.56,antmaze-giant-navigate-v0,0.0,0.0,0.72,7.16,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.313386923112105,,,,6.488679771422475,,0.22293842035118935,0.0,64.0,0.0,1,1,,,0.0,,0.0,0.0,0.0,0.64,0.052784195824011365,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.64,0.0,113.16,0.0,0.0,cage_trace_only
,,,,,,,,,,,,,,,,,,,,,,,,,,antmaze-giant-navigate-v0,,,,,,,,,,,,,,,,,,,,,68.0,0.0,1,1,,,,,,,,0.68,,,,,,,,,,0.68,0.0,,,,gas
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.12,antmaze-giant-stitch-v0,0.0,0.0,0.84,15.76,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375954279892659,,,,5.993367202056691,,0.2948948090742535,0.0,80.0,0.0,1,1,,,0.0,,0.0,0.0,0.0,0.8,0.04487483605541822,0.14472084596586463,0.019669419331290336,0.028020499767618095,-0.17357166698239535,0.05745733337147998,0.19801345633096634,0.19241076506477306,7.92,0.8,0.0,135.88,0.0,0.0,cage_contract_shadow_rank
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.28,antmaze-giant-stitch-v0,0.0,0.0,0.84,14.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.404637999212103,,,,5.931994906542784,,0.29347097611830764,0.0,84.0,0.0,1,1,,,0.0,,0.0,0.0,0.0,0.84,0.04486825815656931,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.84,0.0,135.88,0.0,0.0,cage_trace_only
,,,,,,,,,,,,,,,,,,,,,,,,,,antmaze-giant-stitch-v0,,,,,,,,,,,,,,,,,,,,,80.0,0.0,1,1,,,,,,,,0.8,,,,,,,,,,0.8,0.0,,,,gas
