baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,279,0.4050179211469534,0.0,0.0,0,0
random_same_edge_budget,974,0.7114989733059548,0.0,0.0,0,0
