num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
2055,1.0,0.7654501216545012,0.23454987834549879,890.633090024331,190.0,2.352677603224952,0.7471300903064351
