dataset,phase2_run,method,seed,sampling_mode,loss_weight_mode,loss_weight_strength,loss_weight_min,loss_weight_max,training_run_dir,model_path,final_val_action_mse,best_val_action_mse,bottleneck_edge_val_mse,non_bottleneck_edge_val_mse,high_support_edge_val_mse,low_support_edge_val_mse,short_horizon_edge_val_mse,long_horizon_edge_val_mse,direct_repair_edge_mse,planner_used_repair_edge_mse,not_planner_used_repair_edge_mse,direct_repair_policy_support_score
scene-play-v0,core_plus_bottleneck_budget192_H10,augmented_loss_support_bottleneck_s03,0,uniform_transition,support_bottleneck,0.3,0.7,1.8,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/augmented_loss_support_bottleneck_s03_seed0,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/augmented_loss_support_bottleneck_s03_seed0/model.pt,0.011464798590168357,0.011464798590168357,0.01312590159665094,0.013442384842017159,0.011584335392384546,0.015012065199602758,0.012823862641171774,0.0140707380040972,0.015011479345256672,0.01595237890284994,0.014889590084386633,0.758962740121362
scene-play-v0,core_plus_bottleneck_budget192_H10,augmented_loss_support_bottleneck_s03,1,uniform_transition,support_bottleneck,0.3,0.7,1.8,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/augmented_loss_support_bottleneck_s03_seed1,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/augmented_loss_support_bottleneck_s03_seed1/model.pt,0.01158568321261555,0.01158568321261555,0.014103977388625757,0.012575641485872662,0.011403332357676833,0.015307120960262866,0.013652735899458467,0.012820944910702193,0.015725710107821023,0.017581918173271222,0.015486875210009148,0.756358652048453
scene-play-v0,core_plus_bottleneck_budget192_H10,planner_relevant_repair_s04,0,uniform_transition,planner_relevant,0.0,0.7,2.2,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/planner_relevant_repair_s04_seed0,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/planner_relevant_repair_s04_seed0/model.pt,0.011416017194278538,0.011416017194278538,0.013037452321590698,0.013413899136969441,0.011578837644313424,0.014899297380862002,0.012747823381584034,0.01404188038052855,0.014888706386252549,0.015364525765410956,0.014827066148497934,0.7595759305899665
scene-play-v0,core_plus_bottleneck_budget192_H10,planner_relevant_repair_s04,1,uniform_transition,planner_relevant,0.0,0.7,2.2,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/planner_relevant_repair_s04_seed1,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H10_3000/planner_relevant_repair_s04_seed1/model.pt,0.011836190591566265,0.011836190591566265,0.014439821613713655,0.012768944146368104,0.011663052599401,0.015578592416863626,0.013737163223489427,0.013404135735046908,0.015647918365381007,0.016911110975353347,0.015485385681930842,0.75604370593359
