dataset,phase2_run,method,final_val_action_mse,best_val_action_mse,bottleneck_edge_val_mse,non_bottleneck_edge_val_mse,high_support_edge_val_mse,low_support_edge_val_mse,short_horizon_edge_val_mse,long_horizon_edge_val_mse,direct_repair_edge_mse,planner_used_repair_edge_mse,not_planner_used_repair_edge_mse,direct_repair_policy_support_score,sampling_mode,loss_weight_mode,loss_weight_strength,loss_weight_min,loss_weight_max,final_val_action_mse_std,best_val_action_mse_std,bottleneck_edge_val_mse_std,non_bottleneck_edge_val_mse_std,high_support_edge_val_mse_std,low_support_edge_val_mse_std,short_horizon_edge_val_mse_std,long_horizon_edge_val_mse_std,direct_repair_edge_mse_std,planner_used_repair_edge_mse_std,not_planner_used_repair_edge_mse_std,direct_repair_policy_support_score_std,num_seeds
scene-play-v0,core_plus_bottleneck_budget192_H10,augmented_loss_support_bottleneck_s03,0.0115252409013919,0.0115252409013919,0.0136149394926383,0.01300901316394485,0.01149383387503065,0.01515959307993275,0.01323829927031505,0.01344584145739965,0.0153685947265388,0.01676714853806053,0.01518823264719784,0.7576606960849075,uniform_transition,support_bottleneck,0.3,0.7,1.8,6.0442311223599804e-05,6.0442311223599804e-05,0.0004890378959874,0.0004333716780722508,9.050151735385007e-05,0.0001475278803300499,0.00041443662914334963,0.0006248965466975499,0.000357115381282178,0.0008147696352106435,0.00029864256281125767,0.0013020440364545083,2
scene-play-v0,core_plus_bottleneck_budget192_H10,planner_relevant_repair_s01,0.01160256942966953,0.01160256942966953,0.013721844493878864,0.013023158314582544,0.011544846938891809,0.015229865200070606,0.013232163960999053,0.013625051228466498,0.015378421009433114,0.01668091291873072,0.015210455926018704,0.7568459124724314,uniform_transition,planner_relevant,0.0,0.8,1.7,9.143835632130504e-05,9.143835632130504e-05,0.0005102127870216105,0.0003754104303587036,0.00015696706136566693,0.0002942347962512793,0.00035076437740511534,0.0004050449178998835,0.0004245287731668092,0.0008702139695650202,0.00036755910483254753,0.0015354884939721425,2
scene-play-v0,core_plus_bottleneck_budget192_H10,planner_relevant_repair_s02,0.011591971444431692,0.011591971444431692,0.013755510129713298,0.012982285779767684,0.011512621648006862,0.015256129296935914,0.013197770572998898,0.013674325632520561,0.015189188121566327,0.016104478266314688,0.01507137412834348,0.7591872062560483,uniform_transition,planner_relevant,0.0,0.75,1.9,0.0001103850663639605,0.0001103850663639605,0.0004599280589904428,0.00034200214343713944,9.261670683439159e-05,0.00021142361353802602,0.0004007885389996947,0.0005150559550870046,0.0003822025144596744,0.0011942560661239096,0.000277762352613634,0.0006520849689405084,2
scene-play-v0,core_plus_bottleneck_budget192_H10,planner_relevant_repair_s04,0.01162610389292235,0.01162610389292235,0.0137386369676521,0.01309142164166875,0.011620945121857199,0.015238944898862801,0.013242493302536702,0.0137230080577877,0.015268312375816728,0.016137818370382105,0.015156225915214337,0.7578098182617783,uniform_transition,planner_relevant,0.0,0.7,2.2,0.00021008669864385062,0.00021008669864385062,0.0007011846460615,0.0003224774953006493,4.2107477543800505e-05,0.00033964751800079915,0.0004946699209526996,0.00031887232274080066,0.0003796059895642312,0.0007732926049711904,0.0003291597667164545,0.0017661123281882407,2
