edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score
5795,570,9,179,4.603900423800438,low_compatibility_junction,0.010699136838824912,22,0.0539225543554852,0.8073623225785991
5796,24262,498,179,4.5972583376758935,low_compatibility_junction,0.01039316973891919,23,0.05205766868666374,0.8123179960128246
5797,9701,198,179,4.596189432805955,low_compatibility_junction,0.008209125209680718,23,0.0452380066552376,0.8485871370359136
5798,23612,483,179,4.547546684469869,low_compatibility_junction,0.004469516088387796,7,0.05399597799823174,0.9144885591127413
5799,20539,418,179,4.483976574350041,low_compatibility_junction,0.009802749031223357,2,0.14702199090048096,0.8219670411745993
5800,8869,179,253,4.468943759850985,low_compatibility_junction,0.008640706916621915,66,0.03106706441105472,0.8412939646136314
5801,8833,179,129,4.46521460239845,low_compatibility_junction,0.0077445932229359945,75,0.027661630929459495,0.8565077914097294
5802,8889,179,313,4.459819955578601,low_compatibility_junction,0.008587760083945326,66,0.03094530207577506,0.8421853134868597
5803,8863,179,245,4.439273384701827,low_compatibility_junction,0.007661706581099057,38,0.03549259249185718,0.8579288300262333
5804,8944,179,488,4.43874869100924,low_compatibility_junction,0.007026911429575387,47,0.03099257079204243,0.8688904478398637
5805,8798,179,13,4.431426607712528,low_compatibility_junction,0.00900736795978018,85,0.029183855368844616,0.835147135733196
5806,8866,179,250,4.427822661461606,low_compatibility_junction,0.017663413658738136,1,0.2781548144983982,0.7023887360432123
5807,8870,179,256,4.41560921489755,low_compatibility_junction,0.00849079878552497,201,0.021229710189314372,0.8438200857010396
5808,8895,179,333,4.408173494475175,low_compatibility_junction,0.009409231349214245,134,0.025833299770771093,0.8284617367198269
5809,8913,179,392,4.404691141370876,low_compatibility_junction,0.00860102513325873,69,0.03048401374559489,0.8419619105283941
5810,8937,179,472,4.397378265701942,low_compatibility_junction,0.009196316153687047,101,0.027898931033076876,0.8319971005575921
