segment_source,segment_edge_id,edge_src,edge_dst,attempts,completed,timeouts,success_rate,failure_excess,mean_attempt_steps,mean_final_subgoal_l2,mean_selected_policy_action_mse
bank,5,1,3,1,0,1,0.0,1,20.0,6.821155071258545,0.037892282009124756
bank,12,2,4,1,1,0,1.0,0,19.0,13.901933670043945,0.0823717713356018
bank,15,2,23,1,0,1,0.0,1,15.0,19.55802345275879,0.092484250664711
bank,32,4,26,1,0,1,0.0,1,20.0,13.952898979187012,0.2119767963886261
bank,40,5,26,1,1,0,1.0,0,10.0,9.43881607055664,0.027588102966547012
bank,154,26,66,1,0,1,0.0,1,16.0,12.832345962524414,0.21119269728660583
graph,0,1,3,1,0,1,0.0,1,20.0,8.15005874633789,0.037892282009124756
