dataset_name,method,episode_id,seed,task_id,num_steps,success,total_reward,initial_goal_l2,final_goal_l2,start_cluster,goal_cluster,planned_edges,completed_edges,replans,full_bank_fallbacks,failed_edge_attempts,unique_failed_edges,prior_penalized_edges,failure_reason
antmaze-large-stitch-v0,offline_prior_w1p0_corebot100k_H10_B120,0,0,1,120,0.0,0.0,44.625205993652344,39.925201416015625,1,398,97,2,5,5,4,4,0,max_steps_without_success
