num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
903,1.0,0.7231450719822813,0.2768549280177187,9164.431893687708,348.0,6.879844392794504,0.6939606537207186
