segment_source,segment_edge_id,edge_src,edge_dst,attempts,completed,timeouts,success_rate,failure_excess,mean_attempt_steps,mean_final_subgoal_l2,mean_selected_policy_action_mse
bank,5,1,3,1,0,1,0.0,1,20.0,5.882785320281982,0.037892282009124756
bank,12,2,4,1,0,1,0.0,1,5.0,16.421024322509766,0.0823717713356018
bank,15,2,23,1,0,1,0.0,1,15.0,14.08093547821045,0.092484250664711
graph,0,1,3,1,0,1,0.0,1,20.0,10.540018081665039,0.037892282009124756
