segment_source,segment_edge_id,edge_src,edge_dst,attempts,completed,timeouts,success_rate,failure_excess,mean_attempt_steps,mean_final_subgoal_l2,mean_selected_policy_action_mse
bank,5,1,3,1,0,1,0.0,1,20.0,6.3795695304870605,0.037892282009124756
bank,11,2,3,2,2,0,1.0,0,11.0,8.17316722869873,0.098394975066185
bank,12,2,4,1,0,1,0.0,1,20.0,15.273136138916016,0.0823717713356018
bank,14,2,22,1,0,1,0.0,1,10.0,10.487835884094238,0.022053662687540054
bank,15,2,23,1,0,1,0.0,1,15.0,12.610322952270508,0.092484250664711
bank,18,3,4,1,1,0,1.0,0,12.0,18.203645706176758,0.09976588934659958
bank,23,3,24,1,0,1,0.0,1,16.0,12.350719451904297,0.2848225235939026
bank,32,4,26,1,0,1,0.0,1,5.0,10.072443008422852,0.3450411260128021
