condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,0.46258503401360546,35.215451372037464,0.46258503401360546,46.29288584224574
after,0.1,54 207 55 166 252 206 187 56 186 233 231 126,0.14625850340136054,35.213657689900046,0.14625850340136054,20.303551038401928
