baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,398,0.44221105527638194,0.3435374149659864,4.920792079207921,294,101
kNN_geometry_same_nodes,398,0.4045226130653266,0.38095238095238093,5.508928571428571,294,112
grid_adjacent_same_nodes,262,0.0,0.4387755102040816,10.248062015503876,294,129
random_same_edge_budget,398,0.9798994974874372,0.8979591836734694,3.928030303030303,294,264
