dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
antmaze-large-stitch-v0,10,core_plus_bottleneck,120,strict_selected,299,283,0.9464882943143813,5.646643109540636,50.55063453182929,50.137037461885996,500,299.0,283.0,0.598,0.566,,,
antmaze-large-stitch-v0,10,core_plus_bottleneck,120,virtual_query,500,417,0.834,5.743405275779376,53.46160325446664,52.795798029624315,500,,,,,1.66,2.0,0.3042893217893218
