baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,582,0.1323024054982818,0.6321070234113713,5.174603174603175,299,189
kNN_geometry_same_nodes,582,0.10996563573883161,0.7926421404682275,6.438818565400844,299,237
grid_adjacent_same_nodes,254,0.0,0.5250836120401338,11.770700636942674,299,157
random_same_edge_budget,582,0.9690721649484536,0.9531772575250836,3.1719298245614036,299,285
