num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
3191,1.0,0.6609213412723284,0.3390786587276716,5188.880288310875,146.0,5.668084605328953,0.6444958720299986
