env_name,seed,artifact_status,can_evaluate_official_gas,keygraph_path,keygraph_path_resolved,policy_path,policy_path_resolved,tdr_path,tdr_path_resolved,dataset_embeddings_path,dataset_embeddings_path_resolved,keygraph_exists,keygraph_path_exists_live,policy_exists,policy_path_exists_live,tdr_exists,tdr_path_exists_live,dataset_embeddings_exists,dataset_embeddings_path_exists_live,episodes,success_rate,success_ci95_low,success_ci95_high,mean_steps,mean_final_goal_dist_phi,gas_backbone_ready,gas_backbone_live_ready
antmaze-large-stitch-v0,44,READY_OFFICIAL_GAS,1,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/graph/keygraph.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/graph/keygraph.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/policy/params_1000000.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/policy/params_1000000.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/tdr/params_1000000.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/tdr/params_1000000.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/features/dataset_embeddings.npy,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed44/features/dataset_embeddings.npy,1,0,1,0,1,0,1,0,750,0.952,0.9342637103135208,0.9651294778575747,426.68533333333335,7.754165641148885,True,False
antmaze-large-stitch-v0,45,READY_OFFICIAL_GAS,1,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/graph/keygraph.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/graph/keygraph.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/policy/params_1000000.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/policy/params_1000000.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/tdr/params_1000000.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/tdr/params_1000000.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/features/dataset_embeddings.npy,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed45/features/dataset_embeddings.npy,1,0,1,0,1,0,1,0,750,0.952,0.9342637103135208,0.9651294778575747,426.68533333333335,7.754165641148885,True,False
antmaze-large-stitch-v0,46,READY_OFFICIAL_GAS,1,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/graph/keygraph.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/graph/keygraph.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/policy/params_1000000.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/policy/params_1000000.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/tdr/params_1000000.pkl,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/tdr/params_1000000.pkl,artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/features/dataset_embeddings.npy,/mnt/project/BARS/artifacts/gas_ogbench_offline_full_20260522_165138/antmaze-large-stitch-v0/seed46/features/dataset_embeddings.npy,1,0,1,0,1,0,1,0,750,0.952,0.9342637103135208,0.9651294778575747,426.68533333333335,7.754165641148885,True,False
