segment_source,segment_edge_id,planner_edge_id,src,dst,num_initiation_samples,min_initiation_distance,median_initiation_distance,distance_scale,state_conditioned_risk_score,state_conditioned_risk_penalty,episode_id,replan_index,current_cluster
graph,102,102,41,81,5,5.568675994873047,9.52049446105957,3.9272329807281494,0.7577934142395586,0.18944835355988965,0,5,41
bank,229,229,41,20,128,1.4119443893432617,17.98522186279297,3.9272329807281494,0.30199325682509226,0.07549831420627306,0,5,41
bank,230,230,41,21,128,7.346985816955566,24.079452514648438,3.9272329807281494,0.8459963862543953,0.21149909656359883,0,5,41
bank,231,231,41,40,128,0.4885323941707611,17.444345474243164,3.9272329807281494,0.11696998029813677,0.02924249507453419,0,5,41
bank,232,232,41,42,17,26.33150863647461,29.97866439819336,3.9272329807281494,0.9987750437490369,0.24969376093725923,0,5,41
bank,233,233,41,60,68,2.1572952270507812,18.255430221557617,3.9272329807281494,0.422655908294743,0.10566397707368574,0,5,41
bank,234,234,41,61,128,2.285789966583252,13.777584075927734,3.9272329807281494,0.44124028332380505,0.11031007083095126,0,5,41
bank,235,235,41,81,5,5.568675994873047,9.52049446105957,3.9272329807281494,0.7577934142395586,0.18944835355988965,0,5,41
graph,102,102,41,81,5,4.709018707275391,8.400110244750977,3.788687586784363,0.7114582668245242,0.17786456670613104,0,6,41
bank,229,229,41,20,128,2.5332529544830322,16.927480697631836,3.788687586784363,0.4875929810539278,0.12189824526348195,0,6,41
bank,230,230,41,21,128,6.611113548278809,23.551090240478516,3.788687586784363,0.8253482674251824,0.2063370668562956,0,6,41
bank,231,231,41,40,128,1.0235934257507324,16.464099884033203,3.788687586784363,0.2367510146162568,0.0591877536540642,0,6,41
bank,232,232,41,42,17,25.240182876586914,28.829633712768555,3.788687586784363,0.9987213951965302,0.24968034879913256,0,6,41
bank,233,233,41,60,68,2.868356466293335,17.126920700073242,3.788687586784363,0.5309680795661231,0.13274201989153078,0,6,41
bank,234,234,41,61,128,1.6991946697235107,13.328420639038086,3.788687586784363,0.3614093432034535,0.09035233580086338,0,6,41
bank,235,235,41,81,5,4.709018707275391,8.400110244750977,3.788687586784363,0.7114582668245242,0.17786456670613104,0,6,41
bank,105,105,20,0,120,10.917142868041992,15.500201225280762,9.43399977684021,0.6856387707091345,0.17140969267728362,1,0,20
bank,106,106,20,1,128,1.031630039215088,24.304412841796875,9.43399977684021,0.10358548920923238,0.025896372302308096,1,0,20
bank,107,107,20,2,10,20.433481216430664,34.746883392333984,9.43399977684021,0.8853579251064785,0.22133948127661962,1,0,20
bank,108,108,20,21,128,0.6186621189117432,19.856525421142578,9.43399977684021,0.06347393379506172,0.01586848344876543,1,0,20
bank,109,109,20,40,128,11.688934326171875,25.329174041748047,9.43399977684021,0.7103326582382833,0.17758316455957082,1,0,20
bank,110,110,20,41,91,7.950856685638428,13.596301078796387,9.43399977684021,0.5694911756710541,0.14237279391776353,1,0,20
bank,105,105,20,0,120,10.789238929748535,15.442378997802734,9.304935455322266,0.6863626412508221,0.17159066031270553,1,1,20
bank,106,106,20,1,128,0.9742603302001953,24.223217010498047,9.304935455322266,0.09940859040921801,0.024852147602304503,1,1,20
bank,107,107,20,2,10,20.290456771850586,34.60462188720703,9.304935455322266,0.8870276643195305,0.22175691607988263,1,1,20
bank,108,108,20,21,128,0.5570584535598755,19.71710968017578,9.304935455322266,0.05811019152487118,0.014527547881217795,1,1,20
bank,109,109,20,40,128,11.546611785888672,25.18846893310547,9.304935455322266,0.7108797578924998,0.17771993947312495,1,1,20
bank,110,110,20,41,91,7.820631980895996,13.453426361083984,9.304935455322266,0.5684975674570609,0.14212439186426523,1,1,20
bank,105,105,20,0,120,10.489476203918457,15.770708084106445,9.011906147003174,0.6877520047922283,0.17193800119805708,1,2,20
bank,106,106,20,1,128,1.3437308073043823,24.49246597290039,9.011906147003174,0.13852235278262415,0.03463058819565604,1,2,20
bank,107,107,20,2,10,20.12761878967285,34.51844024658203,9.011906147003174,0.8928416303350333,0.22321040758375832,1,2,20
bank,108,108,20,21,128,0.9402831792831421,19.495136260986328,9.011906147003174,0.09907915685950874,0.024769789214877186,1,2,20
bank,109,109,20,40,128,11.369014739990234,25.147022247314453,9.011906147003174,0.7167866964282845,0.17919667410707113,1,2,20
bank,110,110,20,41,91,7.534336090087891,13.372123718261719,9.011906147003174,0.5665775751528531,0.14164439378821328,1,2,20
bank,105,105,20,0,120,9.831212043762207,15.632823944091797,8.349420070648193,0.6919436143483045,0.17298590358707613,1,3,20
bank,106,106,20,1,128,1.5211178064346313,24.22320556640625,8.349420070648193,0.16655073646334562,0.041637684115836404,1,3,20
bank,107,107,20,2,10,19.444787979125977,33.862335205078125,8.349420070648193,0.9025951105577104,0.2256487776394276,1,3,20
bank,108,108,20,21,128,1.2261574268341064,18.80998992919922,8.349420070648193,0.1365811815166761,0.03414529537916902,1,3,20
bank,109,109,20,40,128,10.684468269348145,24.51297378540039,8.349420070648193,0.7218697957681672,0.1804674489420418,1,3,20
bank,110,110,20,41,91,6.86762809753418,12.718432426452637,8.349420070648193,0.5606801561658593,0.14017003904146483,1,3,20
bank,363,363,80,60,128,8.25216007232666,20.47210121154785,0.7891243696212769,0.9999712640932329,0.24999281602330822,1,4,80
bank,364,364,80,81,128,0.8324200510978699,24.20393943786621,0.7891243696212769,0.6517607281197285,0.16294018202993213,1,4,80
bank,365,365,80,100,128,0.442388653755188,20.988555908203125,0.7891243696212769,0.4291375608297011,0.10728439020742528,1,4,80
bank,366,366,80,101,128,0.7458286881446838,8.989473342895508,0.7891243696212769,0.6113727136348297,0.15284317840870743,1,4,80
bank,363,363,80,60,128,8.952346801757812,19.544347763061523,0.4794221967458725,0.9999999922315913,0.24999999805789783,1,5,80
bank,364,364,80,81,128,0.053214553743600845,23.396949768066406,0.4794221967458725,0.10505880550928848,0.02626470137732212,1,5,80
bank,365,365,80,100,128,0.6360254883766174,20.31372833251953,0.4794221967458725,0.7346352713622694,0.18365881784056734,1,5,80
bank,366,366,80,101,128,0.32281890511512756,9.22181224822998,0.4794221967458725,0.490002744783128,0.122500686195782,1,5,80
bank,391,391,101,80,128,0.49376457929611206,12.889420509338379,4.175915241241455,0.1115181367437551,0.027879534185938776,1,6,101
bank,392,392,101,81,128,0.46326059103012085,11.995885848999023,4.175915241241455,0.10500424273994702,0.026251060684986754,1,6,101
bank,393,393,101,100,128,3.3355603218078613,12.072460174560547,4.175915241241455,0.5501141971924155,0.13752854929810387,1,6,101
bank,394,394,101,102,42,7.445867538452148,16.21371078491211,4.175915241241455,0.8318754906880459,0.20796887267201147,1,6,101
bank,395,395,101,120,128,5.016270160675049,11.62364673614502,4.175915241241455,0.6991785862278135,0.17479464655695337,1,6,101
bank,396,396,101,121,128,0.5761643648147583,14.972074508666992,4.175915241241455,0.1288779575007083,0.032219489375177074,1,6,101
bank,397,397,101,122,58,7.445867538452148,15.481146812438965,4.175915241241455,0.8318754906880459,0.20796887267201147,1,6,101
bank,398,398,101,141,4,14.759394645690918,14.849902153015137,4.175915241241455,0.970824020698943,0.24270600517473576,1,6,101
bank,105,105,20,0,120,11.183112144470215,15.55198860168457,9.70105791091919,0.6842398695272023,0.17105996738180057,2,0,20
bank,106,106,20,1,128,1.1279981136322021,24.403709411621094,9.70105791091919,0.10977032160718703,0.027442580401796757,2,0,20
bank,107,107,20,2,10,20.703702926635742,35.00382614135742,9.70105791091919,0.8816571790883783,0.22041429477209457,2,0,20
bank,108,108,20,21,128,0.7496213912963867,20.129650115966797,9.70105791091919,0.07436207292254671,0.018590518230636677,2,0,20
bank,109,109,20,40,128,11.960634231567383,25.576887130737305,9.70105791091919,0.7085598493662959,0.17713996234157398,2,0,20
bank,110,110,20,41,91,8.219003677368164,13.854391098022461,9.70105791091919,0.5713984440215082,0.14284961100537705,2,0,20
bank,105,105,20,0,120,11.183196067810059,15.499055862426758,9.699903964996338,0.6842859012118612,0.1710714753029653,2,1,20
bank,106,106,20,1,128,1.0640947818756104,24.338390350341797,9.699903964996338,0.10389848916258937,0.025974622290647342,2,1,20
bank,107,107,20,2,10,20.679677963256836,34.96890640258789,9.699903964996338,0.8813938181905272,0.2203484545476318,2,1,20
bank,108,108,20,21,128,0.6904340982437134,20.115074157714844,9.699903964996338,0.06870526953551681,0.017176317383879203,2,1,20
bank,109,109,20,40,128,11.939399719238281,25.53638458251953,9.699903964996338,0.7079639825139075,0.17699099562847687,2,1,20
bank,110,110,20,41,91,8.216611862182617,13.81949234008789,9.699903964996338,0.5713359531421182,0.14283398828552954,2,1,20
bank,105,105,20,0,120,10.998870849609375,15.475812911987305,9.51531982421875,0.6852296143359435,0.17130740358398588,2,2,20
bank,106,106,20,1,128,1.0149738788604736,24.29517936706543,9.51531982421875,0.10117537600062643,0.025293844000156607,2,2,20
bank,107,107,20,2,10,20.501829147338867,34.80457305908203,9.51531982421875,0.8840519139404915,0.22101297848512289,2,2,20
bank,108,108,20,21,128,0.6106093525886536,19.9315185546875,9.51531982421875,0.06215555948807483,0.015538889872018707,2,2,20
bank,109,109,20,40,128,11.759390830993652,25.380596160888672,9.51531982421875,0.7094087637627087,0.17735219094067717,2,2,20
bank,110,110,20,41,91,8.031768798828125,13.654211044311523,9.51531982421875,0.5700507754212577,0.14251269385531443,2,2,20
bank,105,105,20,0,120,10.690726280212402,15.389432907104492,9.205394983291626,0.6869381280331649,0.17173453200829122,2,3,20
bank,106,106,20,1,128,0.9338164329528809,24.15188217163086,9.205394983291626,0.09646668764577893,0.02411667191144473,2,3,20
bank,107,107,20,2,10,20.17654800415039,34.48980712890625,9.205394983291626,0.8882865018583449,0.22207162546458623,2,3,20
bank,108,108,20,21,128,0.5230792760848999,19.607349395751953,9.205394983291626,0.055238837319639966,0.013809709329909992,2,3,20
bank,109,109,20,40,128,11.433646202087402,25.074087142944336,9.205394983291626,0.7112110900522925,0.17780277251307314,2,3,20
bank,110,110,20,41,91,7.72006368637085,13.338096618652344,9.205394983291626,0.5677043570130134,0.14192608925325334,2,3,20
bank,105,105,20,0,120,10.243000030517578,15.732583045959473,8.764259815216064,0.689236750875257,0.17230918771881426,2,4,20
bank,106,106,20,1,128,1.3879308700561523,24.40660858154297,8.764259815216064,0.14645975796665955,0.03661493949166489,2,4,20
bank,107,107,20,2,10,19.878652572631836,34.28202819824219,8.764259815216064,0.8964964761877897,0.22412411904694743,2,4,20
bank,108,108,20,21,128,1.0160832405090332,19.242828369140625,8.764259815216064,0.10946676984941461,0.027366692462353653,2,4,20
bank,109,109,20,40,128,11.118952751159668,24.920211791992188,8.764259815216064,0.7187945996534557,0.17969864991336393,2,4,20
bank,110,110,20,41,91,7.285519599914551,13.136773109436035,8.764259815216064,0.564506795389155,0.14112669884728876,2,4,20
bank,105,105,20,0,120,10.780420303344727,15.357080459594727,9.29463005065918,0.6864682647252914,0.17161706618132286,2,5,20
bank,106,106,20,1,128,0.8903398513793945,24.13666534423828,9.29463005065918,0.09134589413148764,0.02283647353287191,2,5,20
bank,107,107,20,2,10,20.249778747558594,34.550533294677734,9.29463005065918,0.886806161976127,0.22170154049403176,2,5,20
bank,108,108,20,21,128,0.4737003743648529,19.68854522705078,9.29463005065918,0.04968802351454771,0.012422005878636927,2,5,20
bank,109,109,20,40,128,11.50948429107666,25.127492904663086,9.29463005065918,0.7101216608468541,0.17753041521171353,2,5,20
bank,110,110,20,41,91,7.808839797973633,13.399008750915527,9.29463005065918,0.5683522016741451,0.14208805041853628,2,5,20
graph,4,4,4,3,128,0.4652945101261139,25.239953994750977,4.883022308349609,0.09088912837514129,0.022722282093785323,2,6,4
graph,5,5,4,5,128,1.928687334060669,20.553958892822266,4.883022308349609,0.3263052705236693,0.08157631763091733,2,6,4
graph,6,6,4,6,50,6.952636241912842,23.37331199645996,4.883022308349609,0.7592120773163908,0.1898030193290977,2,6,4
graph,7,7,4,26,13,5.1366801261901855,6.885344982147217,4.883022308349609,0.6507428780757979,0.16268571951894947,2,6,4
bank,24,24,4,2,41,4.973121643066406,16.810935974121094,4.883022308349609,0.6388462643984392,0.1597115660996098,2,6,4
bank,25,25,4,3,128,0.9856040477752686,22.909748077392578,4.883022308349609,0.18277680753714787,0.04569420188428697,2,6,4
bank,26,26,4,5,128,1.539209246635437,22.55950164794922,4.883022308349609,0.27036911467025404,0.06759227866756351,2,6,4
bank,27,27,4,6,50,6.952636241912842,23.37331199645996,4.883022308349609,0.7592120773163908,0.1898030193290977,2,6,4
bank,28,28,4,22,5,4.883022308349609,4.917322635650635,4.883022308349609,0.6321205588285577,0.15803013970713942,2,6,4
bank,29,29,4,23,128,1.6437935829162598,6.429224491119385,4.883022308349609,0.2858301508859814,0.07145753772149535,2,6,4
bank,30,30,4,24,128,1.3255786895751953,22.8304500579834,4.883022308349609,0.23773944880147335,0.05943486220036834,2,6,4
bank,31,31,4,25,100,5.1366801261901855,6.848069190979004,4.883022308349609,0.6507428780757979,0.16268571951894947,2,6,4
bank,32,32,4,26,13,5.1366801261901855,6.885344982147217,4.883022308349609,0.6507428780757979,0.16268571951894947,2,6,4
