dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
scene-play-v0,10,bottleneck,64,strict_selected,1,1,1.0,5.0,23.28763111298605,23.28763111298605,100,1.0,1.0,0.01,0.01,,,
scene-play-v0,10,bottleneck,64,virtual_query,100,93,0.93,2.774193548387097,24.27028976377613,23.44721359549996,100,,,,,1.81,2.0,0.7221904761904763
