baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,208,0.42788461538461536,0.0,0.0,1,0
random_same_edge_budget,468,0.8611111111111112,1.0,2.0,1,1
