baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,1284,0.5062305295950156,0.6470588235294118,3.909090909090909,17,11
random_same_edge_budget,2207,0.9220661531490711,1.0,2.4705882352941178,17,17
