method,num_queries,num_reachable,path_coverage,mean_path_length,mean_planning_path_cost,mean_base_path_cost,mean_pair_penalty_cost,mean_edge_proxy_score,mean_min_edge_proxy_score,mean_heldout_support_lcb,mean_min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_pair_termination_bridge_coverage,mean_min_pair_termination_bridge_coverage,mean_pair_bridge_matches_per_first_segment,mean_pair_strict_compatible_rate,mean_pair_incompatible_fraction,mean_low_pair_coverage_fraction,mean_missing_pair_fraction,mean_uncertified_edge_fraction,mean_original_uncertified_edge_fraction,mean_high_pair_risk_fraction,mean_proxy_path_success_reachable,mean_proxy_path_success_over_all,num_graph_nodes,num_graph_edges,num_pair_compatibility_edges,coverage_delta_vs_support,num_common_reachable_with_support,base_cost_delta_common_vs_support,min_pair_coverage_delta_common_vs_support,pair_incompatible_delta_common_vs_support,min_proxy_delta_common_vs_support,mean_repair_edge_fraction,mean_num_repair_edges,mean_repair_certified_fraction,mean_repair_edge_proxy_score,mean_min_repair_edge_proxy_score
support_shortest_path,100,51,0.51,3.4313725490196076,12.242883552647953,12.242883552647953,23.774228097145883,0.2533982065163913,0.1269506396619673,0.1994033420107503,0.06524222047393104,0.5160340346885219,0.46282915027970545,0.024298666482966143,0.007352941176470588,0.08105432588898602,0.0915032679738562,0.9084967320261437,0.9150326797385621,0.0,0.34542483660130713,0.34542483660130713,0.9901960784313726,0.016921571041676176,0.008630001231254849,356,2397,33117,0.0,51.0,0.0,0.0,0.0,0.0,0.30196078431372547,1.0392156862745099,0.9904761904761904,0.3554169626661947,0.3313576319781107
calibrated_compat_penalized,100,51,0.51,3.549019607843137,68.10998406203083,13.158273660618795,22.13146740835703,0.31888743690153537,0.18206866864991042,0.23914688103626125,0.08635068597178093,0.6122605082956353,0.3748561966267271,0.11470740435987624,0.024151625923606795,0.6664644934931128,0.29901960784313725,0.7009803921568627,0.7294117647058824,0.0,0.1849673202614379,0.1849673202614379,0.9071895424836601,0.02491336326207039,0.0127058152636559,356,2397,33117,0.0,51.0,0.9153901079708415,0.01679868474713621,-0.20751633986928097,0.05511802898794313,0.3349673202614379,1.196078431372549,0.990990990990991,0.3997980967292893,0.36199950260635944
compat_threshold,100,48,0.48,6.208333333333333,23.53210792535327,23.53210792535327,35.61116860367786,0.3444847215478064,0.14935070662291722,0.22113504440791684,0.03779347137696447,0.6371168920694381,0.3348370526903362,0.3222437876798588,0.10688152295465751,1.697972219361931,1.0,0.0,0.0,0.0,0.159796626984127,0.159796626984127,0.7784060846560846,0.009024080418799705,0.004331558601023858,356,2397,33117,-0.030000000000000027,48.0,11.449244717912569,0.09906902295465751,-0.9027777777777777,0.017531772037957388,0.2517729377104377,1.5625,1.0,0.45269160570230643,0.365801224857447
calibrated_compat_threshold,100,48,0.48,7.604166666666667,71.46655241493697,25.832040154798204,43.47059714417057,0.4623793800483568,0.24757374342760316,0.3429959439716081,0.09989423791106256,0.7435812146291129,0.22241185435793454,0.33578067103568393,0.09535094156915931,1.5705253108694635,1.0,0.0,0.0,0.0,0.033168740981240986,0.033168740981240986,0.7605233886483885,0.012237694700047194,0.005874093456022653,356,2397,33117,-0.030000000000000027,48.0,13.749176947357503,0.08753844156915931,-0.9027777777777777,0.11575480884264333,0.42290839947089953,3.2291666666666665,1.0,0.5691605947337306,0.4067774345924454
