condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,1.0,11.332453893827752,1.0,13.305457858748918
after,0.1,175 410 429 271 171 319 199 139 149 290 167 3 385 230 404 146 169 207 157 474,0.7647058823529411,12.854654647509703,0.7647058823529411,15.079638505027532
