baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,195,0.6153846153846154,0.0,0.0,0,0
random_same_edge_budget,216,0.9212962962962963,0.0,0.0,0,0
