num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
1628493,1.0,0.28968254699283325,0.7103174530071668,211.1805681694671,0.0,1.1188163060714575,0.2889858394196643
