edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score,src_edge,dst_edge,is_repair_edge,num_unique_starts,num_unique_episodes,edge_bottleneck_score,median_h,num_segments,repair_reason_edge,planner_usage_count,used_by_planner,mean_endpoint_compatibility,support_group,bottleneck_group,horizon_group,compatibility_group,planner_usage_group
582,943,234,233,4.460883069347467,low_compatibility_junction,0.07422064745197574,1289,0.08909342156493061,0.226635348130372,234,233,True,418,52,1.1619791581108354,7.0,2416,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
583,752,211,231,4.4213159674608455,low_compatibility_junction,0.09427547871160347,185,0.13852102690840076,0.1517517109621327,211,231,True,130,20,1.1411627055128797,6.0,429,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
584,936,233,253,4.402279997790131,low_compatibility_junction,0.055502545788945735,605,0.07427559574887604,0.3295421817511574,233,253,True,219,24,1.1619791581108354,7.0,1083,low_compatibility_junction,2.0,True,,high_support,high_bottleneck,short_horizon,unknown,planner_used
585,1005,253,233,4.385194410514464,low_compatibility_junction,0.09591024789806318,463,0.12411992288948025,0.14687036412864826,253,233,True,168,20,1.1619791581108354,7.0,878,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
586,933,233,234,4.383065754567198,low_compatibility_junction,0.06621906064832822,390,0.09175873031401405,0.26596748541158743,233,234,True,174,20,1.1619791581108354,7.0,798,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
587,906,231,211,4.32543235901791,low_compatibility_junction,0.06621468274925764,26,0.16512612823490175,0.26599077400726756,231,211,True,22,8,1.1411627055128797,4.0,74,low_compatibility_junction,0.0,False,,low_support,high_bottleneck,short_horizon,unknown,not_planner_used
588,912,231,251,4.302977421265303,low_compatibility_junction,0.09597586975365445,69,0.16907505800086114,0.1466777324482722,231,251,True,28,3,1.1411627055128797,7.0,134,low_compatibility_junction,0.0,False,,low_support,high_bottleneck,short_horizon,unknown,not_planner_used
589,994,251,231,4.236221627501172,low_compatibility_junction,0.09067371487617493,10,0.2773102983929961,0.16308654021115893,251,231,True,7,2,1.1411627055128797,3.5,16,low_compatibility_junction,0.0,False,,low_support,high_bottleneck,short_horizon,unknown,not_planner_used
590,926,233,211,4.094424173755554,low_compatibility_junction,0.11210769166549046,3,0.4909976969450123,0.10622945725961197,233,211,True,4,3,1.1619791581108354,10.0,5,low_compatibility_junction,0.0,False,,low_support,high_bottleneck,long_horizon,unknown,not_planner_used
591,940,234,214,4.036131008399644,low_compatibility_junction,0.0724898753022509,84,0.13006768031850355,0.23461779196861648,234,214,True,54,13,0.4101470785549331,5.0,214,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
