num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_bridge_matches_per_first_segment,mean_termination_bridge_coverage,median_termination_bridge_coverage,mean_compatibility_support_rate,lcb_compatible_rate,graph_variant
46094,1.0,0.3112769557860025,0.6887230442139975,156.52900594437455,0.0,0.9844419675569671,0.09198143660768779,0.0,0.9844419675569671,0.307049980923785,base
66137,1.0,0.2803876801185418,0.7196123198814581,118.05391838154135,0.0,0.7933134023592459,0.08363367845515715,0.0,0.7933134023592459,0.2769642411933676,repaired
