method,num_queries,num_reachable,path_coverage,mean_path_length,mean_planning_path_cost,mean_base_path_cost,mean_edge_proxy_score,mean_min_edge_proxy_score,mean_heldout_support_lcb,mean_min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_outgoing_incompatible_fraction,mean_outgoing_termination_bridge_coverage,mean_uncertified_edge_fraction,mean_original_uncertified_edge_fraction,mean_low_proxy_edge_fraction,mean_low_support_lcb_edge_fraction,mean_high_ood_edge_fraction,mean_high_incompat_edge_fraction,mean_bottleneck_edge_fraction,mean_proxy_path_success_reachable,mean_proxy_path_success_over_all,num_graph_nodes,num_graph_edges,planner_method,risk_weight,ood_weight,incompat_weight,uncertified_weight,min_proxy_score,min_heldout_support_lcb,high_ood_threshold,high_incompat_threshold,sweep_id,coverage_cost_ratio,risk_cleanliness_score,coverage_risk_score,is_pareto
floor_proxy_penalized_s0036,100,16,0.16,3.375,22.324205665981054,11.455246987914297,0.27721517052131395,0.15324772767598666,0.14142269300514743,0.036907899307189934,0.5654617081164951,0.3449640874669741,0.649714615534928,0.10881384012588946,0.33229166666666665,0.33229166666666665,0.0,0.0,0.2645833333333333,0.7604166666666666,0.5041666666666667,0.022408258934132546,0.0035853214294612077,191,1897,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,36,0.013967398535256886,0.38747575080289354,0.061996120128462964,False
floor_proxy_penalized_s0037,100,15,0.15,3.7333333333333334,22.513087419520073,13.221718261122508,0.3217941000925705,0.2188241630825452,0.15109678754710573,0.0654964814316607,0.6362730476968598,0.26907754279146207,0.5530075171741838,0.12898451107663073,0.16,0.16,0.0,0.0,0.10444444444444442,0.6300000000000001,0.4866666666666666,0.027007279298580714,0.004051091894787107,188,1322,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.0,0.01,0.5,0.5,37,0.011344970225319653,0.49509530123704126,0.07426429518555619,False
floor_proxy_penalized_s0038,100,15,0.15,4.133333333333334,23.408116755005583,14.706436761017715,0.35391268446731505,0.270059206236741,0.1662228978256724,0.09351362410872494,0.6959970954060268,0.2267054663304406,0.5312430591663048,0.1280071533605878,0.06555555555555556,0.06555555555555556,0.0,0.0,0.035555555555555556,0.5633333333333334,0.46888888888888886,0.026622689770034128,0.00399340346550512,187,1110,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.0,0.05,0.5,0.5,38,0.010199615477054532,0.5543675319235938,0.08315512978853906,False
floor_proxy_penalized_s0039,100,15,0.15,3.3333333333333335,21.628116583698294,11.323132787045123,0.2748834683616125,0.1635606587541322,0.13367744186435201,0.04319860267772467,0.5510099429685437,0.33619919769186973,0.6294263915097248,0.11052691791881153,0.33777777777777784,0.33777777777777784,0.0,0.0,0.24888888888888888,0.7277777777777779,0.4977777777777777,0.023806884754036958,0.0035710327131055443,191,1738,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.05,0.0,0.5,0.5,39,0.013247217251714655,0.3965587312348079,0.059483809685221184,False
floor_proxy_penalized_s0040,100,15,0.15,3.7333333333333334,22.513087419520073,13.221718261122508,0.3217941000925705,0.2188241630825452,0.15109678754710573,0.0654964814316607,0.6362730476968598,0.26907754279146207,0.5530075171741838,0.12898451107663073,0.16,0.16,0.0,0.0,0.10444444444444442,0.6300000000000001,0.4866666666666666,0.027007279298580714,0.004051091894787107,188,1317,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.05,0.01,0.5,0.5,40,0.011344970225319653,0.49509530123704126,0.07426429518555619,False
floor_proxy_penalized_s0041,100,15,0.15,4.133333333333334,23.408116755005583,14.706436761017715,0.35391268446731505,0.270059206236741,0.1662228978256724,0.09351362410872494,0.6959970954060268,0.2267054663304406,0.5312430591663048,0.1280071533605878,0.06555555555555556,0.06555555555555556,0.0,0.0,0.035555555555555556,0.5633333333333334,0.46888888888888886,0.026622689770034128,0.00399340346550512,187,1110,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.05,0.05,0.5,0.5,41,0.010199615477054532,0.5543675319235938,0.08315512978853906,False
floor_proxy_penalized_s0042,100,15,0.15,3.8666666666666667,22.960527018595492,13.97726121257045,0.34564616233467044,0.2555130054686408,0.1582261194324723,0.07400468458203234,0.6921399326230674,0.2320076358178225,0.5287762592345925,0.13024872874491583,0.12444444444444443,0.12444444444444443,0.0,0.0,0.03888888888888888,0.5611111111111112,0.5011111111111111,0.02790075090073298,0.004185112635109947,189,1303,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.1,0.0,0.5,0.5,42,0.0107317161580337,0.5378589360913337,0.08067884041370006,False
floor_proxy_penalized_s0043,100,15,0.15,3.933333333333333,23.07578638832559,14.248187432019176,0.3493619121356729,0.25971966142879527,0.16010390496147445,0.07891383229570505,0.6931036564226144,0.23016521841031404,0.5259347488930822,0.13016756457054418,0.10777777777777776,0.10777777777777776,0.0,0.0,0.03888888888888888,0.5644444444444445,0.49777777777777776,0.02775783278343539,0.0041636749175153085,188,1279,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.1,0.01,0.5,0.5,43,0.01052765488351965,0.5417424910558317,0.08126137365837476,False
floor_proxy_penalized_s0044,100,15,0.15,4.133333333333334,23.482078477908395,14.902483320253747,0.35661944483414415,0.282040945708532,0.1690677691337744,0.09650222792912123,0.699407006907544,0.22668821133032818,0.5292961405878073,0.128043502329327,0.05222222222222221,0.05222222222222221,0.0,0.0,0.02222222222222222,0.5633333333333334,0.4822222222222222,0.02688125268258156,0.004032187902387234,187,1101,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.1,0.05,0.5,0.5,44,0.010065436530040411,0.5626661874129057,0.08439992811193586,False
floor_proxy_penalized_s0045,100,15,0.15,4.066666666666666,23.366819108178298,14.631557100805022,0.3529036950331417,0.27783428974837754,0.16718998360477222,0.09159308021544854,0.698443283107997,0.22853062873783664,0.5321376509293176,0.12812466650369866,0.06888888888888887,0.06888888888888887,0.0,0.0,0.02222222222222222,0.56,0.4855555555555556,0.027024170799879153,0.004053625619981873,188,1108,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.2,0.0,0.5,0.5,45,0.010251813868241477,0.5587826324484078,0.08381739486726116,False
floor_proxy_penalized_s0046,100,15,0.15,4.133333333333334,23.482078477908395,14.902483320253747,0.35661944483414415,0.282040945708532,0.1690677691337744,0.09650222792912123,0.699407006907544,0.22668821133032818,0.5292961405878073,0.128043502329327,0.05222222222222221,0.05222222222222221,0.0,0.0,0.02222222222222222,0.5633333333333334,0.4822222222222222,0.02688125268258156,0.004032187902387234,187,1102,floor_proxy_penalized,0.0,0.0,1.0,1.0,0.2,0.01,0.5,0.5,46,0.010065436530040411,0.5626661874129057,0.08439992811193586,False
