history,local_support_rate,num_edges,p_exec_mean,p_exec_q01,p_exec_q05,p_exec_q10,p_exec_q25,p_exec_q50,p_exec_q75,p_exec_q90,p_exec_q95,p_exec_q99,r_exec_q50,r_exec_q75,r_exec_q90,r_exec_q95,r_exec_q99,same_traj_support_mean,train_auprc,train_auroc,train_bce,train_precision_at_100,train_precision_at_1000,train_precision_at_50,train_precision_at_500,train_wall_sec,val_auprc,val_auroc,val_bce,val_precision_at_100,val_precision_at_1000,val_precision_at_50,val_precision_at_500,path
"[{'epoch': 1, 'train_bce': 0.4929532370784066}, {'epoch': 2, 'train_bce': 0.3245968601920388}, {'epoch': 3, 'train_bce': 0.2765557045286352}, {'epoch': 4, 'train_bce': 0.2592913112857125}, {'epoch': 5, 'train_bce': 0.2506415394219485}]",0.12196969985961914,5280,0.9975948333740234,0.9614556485414505,0.9943951398134232,0.9986407697200775,0.999936431646347,0.9999974966049194,0.9999998807907104,1.0,1.0,1.0,0.15000095963478088,0.15002304315567017,0.15064651966094972,0.15291962400078773,0.1772593925893307,1.787689447402954,0.955178214502935,0.9431292699293607,0.29431514334535036,1.0,0.997,1.0,0.996,37.4036865234375,0.9541894003456234,0.941183730900299,0.2969436358919497,1.0,0.999,1.0,0.998,artifacts/stage22/antmaze-medium-navigate-v0/seed0/reachability_metrics.json
"[{'epoch': 1, 'train_bce': 0.48762880834666167}, {'epoch': 2, 'train_bce': 0.3319184449586001}, {'epoch': 3, 'train_bce': 0.29497696811502633}, {'epoch': 4, 'train_bce': 0.2875751668756658}, {'epoch': 5, 'train_bce': 0.2835162124850533}]",0.15266574919223785,10166,0.9961159229278564,0.9159829705953598,0.9895627498626709,0.9978068768978119,0.9998798966407776,0.999995231628418,0.9999996423721313,1.0,1.0,1.0,0.15000119805335999,0.15003255009651184,0.15059401094913483,0.15321855247020721,0.19057453349232692,1.3746802806854248,0.9411567745676881,0.9152237913482923,0.32447135868214694,1.0,1.0,1.0,1.0,37.26176738739014,0.9413985224959389,0.915530149188428,0.3245242091341373,1.0,1.0,1.0,1.0,artifacts/stage22/antmaze-medium-stitch-v0/seed0/reachability_metrics.json
