env,seed,task_id,episode_id,variant,budget,lambda_exec,lambda_boundary,success,return,normalized_return,steps,duration_sec,actual_goal_raw,actual_goal_phi,initial_goal_dist_phi,final_goal_dist_phi,best_goal_dist_phi,goal_improvement_phi,fallback_used,fallback_trigger_reason,direct_goal_steps,no_path_count,budget_reject_count,replans,first_plan_edges,mean_plan_edges,last_plan_edges,first_plan_temporal_cost,first_plan_exec_risk,first_plan_boundary_risk,first_plan_pred_success,first_plan_reject_reason,last_plan_reject_reason,max_plan_edges,subgoals_attempted,subgoals_reached,subgoal_reach_rate,planner_latency_mean_ms,planner_latency_p95_ms,edge_fail_position,path_node_ids,path_edge_ids,eval_path,fallback_mode,path_edges,known_edges,virtual_edges,known_edge_rate,p_exec_mean,p_exec_min,r_exec_static,local_support_rate,unsupported_edge_rate,same_traj_support_mean,boundary_cost_static,missing_boundary_pairs,missing_boundary_pair_rate,virtual_boundary_pairs,unsupported_boundary_pairs,unsupported_boundary_pair_rate,psi_mean,S1_gas_shortest_failed,S2_long_path_p75,S3_high_exec_risk_p75,S4_low_local_support_p25,S5_high_steps_p75,S6_low_pred_success_p25
antmaze-medium-navigate-v0,0,2,41,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,214,3.674369812011719,20.353632482221116|-0.9130610287104959|0.605004093383722|0.99833047007029|0.029737283786759813|0.022570122194799452|-0.04407443778802765|0.432264401868016|1.23826296970376|0.5586293177411895|-0.9796741269410346|-0.4575975998021158|-1.2251012211990082|-0.5280775761392608|0.829695943701388|0.20800148645557842|0.07766790612236459|-0.36654823957884947|0.7993177544282623|0.6071829082557605|0.013454186447868055|0.5546686031248196|-0.32915740189073445|-0.6958445000845057|-0.6475978115662546|1.9365840898918916|0.04061549498566594|0.09085049581850929|-3.7877021221716487,5.293339729309082|1.9307318925857544|6.915312767028809|4.610547065734863|-0.24332702159881592|-2.5644991397857666|11.603196144104004|-5.668299674987793|-8.276866912841797|-0.5141581892967224|-2.458576202392578|-0.27798354625701904|3.6479640007019043|-14.057479858398438|-1.9523166418075562|-10.028729438781738|17.224224090576172|-5.414053916931152|3.681399345397949|8.166412353515625|11.119327545166016|0.7407631874084473|-0.895684003829956|11.769037246704102|-6.4622392654418945|-3.3698153495788574|-1.2466609477996826|-7.459924697875977|5.720857620239258|5.452700614929199|-5.55173397064209|12.74717903137207,57.06503677368164,2.4194231033325195,2.040186882019043,55.0248498916626,0,,0,0,0,27,15,2.888888888888889,1,89.90377998352051,4.154888410521027,0.0,0.0156875415965455,,,80,58,39,0.6724137931034483,112.2451388887216,118.0588040035218,,412|123|27|26|211|42|276|89|23|20|115|19|201|153|114|413,5282|2035|481|474|3082|788|3910|1513|412|353|1910|339|2992|2459|5302,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,15.0,13.0,2.0,0.8666666666666667,0.9999715107692306,0.99979264,1.8003703546051946,0.07692307692307693,0.9230769230769231,0.15384615384615385,12.33373717917532,2.0,0.14285714285714285,2.0,4.0,0.2857142857142857,0.6525762098789426,0,1,0,0,0,0
antmaze-medium-navigate-v0,0,3,42,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,180,3.0030739307403564,4.46398788362281|12.197316968394073|0.6321731055743247|0.9992619531900037|-0.01337486629805116|0.010900105684537904|0.03431981285603994|-0.0613048931754544|1.1413084403490141|-0.3464231984849849|-1.1577288164169128|-0.5955179517872636|-1.238681729504055|0.2857300586127035|1.1623461472688272|0.3192665790419516|-0.724635334605459|-0.2389583975613953|-0.26162437416108514|-1.0718013112099691|-0.22152133765758036|4.496904030893239|-0.6573460314071367|1.0699017980667773|2.2952087231495595|0.43623267736354965|0.09562509366154692|-2.3957770445366644|-1.5568108173931376,-6.728142738342285|4.269436359405518|3.1326348781585693|-7.620100975036621|-1.195924162864685|-3.566775321960449|3.2178001403808594|-3.4433517456054688|-7.234076023101807|0.445573091506958|5.9347028732299805|1.9800934791564941|-2.272059679031372|10.114219665527344|-2.316596508026123|-8.258502960205078|-3.7866172790527344|-5.570093154907227|-0.5103678703308105|-1.6052812337875366|2.031212329864502|-8.149515151977539|-1.3852341175079346|5.735414505004883|6.067432880401611|0.31876373291015625|4.2766876220703125|-11.003459930419922|0.671166181564331|4.312572479248047|-0.819136381149292|-1.1478948593139648,21.515703201293945,2.133383274078369,1.5844762325286863,19.93122696876526,0,,2,0,0,22,9,2.409090909090909,1,52.16651105880737,3.45580079368101,0.0,0.0315620195676629,,,80,44,29,0.6590909090909091,111.8949393157064,113.5855507614906,,412|107|84|83|125|141|54|26|211|413,5287|1782|1444|1438|2066|2270|1006|474|5305,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,9.0,7.0,2.0,0.7777777777777778,0.9998179214285713,0.99915135,1.0512749176357827,0.0,1.0,0.0,5.2377548055857925,2.0,0.25,2.0,0.0,0.0,0.9016962003077618,0,0,0,1,0,0
antmaze-medium-navigate-v0,0,4,43,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,239,3.1427574157714844,-0.7332180716280234|19.481179239930697|0.6849505672630289|0.9794387168256748|-0.18223808153180732|-0.04221142415387141|0.07554652403244064|-0.3596289341484664|1.227964771497334|0.40563653211712997|-0.817683411245291|-0.548800092973692|-1.1438544432334006|-0.47928408201536193|1.2400492841693411|-0.6189201601186416|0.17349774150745562|-0.31263035717625987|-1.0399501588536555|-0.9124831394520327|-1.2445233026912934|2.419042301711504|-0.10605908302523867|2.5635508944617804|0.9648786233257911|0.8092918521380654|0.6215691464573264|-2.272835579434406|-0.30577691272965113,-1.8545565605163574|7.115594387054443|5.873563766479492|-4.771480560302734|4.8608598709106445|-7.986763954162598|5.4942545890808105|-6.339428901672363|-9.222561836242676|5.089587688446045|6.593597888946533|-2.0213356018066406|-0.47279810905456543|17.09516143798828|-4.033820152282715|-10.638988494873047|-13.485157012939453|-8.630202293395996|0.5463674068450928|-5.388046741485596|7.028983116149902|-11.723761558532715|-1.8284366130828857|8.639986991882324|12.109652519226074|-2.130561113357544|5.954758167266846|-9.860628128051758|-1.7663426399230957|3.716757297515869|-7.246367454528809|2.0162746906280518,51.717403411865234,2.949269294738769,2.949269294738769,48.76813411712647,0,,0,0,0,21,15,4.0,1,99.38166093826294,5.579494759218759,0.0,0.0037744720543314,,,80,51,31,0.6078431372549019,118.086427853476,118.49794100271538,,412|118|97|6|264|5|111|57|62|87|239|107|84|83|125|413,5286|1964|1643|117|3749|97|1840|1057|1122|1497|3418|1782|1444|1438|5300,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,15.0,13.0,2.0,0.8666666666666667,0.99990025,0.99915135,1.9512970892358474,0.0,1.0,0.0,7.759034111364244,2.0,0.14285714285714285,2.0,1.0,0.07142857142857142,0.7971876087552557,0,1,1,1,0,1
antmaze-medium-navigate-v0,0,5,44,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,177,3.439744234085083,0.4892809633590356|-0.2789983274874286|0.6437709905404395|0.9965300778054711|0.027769400180003838|-0.004105782249650678|-0.07835692052896212|-0.4005500811742757|1.2515543419425672|0.5304414993758646|-1.0048225520706204|0.29194810662100734|-1.1091090465341726|0.2019043637368288|1.2247497377935077|0.0930592466767079|0.36123253878692935|-0.16707840054239784|0.15837713972837478|-0.22018576023923092|-0.04272357619432655|2.4421063301441825|-0.30810617692792086|-0.08744898006379848|2.8964998296716185|1.2218755741690293|2.327816883095259|-1.7468948113068752|-0.040295278410864874,-1.9804272651672363|2.1266226768493652|8.994466781616211|-8.47500991821289|-0.16614991426467896|6.356861114501953|11.234146118164062|-12.724528312683105|-11.450239181518555|-10.506887435913086|4.393970489501953|9.49727725982666|-0.7680305242538452|4.941540241241455|3.5643255710601807|-13.919771194458008|-3.34832763671875|-2.9822676181793213|-0.9626642465591431|-4.25362491607666|3.183351993560791|-6.891366958618164|-2.588812828063965|15.818180084228516|-3.9628994464874268|1.1368412971496582|-2.522867202758789|-9.472567558288574|11.79098892211914|5.691954612731934|-9.58467960357666|-10.873801231384277,49.90120697021485,1.6800265312194824,1.6800265312194824,48.22118043899536,0,,0,0,0,26,12,2.1538461538461537,1,76.09676718711853,3.909662964650468,0.0,0.0200472565573206,,,80,48,36,0.75,111.10174538155732,114.19965849927394,,412|37|145|38|115|20|40|39|71|197|81|0|413,5280|682|2340|698|1911|348|729|715|1266|2934|1410|5296,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,12.0,10.0,2.0,0.8333333333333334,0.999868713,0.99884796,1.051313522168473,0.3,0.7,0.6,4.946412493060968,2.0,0.18181818181818182,2.0,0.0,0.0,0.9637263000158066,0,0,0,0,0,0
antmaze-medium-navigate-v0,0,1,45,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,384,5.082366704940796,19.562894603910127|19.154579132158347|0.7497155701791172|0.9837579947149869|0.011669269224441201|-0.0055610854793947595|-0.17903382450924113|0.04959765365530422|1.2298513769446107|0.500037206620636|-1.2263182426140709|0.12657384495292093|-1.1545154948272434|0.41870911357603685|1.232057923882484|0.015464151170323561|-0.05595583115777008|-0.3696638226348795|0.12174164711399743|-0.15216964792132068|-0.8527759623725|2.5750583303437535|0.013315878834401107|1.603606442678866|0.04762418860645169|1.6618807612244977|1.6744371878403792|0.5659401301824974|-0.17051160806228322,-14.757433891296387|18.40573501586914|5.565629482269287|-14.887202262878418|-7.937192916870117|-17.945331573486328|13.097847938537598|-12.938590049743652|-10.823514938354492|-6.78569221496582|14.256697654724121|4.094796180725098|-3.9285688400268555|0.010920882225036621|-0.28252339363098145|-12.14907169342041|17.182771682739258|-4.808749198913574|-4.734505653381348|8.491726875305176|2.9649736881256104|-11.684530258178711|-0.7682858109474182|14.844184875488281|8.136964797973633|-3.7038960456848145|-3.5588221549987793|-12.865285873413086|7.8249921798706055|5.568634986877441|2.484215259552002|19.711029052734375,57.14527893066406,3.3277711868286133,3.1868343353271484,53.958444595336914,1,no_improvement,4,0,0,36,14,3.4722222222222223,1,88.9177987575531,4.296006018192989,0.0,0.013622859956351,,,80,80,42,0.525,111.70348922072056,115.65548675571335,,412|0|81|197|71|39|69|95|33|389|345|75|6|97|413,5280|2|1419|2933|1260|714|1234|1607|605|5073|4600|1326|110|5300,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,14.0,12.0,2.0,0.8571428571428571,0.9999167741666667,0.99913615,1.350999051602107,0.25,0.75,3.75,5.410988126902794,2.0,0.15384615384615385,2.0,0.0,0.0,0.933318173097432,0,0,0,0,1,0
antmaze-medium-navigate-v0,0,2,46,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,212,2.854132652282715,19.498086183031496|0.5161517292996354|0.6682539251524727|0.9673166387582426|0.03083568621807167|-0.061169365976022405|-0.24414337898662367|0.3559608157897626|1.238418076432776|0.325035911653839|-1.1312432195827122|0.24361326462321745|-0.8405044493694827|0.09906186466465987|1.2385363271298568|-0.337710449817205|0.31569181175383776|-0.799758198629223|0.24672187957338443|-0.6273795107721707|-0.24612958523226303|0.021409094195551315|-0.2753110288839893|2.6272331486919653|1.8790102493896308|-1.671875116485093|2.347990342168168|-3.1727536577230726|-0.45064119527910934,3.871173858642578|1.8370399475097656|7.369183540344238|3.7535924911499023|-1.6782341003417969|-2.755800247192383|10.75944995880127|-5.685159206390381|-9.187568664550781|-0.5839725732803345|-0.8516237139701843|-0.19116854667663574|2.530580520629883|-13.649680137634277|-1.5388208627700806|-10.7359619140625|17.60346031188965|-5.583122253417969|2.3793911933898926|8.411157608032227|10.311737060546875|0.7415076494216919|-1.3240563869476318|11.005000114440918|-5.8322434425354|-2.518709182739258|0.6728184819221497|-8.982606887817383|4.951333045959473|5.22383975982666|-4.038242340087891|12.24400520324707,55.63832473754883,1.9968225955963133,1.497865080833435,54.14045965671539,0,,4,0,0,20,15,3.75,1,89.58098316192627,3.5297086214046254,0.0,0.0293134559363999,,,80,50,33,0.66,112.4850428008358,116.65574520156952,,412|141|54|26|211|42|276|89|23|20|115|19|201|153|113|413,5285|2270|1006|474|3082|788|3910|1513|412|353|1910|339|2992|2458|5301,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,15.0,13.0,2.0,0.8666666666666667,0.9999874707692307,0.99986315,1.8001628493289723,0.07692307692307693,0.9230769230769231,0.15384615384615385,12.324585017843184,2.0,0.14285714285714285,2.0,4.0,0.2857142857142857,0.653290594444129,0,1,0,0,0,0
antmaze-medium-navigate-v0,0,3,47,gas_shortest,2.0,1.0,1.0,0,0.0,0.0,1000,7.30484414100647,4.457469267002212|11.702935611785403|0.707443717465055|0.9968317397585664|0.07578020025336267|0.021736093214034354|0.010553961875050984|-0.1998735619922628|1.1901262672384094|0.0672825405155425|-1.20487589499379|-0.5256448855480074|-1.248178883781248|0.24074326650628486|1.2236313439073754|-0.29283177852301906|-0.24216575802547421|0.10905010044100213|1.1642347900969465|-0.5355167890111057|1.1965306660716084|-1.3694743834981058|-1.7339254802921056|0.7194853637357108|0.4721154350064919|0.016844132568032202|0.42412000568536457|-4.069705023612195|-0.006888601583929142,-6.666252136230469|3.8811612129211426|2.9217910766601562|-7.429051399230957|-1.3732993602752686|-3.0473570823669434|2.9125263690948486|-3.4959769248962402|-7.008604049682617|0.19672417640686035|5.7577433586120605|2.138833522796631|-2.516916275024414|9.681808471679688|-2.4365246295928955|-8.224926948547363|-3.687520980834961|-5.58855676651001|-0.6242833137512207|-1.6762008666992188|2.0464658737182617|-7.773660659790039|-1.3428969383239746|5.736711502075195|5.601589679718018|0.3175220489501953|3.99027156829834|-10.972232818603516|0.478595495223999|4.326303482055664|-0.8902220726013184|-1.8405665159225464,21.84806060791016,31.22991943359375,21.58077049255371,0.2672901153564453,0,,0,0,0,42,8,8.904761904761905,9,48.12081336975098,3.379080812580832,0.0,0.0340787651144951,,,80,127,3,0.0236220472440944,114.38684157231668,117.66424755769548,,412|84|83|125|141|54|26|211|413,5284|1444|1438|2066|2270|1006|474|5305,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,8.0,6.0,2.0,0.75,0.9998187983333332,0.99915135,0.901087562687644,0.0,1.0,0.0,5.016293607364564,2.0,0.2857142857142857,2.0,0.0,0.0,0.9217660373224537,1,0,0,1,1,0
antmaze-medium-navigate-v0,0,4,48,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,261,4.694868803024292,-0.43027766505216336|19.597952754917916|0.6428731480686461|0.9863407771661716|-0.02749280468218271|-0.003964704893892259|0.16235854798884009|-0.19069652653534552|1.223720655607382|-0.1862614138781966|-1.2402051901546058|-0.41716636361332216|-1.0553999536347825|0.5295634046343136|1.2448810776052917|0.07636673144490472|-0.29306949993266795|-0.6459048353882177|0.7532436960833763|-0.28808449372750633|0.6724896330609083|-2.4603405334104838|-0.017031001766042428|-0.14495420049368735|0.31950919661777555|2.1215390221086445|3.068936436594751|0.13756106780867727|-0.33052537598349907,-2.243515729904175|7.906900405883789|5.718715190887451|-5.179722785949707|4.9047651290893555|-8.34618091583252|5.707634925842285|-5.851698875427246|-9.022895812988281|5.5703253746032715|6.582187175750732|-1.8159351348876953|-0.05129969120025635|17.192583084106445|-4.2815961837768555|-11.356002807617188|-12.772748947143555|-8.696953773498535|0.2670004963874817|-5.234375|6.698090553283691|-12.080240249633789|-2.0970447063446045|9.45336627960205|12.034141540527344|-1.6742968559265137|6.03817081451416|-9.910686492919922|-1.500018835067749|3.829555034637451|-6.962708473205566|2.3086681365966797,50.15813446044922,3.704888105392456,2.665891170501709,47.49224328994751,0,,0,0,0,35,15,2.685714285714285,1,98.96424698829652,5.01947519722698,0.0,0.006607993692908,,,80,66,45,0.6818181818181818,112.12186457289916,117.71872479876038,,412|116|97|6|264|5|111|57|62|87|239|107|84|83|410|413,5285|1932|1643|117|3749|97|1840|1057|1122|1497|3418|1782|1444|1443|5311,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,15.0,13.0,2.0,0.8666666666666667,0.9999107238461539,0.99915135,1.9511609429430727,0.0,1.0,0.0,7.705451959806007,2.0,0.14285714285714285,2.0,1.0,0.07142857142857142,0.7984620063706904,0,1,1,1,0,1
antmaze-medium-navigate-v0,0,5,49,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,169,3.1123948097229004,0.8526702701183513|0.783206876555528|0.5973040501422043|0.9997722918517107|-0.02087453342181576|0.004371788892588494|0.0007111693747638296|-0.3317980010363351|0.9535887573537121|0.5259144721530552|-0.8274525699631721|-0.5459150804923443|-1.2247412215276554|0.20185000321296528|1.1911905362608874|0.07076180854566658|0.08553600365843489|-0.8513907294797657|-0.4065075704551735|0.2622776907657218|-0.26077349475831746|0.08586401141169837|-2.662556745699458|-0.0312133595088185|3.5242132545124654|0.36594464235442276|0.03386773199808968|0.27936660508172595|-0.6122292566753574,-2.417778968811035|1.8958321809768677|8.630420684814453|-8.449358940124512|-0.5653862357139587|6.012809753417969|10.692874908447266|-12.411239624023438|-11.69508171081543|-10.24260425567627|4.913460731506348|9.253743171691895|-1.2538776397705078|4.988823413848877|3.3136026859283447|-13.562112808227539|-3.088155746459961|-3.177461862564087|-1.1301581859588623|-3.903135299682617|3.1383981704711914|-6.785582542419434|-2.6254868507385254|14.86500358581543|-3.463231086730957|1.1792607307434082|-1.9146606922149658|-9.89655876159668|11.078713417053223|5.424057960510254|-8.751508712768555|-10.381710052490234,47.576316833496094,3.479211568832397,2.84658432006836,44.72973251342773,0,,0,0,0,23,11,2.347826086956522,1,70.78270101547241,3.661086981008369,0.0,0.0257045571700606,,,80,46,30,0.6521739130434783,112.41762839009702,116.04206958727444,,412|90|36|63|115|20|40|39|71|1|139|413,5284|1533|656|1142|1911|348|729|715|1256|22|5301,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_progress_stall_v2/eval.csv,progress_stall_v2,11.0,9.0,2.0,0.8181818181818182,0.999911018888889,0.99929106,1.050801102826912,0.2222222222222222,0.7777777777777778,0.3333333333333333,4.895701965344183,2.0,0.2,2.0,0.0,0.0,0.9647595295877247,0,0,0,0,0,0
antmaze-medium-navigate-v0,0,1,0,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,285,7.3679540157318115,20.20552675214329|20.089766365993793|0.6783919325190924|0.9949306074906503|0.07548291037480115|-0.04746613938500442|0.04650142074731281|-0.544615157032087|1.2272922519304175|-0.5477538716047972|-1.0946287173951792|0.0622369862909733|-0.6604746499336688|-0.5662778324075047|1.127180803139809|-0.036201079302910465|0.3704431123100076|-0.7529257428377946|0.6952171235049546|-0.5139378279182961|-0.5171374486651916|0.38933619610563236|-0.07153592532142769|0.04811582840593959|1.8751497960414603|-0.023550171631397582|4.986198815702941|0.30410755589383454|-1.9288405570089318,-14.758628845214844|18.668582916259766|5.630719184875488|-14.951529502868652|-7.9907989501953125|-18.37165069580078|13.123828887939453|-13.412543296813965|-10.718766212463379|-6.930136680603027|14.25786018371582|3.8807108402252197|-4.227071762084961|-0.17556214332580566|-0.23516970872879028|-11.904759407043457|17.21344566345215|-4.841334342956543|-4.678838729858398|8.572860717773438|3.382253408432007|-11.6375732421875|-0.4345763921737671|14.944586753845215|8.36227798461914|-4.173007011413574|-4.075437068939209|-12.898365020751953|7.716285705566406|5.607769966125488|1.9971606731414795|20.128637313842773,57.32948303222656,3.333858728408813,3.1660025119781494,54.16348052024841,0,,0,0,0,45,15,2.4,1,91.04402709007265,3.581938882877,0.0,0.0278217029034622,,,80,82,57,0.6951219512195121,129.02305955520004,138.94089919049293,,412|215|137|251|404|321|170|134|230|112|162|32|157|177|371|413,5288|3129|2210|3587|5190|4381|2650|2167|3318|1868|2563|570|2506|2719|5308,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_none/eval.csv,none,15.0,13.0,2.0,0.8666666666666667,0.9999472784615384,0.999458,1.0506855450168926,0.46153846153846156,0.5384615384615384,4.384615384615385,4.991395187616892,2.0,0.14285714285714285,2.0,0.0,0.0,0.9702023307370081,0,1,0,0,0,0
antmaze-medium-navigate-v0,0,2,1,gas_shortest,2.0,1.0,1.0,1,1.0,100.0,210,3.157244920730591,19.00022874963469|-0.39533485473632046|0.725904418715874|0.9938833795191283|-0.10688364112864308|0.01767712470223619|0.021429755877808647|-0.09533483938884398|1.0666391470355405|-0.509910840829999|-1.1253875608484858|0.3296216648477107|-1.132198026427228|0.23137006688601572|1.2214238416308756|0.1044336600976884|-0.2477787942617551|-0.6534691929770928|-1.1560557012214772|-0.12459696997916556|0.15087327502860126|1.2269962027024177|-2.333744129591211|1.3564797068369174|1.9395469700632229|-1.752651624004285|1.9846684568701543|0.7966001775573961|1.4490242615954152,5.0125579833984375|1.759728193283081|7.629746437072754|4.276144981384277|-0.46526896953582764|-1.7822128534317017|11.65587043762207|-5.178172588348389|-8.418844223022461|-0.31941747665405273|-2.7250494956970215|0.1542930006980896|4.1236090660095215|-13.480566024780273|-1.2575567960739136|-10.79182243347168|16.996044158935547|-5.197376728057861|3.3390564918518066|8.121078491210938|10.493364334106445|0.6740251183509827|-1.005262017250061|12.27668571472168|-6.6878838539123535|-2.624056816101074|-0.5647366046905518|-7.839481353759766|6.686092376708984|5.618247985839844|-5.376330375671387|11.781808853149414,56.75035858154297,3.5249242782592773,3.5249242782592773,53.22543430328369,0,,0,0,0,21,15,3.238095238095238,1,89.8452525138855,4.144713778448578,0.0,0.01584797133317,,,80,49,33,0.673469387755102,117.7237335179511,121.95564797730184,,412|123|27|26|211|42|276|89|23|20|115|19|201|153|114|413,5283|2035|481|474|3082|788|3910|1513|412|353|1910|339|2992|2459|5302,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_none/eval.csv,none,15.0,13.0,2.0,0.8666666666666667,0.9999715107692306,0.99979264,1.8003703546051946,0.07692307692307693,0.9230769230769231,0.15384615384615385,12.33373717917532,2.0,0.14285714285714285,2.0,4.0,0.2857142857142857,0.6525762098789426,0,1,0,0,0,0
antmaze-medium-navigate-v0,0,3,2,gas_shortest,2.0,1.0,1.0,0,0.0,0.0,1000,13.631742477416992,4.099324955757418|11.870644785236554|0.7000215804203753|0.9557427819128854|0.049531554437545026|0.02970176155715729|-0.28847905521340833|0.5345404044767488|1.2322381533199818|0.08850752814806093|-1.2258049230588866|-0.3487635116280515|-0.9838556226580534|0.4941182342393939|1.0971529563346747|0.2270108226114021|-0.45477123856377716|-0.3537200843250796|0.8833100507589811|-0.045124253694643304|-1.5195346339763427|-0.16850642291576282|-0.15305583615194873|-3.928046700180596|1.0083023261721256|1.6398629495429704|3.733188693928205|1.3052069104975206|-2.5539488104328427,-6.584811210632324|3.9631099700927734|2.810823917388916|-7.47080135345459|-1.221854567527771|-3.2359211444854736|3.009732246398926|-3.731072425842285|-7.237390041351318|0.03997087478637695|5.993547439575195|2.192749500274658|-2.549868106842041|9.859795570373535|-2.5217769145965576|-8.017118453979492|-3.855618953704834|-5.687360763549805|-0.47646021842956543|-1.6846871376037598|2.336158037185669|-8.044461250305176|-1.4474648237228394|5.555870056152344|5.865441799163818|0.22222137451171875|4.032583713531494|-11.09046459197998|0.45206165313720703|4.153807640075684|-0.9569182395935059|-1.5079360008239746,19.01622200012207,23.51109313964844,18.339773178100582,0.6764488220214844,0,,0,0,0,38,10,6.526315789473684,5,58.22793340682984,3.344816492113932,0.0,0.0352666862788927,,,80,154,41,0.2662337662337662,164.54348634349452,195.41276618110717,,412|239|107|84|83|125|141|54|26|211|413,5290|3418|1782|1444|1438|2066|2270|1006|474|5305,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_none/eval.csv,none,10.0,8.0,2.0,0.8,0.99984068125,0.99915135,1.2012749176357826,0.0,1.0,0.0,5.2625356444884535,2.0,0.2222222222222222,2.0,0.0,0.0,0.9122429838985745,1,0,0,1,1,0
antmaze-medium-navigate-v0,0,4,3,gas_shortest,2.0,1.0,1.0,0,0.0,0.0,1000,17.10850191116333,-0.41819052217411135|20.021655210395327|0.5772892488808071|0.9878347718660928|0.00877833981143932|-0.022840439764942738|-0.15356991422073119|0.5685945006900085|1.2247327974443643|-0.14498682854718525|-0.9942552059855482|0.5259856126838418|-0.9701501457507967|0.5258844582683345|1.0854024766872505|-0.43297962310172877|-0.020871244751834536|-0.21737305655859718|-0.49532554228723935|-0.2570815365725999|0.27857471299246606|0.7920834878746876|-0.04053652716684432|-0.9806136330729104|2.455891469025795|-0.039429212765742586|-1.1140524173665496|-0.027700640804356|-2.1652170948509633,-1.8913933038711548|8.291868209838867|6.08186149597168|-5.051945209503174|5.308039665222168|-8.804340362548828|6.062953948974609|-5.830451488494873|-9.018434524536133|6.148301601409912|6.305932998657227|-2.0847582817077637|0.38466036319732666|17.534652709960938|-4.136366844177246|-11.659671783447266|-13.00436019897461|-8.796279907226562|0.2738398313522339|-5.313405513763428|6.931186199188232|-12.368185043334961|-1.9848840236663818|9.958104133605957|12.393627166748047|-1.7142581939697266|6.0187859535217285|-9.689645767211914|-1.368121862411499|3.9126296043395996|-7.434954643249512|2.9284653663635254,52.83278274536133,21.307836532592773,14.57730197906494,38.25548076629639,0,,0,0,0,39,15,5.846153846153846,4,95.9511125087738,4.525456344516254,0.0,0.0108297712019126,,,80,138,21,0.1521739130434782,189.7456612279758,199.49301861051936,,412|116|97|6|264|5|111|57|62|87|239|107|84|83|410|413,5285|1932|1643|117|3749|97|1840|1057|1122|1497|3418|1782|1444|1443|5311,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_shortest/budget2/fallback_none/eval.csv,none,15.0,13.0,2.0,0.8666666666666667,0.9999107238461539,0.99915135,1.9511609429430727,0.0,1.0,0.0,7.705451959806007,2.0,0.14285714285714285,2.0,1.0,0.07142857142857142,0.7984620063706904,1,1,1,1,1,1
