coverage,fallback_psi,num_edges,num_pairs,psi_mean,psi_min,psi_q05,psi_q10,psi_q25,psi_q50,psi_q75,psi_q90,psi_q95,same_traj_bonus,supported_pair_rate,unsupported_cross_penalty,path
15.775757575757575,0.1,5280,83296,0.7947282195091248,0.05,0.4117216169834137,0.5769317448139191,0.7231219708919525,0.8434385359287262,0.9322298616170883,0.9749203622341156,0.9853509366512299,0.2,0.9610065309258548,2.0,artifacts/stage22/antmaze-medium-navigate-v0/seed0/boundary_summary.json
23.242966751918157,0.1,10166,236288,0.7857996821403503,0.05,0.4117216169834137,0.5509623169898987,0.7085958570241928,0.8364202082157135,0.9267016500234604,0.970407122373581,0.9824644744396209,0.2,0.9628885089382448,2.0,artifacts/stage22/antmaze-medium-stitch-v0/seed0/boundary_summary.json
