condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,0.980327868852459,69.71752611508566,0.980327868852459,106.06468150450034
after,0.1,332 207 206 146 86 232 231 126 166 313 233 292,0.839344262295082,70.86029319369499,0.839344262295082,115.56013361824071
