segment_source,segment_edge_id,planner_edge_id,src,dst,edge_static_risk_penalty,edge_state_risk_penalty,edge_failure_count,edge_failure_cost,base_planning_cost,edge_planning_cost_before_state_outcome,selected_init_distance,preplan_policy_action_mse,predicted_failure_prob,state_conditioned_outcome_penalty,state_conditioned_outcome_model_fitted,episode_id,replan_index,current_cluster
bank,0,0,0,1,3.4721401959444593,0.015059839463376495,0,0.0,7.043314808182421,10.530514843590257,0.8169641494750977,0.3543520853854716,0.4987650349696048,0.2493825174848024,True,0,0,0
bank,1,1,0,20,6.408050820010326,0.15803013970713942,0,0.0,7.137360563948689,13.703441523666154,13.14925479888916,0.23935226368485019,0.9140334986145561,0.45701674930727804,True,0,0,0
bank,2,2,0,21,0.6384726189327998,0.15803013970713942,0,0.0,7.182574185835056,7.979076944474994,13.14925479888916,0.4132188396761194,0.9646076745054377,0.48230383725271886,True,0,0,0
bank,0,0,0,1,3.4721401959444593,0.013042484805591031,0,0.0,7.043314808182421,10.528497488932473,0.6926248073577881,0.3543520853854716,0.4911856374740045,0.24559281873700226,True,0,1,0
bank,1,1,0,20,6.408050820010326,0.15803013970713942,1,10.0,7.137360563948689,23.703441523666154,12.926915168762207,0.23935226368485019,0.8090782211014351,0.40453911055071756,True,0,1,0
bank,2,2,0,21,0.6384726189327998,0.15803013970713942,0,0.0,7.182574185835056,7.979076944474994,12.926915168762207,0.4132188396761194,0.9629329340083174,0.4814664670041587,True,0,1,0
bank,0,0,0,1,3.4721401959444593,0.013066770497252717,0,0.0,7.043314808182421,10.528521774624133,0.6941761374473572,0.3543520853854716,0.49127980208759703,0.24563990104379851,True,0,2,0
bank,1,1,0,20,6.408050820010326,0.15803013970713942,1,10.0,7.137360563948689,23.703441523666154,12.931132316589355,0.23935226368485019,0.8092187318766881,0.40460936593834407,True,0,2,0
bank,2,2,0,21,0.6384726189327998,0.15803013970713942,1,10.0,7.182574185835056,17.979076944474993,12.931132316589355,0.4132188396761194,0.9157734345493144,0.4578867172746572,True,0,2,0
bank,0,0,0,1,3.4721401959444593,0.004889868771646794,1,10.0,7.043314808182421,20.520344872898526,0.2620306611061096,0.3543520853854716,0.2661603499825481,0.13308017499127406,True,0,3,0
bank,1,1,0,20,6.408050820010326,0.15803013970713942,1,10.0,7.137360563948689,23.703441523666154,13.26516342163086,0.23935226368485019,0.8200979972196434,0.4100489986098217,True,0,3,0
bank,2,2,0,21,0.6384726189327998,0.15803013970713942,1,10.0,7.182574185835056,17.979076944474993,13.26516342163086,0.4132188396761194,0.9211683692849583,0.46058418464247913,True,0,3,0
graph,0,0,1,3,3.869096217594607,0.15803013970713942,0,0.0,10.174077655955696,14.201204013257442,2.9567039012908936,0.2962271557189524,0.63447711138636,0.31723855569318,True,0,4,1
bank,3,3,1,0,0.26752576355130486,0.034202708079250466,0,0.0,7.04,7.341728471630556,0.4349944591522217,0.3817406593298074,0.5765712603936851,0.28828563019684256,True,0,4,1
bank,4,4,1,2,6.176279058275583,0.1280960283748001,0,0.0,7.057831493196624,13.362206579847006,2.1235854625701904,0.6546922410780098,0.7137183012618058,0.3568591506309029,True,0,4,1
bank,5,5,1,3,0.6898993604294632,0.15803013970713942,0,0.0,10.174077655955696,11.022007156092299,2.9567039012908936,0.3081141453876626,0.7060402822331913,0.35302014111659563,True,0,4,1
bank,6,6,1,20,0.6926654687400513,0.24685119439781722,0,0.0,9.174077655955696,10.113594319093563,12.933917045593262,0.28153125394601375,0.9575147937732448,0.4787573968866224,True,0,4,1
bank,7,7,1,21,3.605162013332945,0.03680447092221123,0,0.0,7.08304547985374,10.725011964108896,0.470858633518219,0.4869366525672376,0.5626712945824814,0.2813356472912407,True,0,4,1
bank,8,8,1,22,0.6564217978800241,0.2437627436477801,0,0.0,6.258198889747161,7.158383431274966,10.912959098815918,0.10743857821216807,0.9053352169864227,0.45266760849321136,True,0,4,1
bank,9,9,2,0,0.7866260635863283,0.15803013970713942,0,0.0,10.25,11.19465620329347,1.8859171867370605,0.3792076405009319,0.6901398018911521,0.34506990094557605,True,0,5,2
bank,10,10,2,1,0.37175506729789487,0.1460463771425486,0,0.0,7.072739296745331,7.590540741185774,1.654922604560852,0.2814545960864052,0.6281984067573417,0.31409920337867087,True,0,5,2
bank,11,11,2,3,6.156739000712761,0.15415429357246221,0,0.0,7.052631578947368,13.363524873232592,1.808068871498108,0.35862471273867413,0.5519803134792324,0.2759901567396162,True,0,5,2
bank,12,12,2,4,6.527592381143653,0.16193812867685775,0,0.0,10.147441956154896,16.836972465975407,1.967806100845337,0.1832991831470281,0.45892531816090293,0.22946265908045146,True,0,5,2
bank,13,13,2,21,0.47683812719187046,0.2042956710437853,0,0.0,8.100503781525921,8.781637579761577,3.204678535461426,0.7284884265391156,0.8795630790156418,0.4397815395078209,True,0,5,2
bank,14,14,2,22,0.46752177847356113,0.16525510619903422,0,0.0,5.138675049056308,5.771451933728903,2.0402143001556396,0.2126003373414278,0.6133764954380836,0.3066882477190418,True,0,5,2
bank,15,15,2,23,0.8055087713818384,0.15298894860208162,0,0.0,7.801511344577763,8.760009064561682,1.7852771282196045,0.23630995729139873,0.6044715212706667,0.30223576063533336,True,0,5,2
bank,124,124,23,2,0.5689342169469548,0.15803013970713942,0,0.0,8.145864991497895,8.87282934815199,2.5484704971313477,0.37667737144511193,0.7202748227423141,0.36013741137115707,True,0,6,23
bank,125,125,23,3,0.4501031103837372,0.139395976472518,0,0.0,6.128036879932896,6.717535966789152,2.078289031982422,0.26481639069970697,0.6348313697884265,0.31741568489421323,True,0,6,23
bank,126,126,23,4,0.7135204088886286,0.17198561602113327,0,0.0,7.353553390593274,8.239059415503036,2.9678664207458496,0.5394307872047648,0.8050442851662338,0.4025221425831169,True,0,6,23
bank,127,127,23,21,0.9454424176146485,0.16086629997281265,0,0.0,10.5,11.606308717587462,2.6282973289489746,0.05550883018544742,0.5510674750241866,0.2755337375120933,True,0,6,23
bank,128,128,23,22,0.5288713012976372,0.15612060742424913,0,0.0,7.145864991497895,7.830856900219781,2.4960994720458984,0.4472100699786097,0.748747275572783,0.3743736377863915,True,0,6,23
bank,118,118,22,0,0.9623814711312982,0.15936483345863162,0,0.0,10.5,11.62174630458993,1.683048963546753,1.6831422924995423,0.9771446591140919,0.48857232955704594,True,0,7,22
bank,119,119,22,1,0.6507240998562355,0.15831581910763917,0,0.0,8.204124145231932,9.013164064195806,1.6639602184295654,0.998666959349066,0.8988487147308296,0.4494243573654148,True,0,7,22
bank,120,120,22,2,0.4765710793984286,0.15774357015613522,0,0.0,5.160128153805087,5.794442803359651,1.6536389589309692,0.245889873476699,0.6085603650238279,0.30428018251191397,True,0,7,22
bank,121,121,22,3,0.6485436913957404,0.15774357015613522,0,0.0,8.2,9.006287261551876,1.6536389589309692,0.22149709309451282,0.5955092433591654,0.2977546216795827,True,0,7,22
bank,122,122,22,21,0.4495733042145318,0.15831581910763917,0,0.0,7.105999788000636,7.713888911322807,1.6639602184295654,0.36852165462914854,0.6773617323994545,0.33868086619972726,True,0,7,22
bank,123,123,22,23,0.7304389909782982,0.15774357015613522,0,0.0,5.816227766016838,6.704410327151272,1.6536389589309692,0.0967282831358413,0.5192267570115425,0.25961337850577126,True,0,7,22
graph,0,0,1,3,3.869096217594607,0.15803013970713942,0,0.0,10.174077655955696,14.201204013257442,2.764570474624634,0.2962271557189524,0.6248106901701223,0.3124053450850611,True,1,0,1
bank,3,3,1,0,0.26752576355130486,0.04534844658066145,0,0.0,7.04,7.352874210131966,0.553334653377533,0.3817406593298074,0.5874783654426434,0.2937391827213217,True,1,0,1
bank,4,4,1,2,6.176279058275583,0.12436099088426886,0,0.0,7.057831493196624,13.358471542356474,1.9021575450897217,0.6546922410780098,0.7025077363680307,0.3512538681840153,True,1,0,1
bank,5,5,1,3,0.6898993604294632,0.15803013970713942,0,0.0,10.174077655955696,11.022007156092299,2.764570474624634,0.3081141453876626,0.6973636771332549,0.34868183856662743,True,1,0,1
bank,6,6,1,20,0.6926654687400513,0.24727741973439155,0,0.0,9.174077655955696,10.114020544430138,12.495529174804688,0.28153125394601375,0.9535288395462278,0.4767644197731139,True,1,0,1
bank,7,7,1,21,3.605162013332945,0.01087374988692133,0,0.0,7.08304547985374,10.699081243073605,0.12293840944766998,0.4869366525672376,0.5329602310727445,0.26648011553637224,True,1,0,1
bank,8,8,1,22,0.6564217978800241,0.2449541562910007,0,0.0,6.258198889747161,7.159574843918186,10.789831161499023,0.10743857821216807,0.9032143265335105,0.45160716326675526,True,1,0,1
bank,9,9,2,0,0.7866260635863283,0.15444609383612043,0,0.0,10.25,11.19107215742245,1.5402168035507202,0.3792076405009319,0.6726021352462599,0.33630106762312995,True,1,1,2
bank,10,10,2,1,0.37175506729789487,0.1477223797053025,0,0.0,7.072739296745331,7.592216743748528,1.4313184022903442,0.2814545960864052,0.6175481064764767,0.30877405323823837,True,1,1,2
bank,11,11,2,3,6.156739000712761,0.15803013970713942,0,0.0,7.052631578947368,13.36740071936727,1.6014392375946045,0.35862471273867413,0.5425980096100333,0.2712990048050167,True,1,1,2
bank,12,12,2,4,6.527592381143653,0.16243028702925383,0,0.0,10.147441956154896,16.8374646243278,1.6799509525299072,0.1832991831470281,0.44375790369712154,0.22187895184856077,True,1,1,2
bank,13,13,2,21,0.47683812719187046,0.22146495654353027,0,0.0,8.100503781525921,8.798806865261321,3.4756484031677246,0.7284884265391156,0.8885980295958349,0.44429901479791745,True,1,1,2
bank,14,14,2,22,0.46752177847356113,0.17209303447528965,0,0.0,5.138675049056308,5.778289862005158,1.867190957069397,0.2126003373414278,0.6073149337204378,0.3036574668602189,True,1,1,2
bank,15,15,2,23,0.8055087713818384,0.1571357050539004,0,0.0,7.801511344577763,8.764155821013501,1.5859400033950806,0.23630995729139873,0.5958746651884558,0.2979373325942279,True,1,1,2
graph,1,1,3,1,0.6849460533457964,0.15803013970713942,0,0.0,10.196116135138183,11.03909232819112,2.9303832054138184,0.5372342072660103,0.8022214744359976,0.4011107372179988,True,1,2,3
graph,2,2,3,4,3.6656915957983633,0.12860686527881002,0,0.0,7.031388241028718,10.825686702105891,2.1169867515563965,0.3010409704875201,0.581986397213145,0.2909931986065725,True,1,2,3
graph,3,3,3,5,0.6661822985686708,0.1788647182169622,0,0.0,10.154303349962092,10.999350366747725,3.6831326484680176,0.4270435646176338,0.7934397100571249,0.39671985502856244,True,1,2,3
bank,16,16,3,1,0.7215878278962533,0.15803013970713942,0,0.0,10.196116135138183,11.075734102741578,2.9303832054138184,0.5795253916876391,0.8167483550905453,0.40837417754527267,True,1,2,3
bank,17,17,3,2,0.3349511762200845,0.1526429741477553,0,0.0,7.065372045046061,7.552966195413901,2.7635741233825684,0.3099905080161989,0.6993944380826006,0.3496972190413003,True,1,2,3
bank,18,18,3,4,0.16802205855964336,0.08654273727703557,0,0.0,7.031388241028718,7.285953036865396,1.2451472282409668,0.25262126297457144,0.5708327424308152,0.2854163712154076,True,1,2,3
bank,19,19,3,5,0.6583599758849227,0.1788647182169622,0,0.0,10.154303349962092,10.991528044063976,3.6831326484680176,0.16632623615441844,0.6779699517457438,0.3389849758728719,True,1,2,3
bank,20,20,3,21,0.948284373346322,0.16350102664349447,0,0.0,10.5,11.611785399989817,3.1100988388061523,0.41148262917995454,0.7568089196663401,0.37840445983317006,True,1,2,3
bank,21,21,3,22,0.5666783337249806,0.15255578769516084,0,0.0,8.134839972492648,8.85407409391279,2.760951042175293,0.4421543649805244,0.7564908796904896,0.3782454398452448,True,1,2,3
bank,22,22,3,23,0.457811744756634,0.15255578769516084,0,0.0,5.122169444356305,5.7325369768081,2.760951042175293,0.19361442211084068,0.634600635486621,0.3173003177433105,True,1,2,3
bank,23,23,3,24,0.8277852954529725,0.17141118590243948,0,0.0,8.316227766016837,9.315424247372249,3.39113187789917,0.2515021768900064,0.698159890601574,0.349079945300787,True,1,2,3
graph,13,13,6,4,0.7365840373671697,0.21240558243668015,0,0.0,10.2,11.14898961980385,4.75177526473999,0.30063858279027045,0.7918696402029559,0.39593482010147796,True,1,3,6
graph,14,14,6,5,0.4732494452881362,0.036515020575533436,0,0.0,7.067115605521402,7.576880071385072,0.3960080146789551,0.3399985618889332,0.5470691845997899,0.27353459229989496,True,1,3,6
graph,15,15,6,7,0.4552685468601455,0.0838861888072863,0,0.0,7.029735051672502,7.568889787339934,1.0252623558044434,0.3043312305235304,0.5807237461238749,0.29036187306193745,True,1,3,6
graph,16,16,6,8,0.8442287752279161,0.20471049281604614,0,0.0,10.21320071635561,11.262139984399573,4.284725666046143,0.4276293865405023,0.818378212327097,0.4091891061635485,True,1,3,6
graph,17,17,6,26,0.5194171787880805,0.15629074183567476,0,0.0,7.082199493652679,7.757907414276434,2.461064338684082,0.23665544006507844,0.6454195486835087,0.32270977434175435,True,1,3,6
graph,18,18,6,27,0.7874245299860683,0.15554276966157018,0,0.0,8.154303349962092,9.097270649609731,2.44112491607666,0.17662781104445457,0.6073082552591569,0.30365412762957844,True,1,3,6
bank,46,736,6,25,0.612248063454003,0.1741396199643798,0,0.0,7.149071198499986,7.935458881918369,2.9910225868225098,0.5394019283121452,0.8076868357240863,0.40384341786204314,True,1,3,6
bank,41,41,6,4,0.7228353323799128,0.21240558243668015,0,0.0,10.2,11.135240914816592,4.75177526473999,0.3495970321819186,0.810086859383412,0.405043429691706,True,1,3,6
bank,42,42,6,5,0.33063925516030657,0.06546037786503525,0,0.0,7.067115605521402,7.463215238546744,0.7614374160766602,0.34190983354346827,0.5831123292249051,0.29155616461245254,True,1,3,6
bank,43,43,6,7,0.16627197938483962,0.0838861888072863,0,0.0,7.029735051672502,7.279893219864628,1.0252623558044434,0.45296970938215964,0.6673031815061825,0.33365159075309125,True,1,3,6
bank,44,44,6,8,0.7437006548449655,0.20471049281604614,0,0.0,10.21320071635561,11.161611864016622,4.284725666046143,0.4182222404051572,0.8165394912902998,0.4082697456451499,True,1,3,6
bank,45,45,6,24,0.8710700540699027,0.23667560645563362,0,0.0,9.853553390593271,10.961299051118807,7.353278636932373,0.16222606847683588,0.8327598477313196,0.4163799238656598,True,1,3,6
bank,46,46,6,25,0.612248063454003,0.1741396199643798,0,0.0,7.149071198499986,7.935458881918369,2.9910225868225098,0.5394019283121452,0.8076868357240863,0.40384341786204314,True,1,3,6
bank,47,47,6,26,0.3773122994287321,0.15803013970713942,0,0.0,7.082199493652679,7.6175419327885505,2.5080554485321045,0.21355407289229333,0.6392381867157044,0.3196190933578522,True,1,3,6
bank,48,48,6,27,0.6209167433900301,0.15554276966157018,0,0.0,8.154303349962092,8.930762863013692,2.44112491607666,0.23220704111736268,0.6410509559882862,0.3205254779941431,True,1,3,6
graph,60,60,26,4,0.9301741282273328,0.23024362547415025,0,0.0,10.408248290463863,11.568666044165345,10.815556526184082,0.7119787936098874,0.9736207578136881,0.48681037890684403,True,1,4,26
graph,61,61,26,5,0.6123345177411976,0.1224427590712209,0,0.0,8.124034734589209,8.858812011401628,2.867527723312378,0.4998144950950518,0.7743769894754104,0.3871884947377052,True,1,4,26
graph,62,62,26,6,0.526203992401733,0.1045792657690372,0,0.0,6.071428571428571,6.702211829599341,2.3089935779571533,0.2448460254818201,0.6198490579038436,0.3099245289519218,True,1,4,26
graph,63,63,26,7,0.5584397690799991,0.09015339428126151,0,0.0,8.11180339887499,8.76039656223625,1.9059284925460815,0.6126817132462747,0.7747625188608868,0.3873812594304434,True,1,4,26
graph,64,64,26,8,0.8147093260042022,0.23896461691126214,0,0.0,10.5,11.553673942915465,13.297308921813965,0.3962225417296092,0.9689673052804058,0.4844836526402029,True,1,4,26
graph,65,65,26,27,0.5515843328977932,0.07769222627614111,0,0.0,6.090535746042519,6.719812305216453,1.5860297679901123,0.24484744512301404,0.5705503751968193,0.28527518759840964,True,1,4,26
graph,66,66,26,46,0.45952162354166803,0.06497200671486603,0,0.0,7.05360562674189,7.578099256998423,1.2825068235397339,0.35367743589449674,0.6135321455224434,0.3067660727612217,True,1,4,26
graph,67,67,26,47,0.663466601021635,0.18617536386212025,0,0.0,8.125988157669742,8.975630122553497,5.8182830810546875,0.3132215675432235,0.824127846308137,0.4120639231540685,True,1,4,26
bank,149,602,26,25,0.5359964984786693,0.1224427590712209,0,0.0,7.089087080637475,7.747526338187364,2.867527723312378,0.4756016951869242,0.7646443722100179,0.38232218610500895,True,1,4,26
bank,151,608,26,45,0.6923700731720546,0.18368894513004538,0,0.0,6.223606797749979,7.099665816052079,5.655420780181885,0.3160476938688329,0.8172346047741621,0.40861730238708105,True,1,4,26
bank,148,612,26,24,0.8958614106617989,0.19994484997102005,0,0.0,10.447213595499958,11.543019856132778,6.853880405426025,0.34777167718857527,0.8657161772743667,0.43285808863718334,True,1,4,26
bank,154,613,26,66,0.8522112999978888,0.1955206662969294,1,10.0,10.5,21.54773196629482,6.492950439453125,0.2704874137416482,0.6752625904718291,0.33763129523591456,True,1,4,26
bank,143,143,26,4,0.9044224380345276,0.23024362547415025,0,0.0,10.408248290463863,11.542914353972542,10.815556526184082,0.7119787936098874,0.9736825382269895,0.48684126911349473,True,1,4,26
bank,144,144,26,5,0.5427069544604723,0.1224427590712209,0,0.0,8.124034734589209,8.789184448120903,2.867527723312378,0.4379651048220694,0.7496749818277181,0.37483749091385904,True,1,4,26
bank,145,145,26,6,0.3330573496648356,0.08748991968267478,0,0.0,6.071428571428571,6.491975840776082,1.8355059623718262,0.1891332459927071,0.5613292952861615,0.28066464764308074,True,1,4,26
bank,146,146,26,7,0.5020109246289362,0.09015339428126151,0,0.0,8.11180339887499,8.703967717785186,1.9059284925460815,0.5424246984766796,0.7461982800831343,0.37309914004156713,True,1,4,26
bank,147,147,26,8,0.9533049006207757,0.23896461691126214,0,0.0,10.5,11.692269517532038,13.297308921813965,0.3962225417296092,0.9685751953159663,0.4842875976579831,True,1,4,26
bank,148,148,26,24,0.8958614106617989,0.19994484997102005,0,0.0,10.447213595499958,11.543019856132778,6.853880405426025,0.34777167718857527,0.8657161772743667,0.43285808863718334,True,1,4,26
bank,149,149,26,25,0.5359964984786693,0.1224427590712209,0,0.0,7.089087080637475,7.747526338187364,2.867527723312378,0.4756016951869242,0.7646443722100179,0.38232218610500895,True,1,4,26
bank,150,150,26,27,0.3966883048166736,0.07946995357726183,0,0.0,6.090535746042519,6.566694004436455,1.6302244663238525,0.24828521499875933,0.5791135126333493,0.28955675631667466,True,1,4,26
bank,151,151,26,45,0.6923700731720546,0.18368894513004538,0,0.0,6.223606797749979,7.099665816052079,5.655420780181885,0.3160476938688329,0.8172346047741621,0.40861730238708105,True,1,4,26
bank,152,152,26,46,0.2934728725592002,0.07439032088094635,0,0.0,7.05360562674189,7.421468820182036,1.5051404237747192,0.2832040700595826,0.593709024416051,0.2968545122080255,True,1,4,26
bank,153,153,26,47,0.5455604122143209,0.18617536386212025,0,0.0,8.125988157669742,8.857723933746183,5.8182830810546875,0.46198899450246245,0.869793487263149,0.4348967436315745,True,1,4,26
bank,154,154,26,66,0.8522112999978888,0.1955206662969294,1,10.0,10.5,21.54773196629482,6.492950439453125,0.2704874137416482,0.6752625904718291,0.33763129523591456,True,1,4,26
bank,140,601,25,26,0.5277373523377562,0.1385706570316942,0,0.0,7.093250480824032,7.759558490193483,2.372972249984741,0.22846410039346665,0.6293989639523553,0.31469948197617764,True,1,5,25
bank,137,666,25,5,0.6540940199928147,0.22969231293809575,0,0.0,4.21320071635561,5.096987049286521,7.372200012207031,0.48856756172608584,0.9119690082469846,0.4559845041234923,True,1,5,25
bank,142,738,25,46,0.784558560260542,0.15803013970713942,0,0.0,8.301511344577763,9.244100044545446,2.936591625213623,0.3092005403712392,0.7015100946004512,0.3507550473002256,True,1,5,25
bank,135,135,25,3,0.9226342002279153,0.23102440505880414,0,0.0,10.0,11.153658605286719,7.571435451507568,0.77613640204072,0.9550538831617102,0.4775269415808551,True,1,5,25
bank,136,136,25,4,0.6413139597655262,0.19475323689363142,0,0.0,7.692450089729875,8.528517286389034,4.433228969573975,0.41629461146658286,0.8172943182263107,0.40864715911315536,True,1,5,25
bank,137,137,25,5,0.6540940199928147,0.22969231293809575,0,0.0,4.21320071635561,5.096987049286521,7.372200012207031,0.48856756172608584,0.9119690082469846,0.4559845041234923,True,1,5,25
bank,138,138,25,23,0.9035412736834334,0.15345702549003643,0,0.0,10.408248290463863,11.465246589637333,2.7940866947174072,0.2980045221745968,0.6881061017621877,0.34405305088109384,True,1,5,25
bank,139,139,25,24,0.4565707322855963,0.15444185622852363,0,0.0,7.104257207028537,7.715269795542658,2.8241965770721436,0.5645888231229037,0.8080510287748794,0.4040255143874397,True,1,5,25
bank,140,140,25,26,0.5277373523377562,0.1385706570316942,0,0.0,7.093250480824032,7.759558490193483,2.372972249984741,0.22846410039346665,0.6293989639523553,0.31469948197617764,True,1,5,25
bank,141,141,25,45,0.7895043524122546,0.21546232552229394,0,0.0,6.353553390593274,7.358520068527823,5.812719345092773,0.10939459502696991,0.7504781022846303,0.37523905114231515,True,1,5,25
bank,142,142,25,46,0.784558560260542,0.15803013970713942,0,0.0,8.301511344577763,9.244100044545446,2.936591625213623,0.3092005403712392,0.7015100946004512,0.3507550473002256,True,1,5,25
graph,0,0,1,3,3.869096217594607,0.15803013970713942,0,0.0,10.174077655955696,14.201204013257442,3.0925612449645996,0.2962271557189524,0.6412479287696154,0.3206239643848077,True,2,0,1
bank,3,3,1,0,0.26752576355130486,0.03783409430584747,0,0.0,7.04,7.345359857857153,0.5074657201766968,0.3817406593298074,0.5819149585130587,0.29095747925652937,True,2,0,1
bank,4,4,1,2,6.176279058275583,0.13030171780282893,0,0.0,7.057831493196624,13.364412269275034,2.277630090713501,0.6546922410780098,0.7212295219621246,0.3606147609810623,True,2,0,1
bank,5,5,1,3,0.6898993604294632,0.15803013970713942,0,0.0,10.174077655955696,11.022007156092299,3.0925612449645996,0.3081141453876626,0.712087024277074,0.356043512138537,True,2,0,1
bank,6,6,1,20,0.6926654687400513,0.2464492433620251,0,0.0,9.174077655955696,10.113192368057772,13.156683921813965,0.28153125394601375,0.9594004983045282,0.4797002491522641,True,2,0,1
bank,7,7,1,21,3.605162013332945,0.04960030413867317,0,0.0,7.08304547985374,10.737807797325358,0.6839108467102051,0.4869366525672376,0.5793584653717548,0.2896792326858774,True,2,0,1
bank,8,8,1,22,0.6564217978800241,0.24287606938722672,0,0.0,6.258198889747161,7.157496757014412,11.003336906433105,0.10743857821216807,0.9068636249702297,0.4534318124851148,True,2,0,1
graph,0,0,1,3,3.869096217594607,0.15803013970713942,0,0.0,10.174077655955696,14.201204013257442,2.5767319202423096,0.2962271557189524,0.6152631117471005,0.30763155587355023,True,2,1,1
bank,3,3,1,0,0.26752576355130486,0.08551481703568461,0,0.0,7.04,7.393040580586989,1.0787241458892822,0.3817406593298074,0.6309920768573694,0.3154960384286847,True,2,1,1
bank,4,4,1,2,6.176279058275583,0.1268810549853416,0,0.0,7.057831493196624,13.360991606457548,1.825124979019165,0.6546922410780098,0.6999400717242892,0.3499700358621446,True,2,1,1
bank,5,5,1,3,0.6898993604294632,0.15803013970713942,1,10.0,10.174077655955696,21.0220071560923,2.5767319202423096,0.3081141453876626,0.4805950952234256,0.2402975476117128,True,2,1,1
bank,6,6,1,20,0.6926654687400513,0.24846876983276428,0,0.0,9.174077655955696,10.11521189452851,13.1294527053833,0.28153125394601375,0.9593077878951777,0.47965389394758884,True,2,1,1
bank,7,7,1,21,3.605162013332945,0.07968078667543813,0,0.0,7.08304547985374,10.767888279862122,0.988914966583252,0.4869366525672376,0.6077934100374597,0.30389670501872984,True,2,1,1
bank,8,8,1,22,0.6564217978800241,0.2455822138095579,0,0.0,6.258198889747161,7.160202901436744,10.399231910705566,0.10743857821216807,0.8956943551800477,0.44784717759002385,True,2,1,1
graph,8,8,5,3,0.6481518318710723,0.16256593861668472,0,0.0,10.160128153805086,10.970845924292844,4.990574359893799,0.3321558242896572,0.7993519763549959,0.39967598817749794,True,2,2,5
