dataset,phase2_run,method,baseline_method,num_seeds,sampling_mode,loss_weight_mode,loss_weight_strength,final_val_action_mse,final_val_action_mse_baseline,final_val_action_mse_delta_vs_baseline,final_val_action_mse_ratio_vs_baseline,mean_direct_edge_action_mse,mean_direct_edge_action_mse_baseline,mean_direct_edge_action_mse_delta_vs_baseline,mean_direct_edge_action_mse_ratio_vs_baseline,mean_direct_policy_support_score,mean_direct_policy_support_score_baseline,mean_direct_policy_support_score_delta_vs_baseline,mean_direct_policy_support_score_ratio_vs_baseline,direct_certified_rate,direct_certified_rate_baseline,direct_certified_rate_delta_vs_baseline,direct_certified_rate_ratio_vs_baseline,mean_direct_reliability,mean_direct_reliability_baseline,mean_direct_reliability_delta_vs_baseline,mean_direct_reliability_ratio_vs_baseline,mean_min_edge_proxy_score,mean_min_edge_proxy_score_baseline,mean_min_edge_proxy_score_delta_vs_baseline,mean_min_edge_proxy_score_ratio_vs_baseline,mean_uncertified_edge_fraction,mean_uncertified_edge_fraction_baseline,mean_uncertified_edge_fraction_delta_vs_baseline,mean_uncertified_edge_fraction_ratio_vs_baseline,mean_repair_certified_fraction,mean_repair_certified_fraction_baseline,mean_repair_certified_fraction_delta_vs_baseline,mean_repair_certified_fraction_ratio_vs_baseline,mean_base_path_cost,mean_base_path_cost_baseline,mean_base_path_cost_delta_vs_baseline,mean_base_path_cost_ratio_vs_baseline,selection_rule
scene-play-v0,core_plus_bottleneck_budget192_H5,loss_support_bottleneck_s03,uniform_transition_none,2,uniform_transition,support_bottleneck,0.3,0.0081770343531388,0.00804584543220695,0.00013118892093184897,1.0163051753898613,0.01531421800867139,0.015524838935114315,-0.00021062092644292575,0.9864332939411989,0.7804974972513746,0.7785943887043811,0.0019031085469934927,1.0024442875194108,0.89,0.887,0.0030000000000000027,1.003382187147689,0.3959962675164676,0.3958197194490207,0.00017654806744688,1.0004460315107409,0.24727598525972744,0.24731605951082508,-4.007425109764373e-05,0.9998379634093438,0.03421040764790765,0.03525207431457431,-0.001041666666666663,0.9704509114166934,0.9878048780487805,0.975609756097561,0.012195121951219523,1.0125,25.832040154798204,25.832040154798204,0.0,1.0,lowest direct repair-edge MSE among methods within overall-MSE regret <=1.050x baseline; prefer direct-MSE improvement when available
