dataset,phase2_run,method,mean_direct_edge_action_mse,median_direct_edge_action_mse,mean_direct_policy_support_score,median_direct_policy_support_score,direct_certified_rate,transfer_certified_rate,mean_policy_score_delta_direct_minus_transfer,spearman_transfer_vs_direct_policy_score,mean_direct_reliability,mean_transfer_reliability,final_val_action_mse,best_val_action_mse,final_bottleneck_edge_val_mse,final_low_support_edge_val_mse,final_long_horizon_edge_val_mse,path_coverage,mean_min_edge_proxy_score,mean_uncertified_edge_fraction,mean_pair_incompatible_fraction,mean_repair_edge_fraction,mean_repair_certified_fraction,mean_base_path_cost,sampling_mode,loss_weight_mode,loss_weight_strength,loss_weight_min,loss_weight_max,planner_method,mean_direct_edge_action_mse_std,median_direct_edge_action_mse_std,mean_direct_policy_support_score_std,median_direct_policy_support_score_std,direct_certified_rate_std,transfer_certified_rate_std,mean_policy_score_delta_direct_minus_transfer_std,spearman_transfer_vs_direct_policy_score_std,mean_direct_reliability_std,mean_transfer_reliability_std,final_val_action_mse_std,best_val_action_mse_std,final_bottleneck_edge_val_mse_std,final_low_support_edge_val_mse_std,final_long_horizon_edge_val_mse_std,path_coverage_std,mean_min_edge_proxy_score_std,mean_uncertified_edge_fraction_std,mean_pair_incompatible_fraction_std,mean_repair_edge_fraction_std,mean_repair_certified_fraction_std,mean_base_path_cost_std,num_seeds
scene-play-v0,core_plus_bottleneck_budget192_H5,loss_bottleneck_s03,0.015677323182020815,0.008276613048977158,0.7760551955492989,0.8474498064216414,0.889,0.794,0.4346413149835137,0.5371315896346074,0.39549901864900516,0.3200390060463293,0.0083224952977616,0.0083224952977616,0.00921685448813855,0.00988574098963575,0.008496282641158499,0.48,0.24724151680484355,0.03421040764790765,0.0,0.42290839947089953,0.9878048780487805,25.832040154798204,uniform_transition,bottleneck,0.3,0.7,1.8,calibrated_compat_threshold,4.2049503610822915e-05,0.00020576058717514112,0.002309310386814256,0.0034873229635545844,0.0010000000000000009,0.0,0.002309310386814256,0.01562982299281826,0.00022282084520879042,0.0,0.00020769538241440086,0.00020769538241440086,0.0003697194949272508,0.00022547739153994974,0.0007494986737914002,0.0,0.0003818674986471038,0.001041666666666663,0.0,0.0,0.012195121951219523,0.0,2
scene-play-v0,core_plus_bottleneck_budget192_H5,loss_support_bottleneck_s03,0.01531421800867139,0.008069859584989436,0.7804974972513746,0.8509542529353147,0.89,0.794,0.43908361668558943,0.5449241366330737,0.3959962675164676,0.3200390060463293,0.0081770343531388,0.0081770343531388,0.0090350371119978,0.00956644863273385,0.008513653689947949,0.48,0.24727598525972744,0.03421040764790765,0.0,0.42290839947089953,0.9878048780487805,25.832040154798204,uniform_transition,support_bottleneck,0.3,0.7,1.8,calibrated_compat_threshold,7.871927976689855e-05,3.539641248096782e-05,0.00038431775445701977,0.0006024403856148275,0.0,0.0,0.00038431775445701977,7.778223127341555e-05,1.82246358251259e-05,0.0,2.093656803480023e-05,2.093656803480023e-05,0.0004891287287724995,0.0004305219333802495,0.0006157557968007508,0.0,0.00021832133149674027,0.001041666666666663,0.0,0.0,0.012195121951219523,0.0,2
scene-play-v0,core_plus_bottleneck_budget192_H5,loss_support_s03,0.015547359022433514,0.00831396478492311,0.7769370290151008,0.8468214011495216,0.888,0.794,0.4355231484493156,0.5583600240440688,0.3957501573364154,0.3200390060463293,0.00823283474892375,0.00823283474892375,0.00921690948457005,0.009893047821196,0.008834949432245,0.48,0.247193375323943,0.03421040764790765,0.0,0.42290839947089953,0.9878048780487805,25.832040154798204,uniform_transition,support,0.3,0.7,1.8,calibrated_compat_threshold,0.00013390598561277556,0.00026178208945002454,0.0030913881757552997,0.004433653912328861,0.0,0.0,0.0030913881757553274,0.014783318319879002,0.00020365781362725877,0.0,0.00021799409296365023,0.00021799409296365023,0.0002707102165892504,7.478833140609972e-05,0.0006506655772261002,0.0,0.00016185848249727908,0.001041666666666663,0.0,0.0,0.012195121951219523,0.0,2
scene-play-v0,core_plus_bottleneck_budget192_H5,uniform_transition_none,0.015524838935114315,0.008235903704315687,0.7785943887043811,0.8481342643727455,0.887,0.794,0.4371805081385959,0.5483543546985905,0.3958197194490207,0.3200390060463293,0.00804584543220695,0.00804584543220695,0.00927511587593955,0.01031299851042975,0.0092719546667956,0.48,0.24731605951082508,0.03525207431457431,0.0,0.42290839947089953,0.975609756097561,25.832040154798204,uniform_transition,none,0.0,1.0,1.0,calibrated_compat_threshold,2.5890835657247594e-05,9.336992343575261e-05,0.0005712454104066234,0.0015838012498768927,0.0010000000000000009,0.0,0.0005712454104065956,4.942337381749762e-05,9.079790069076166e-05,0.0,3.3921678550550075e-05,3.3921678550550075e-05,5.9401151104150184e-05,0.00049223945994835,0.0018021954898211,0.0,0.0002803583024843584,0.0,0.0,0.0,0.0,0.0,2
