edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score,transfer_edge_policy_support_score,transfer_edge_proxy_score
1926,936,69,404,3.78616630121764,low_compatibility_junction,0.004610500338354281,35,0.027106022495836334,0.9119136214031992,0.0076195940568684,0.0
1927,895,66,404,3.7813373003775688,low_compatibility_junction,0.013905688768569777,94,0.03774470871605888,0.7572106646885665,0.0076195940568684,0.0
1928,5554,404,425,3.7796651527554768,low_compatibility_junction,0.012277742762076245,55,0.04156198506366292,0.7822703709873865,0.0076195940568684,0.0
1929,4661,334,404,3.778328314126648,low_compatibility_junction,0.008620901534763666,13,0.05909408964637252,0.8416272735868725,0.0076195940568684,0.0
1930,2397,174,404,3.776860604790568,low_compatibility_junction,0.010385022211846883,69,0.03443060131349845,0.8124503744553779,0.0076195940568684,0.0
1931,5795,421,404,3.758674734825908,low_compatibility_junction,0.005616845048886414,27,0.03388649369911699,0.8937431038482014,0.0076195940568684,0.0
1932,5548,404,372,3.736942926877937,low_compatibility_junction,0.015680489976689017,37,0.05602969884881831,0.7308041326451293,0.0076195940568684,0.0
1933,5526,404,0,3.7329906575999474,low_compatibility_junction,0.03341180670729561,37,0.09231043621614059,0.5126119595620591,0.0076195940568684,0.0
1934,5546,404,334,3.7192396176667226,low_compatibility_junction,0.027043466817523384,29,0.08689678813987914,0.5822418682759728,0.0076195940568684,0.0
1935,1705,130,151,3.71674316971508,low_compatibility_junction,0.007984225636094132,495,0.015855949896737054,0.8524126719030997,0.0041928358816501,0.0
1936,5538,404,232,3.692842371810956,low_compatibility_junction,0.023763665463775396,30,0.07892720935695409,0.6217151127354451,0.0076195940568684,0.0
1937,2023,151,231,3.689640883823541,low_compatibility_junction,0.022430097470979286,271,0.04026156168543507,0.6385202114563238,0.0041928358816501,0.0
1938,5534,404,153,3.683991024639061,low_compatibility_junction,0.024541513063013554,25,0.08595117894156165,0.6121179653159081,0.0076195940568684,0.0
1939,5469,397,404,3.66449761726321,low_compatibility_junction,0.008056488085108308,13,0.05684946096168937,0.8511816131657239,0.0076195940568684,0.0
1940,3037,226,404,3.6605868754402815,low_compatibility_junction,0.008073119200372066,13,0.05691642810370981,0.8508985382564692,0.0076195940568684,0.0
1941,6670,482,404,3.64493278522712,low_compatibility_junction,0.023485810309648514,15,0.1010414199866391,0.6251796652267053,0.0076195940568684,0.0
1942,2028,151,343,3.6346570517830856,low_compatibility_junction,0.005744620743899833,74,0.023013767990317475,0.891462046800943,0.0041928358816501,0.0
1943,2142,157,470,3.617030656667698,low_compatibility_junction,0.012155990541277278,553,0.0213454228380723,0.78417755518278,0.1423067515688872,0.0
1944,2031,151,394,3.608145792937843,low_compatibility_junction,0.01797733546424608,76,0.048122102820125634,0.6979926479592402,0.0041928358816501,0.0
1945,2034,151,510,3.591444449701108,low_compatibility_junction,0.006270930702608507,113,0.02087193908915158,0.882127554292763,0.0041928358816501,0.0
1946,4647,333,455,3.583265546174981,low_compatibility_junction,0.005541085534404326,399,0.012845191254706609,0.8950983211673719,0.3505709040386648,0.0
1947,6293,455,198,3.579677590614958,low_compatibility_junction,0.004802668490119173,71,0.02092278595012959,0.9084155328174783,0.3505709040386648,0.0
1948,2032,151,435,3.5637740179528232,low_compatibility_junction,0.023065585931319566,42,0.06899740779646403,0.6304561218483302,0.0041928358816501,0.0
1949,2113,157,25,3.5635597133813093,low_compatibility_junction,0.006740533117934351,346,0.015391509878893813,0.8738813546597278,0.1423067515688872,0.0
1950,4205,302,74,3.5607912887366915,low_compatibility_junction,0.00493192801977731,171,0.01545800110082064,0.9060701384792761,0.6858309755943606,0.0
1951,2030,151,391,3.551232530177197,low_compatibility_junction,0.010241957804696127,11,0.07004884787790716,0.8147783580062001,0.0041928358816501,0.0
1952,5423,394,151,3.5464131632926685,low_compatibility_junction,0.00527100306898055,31,0.030828708421704116,0.8999464104459239,0.0041928358816501,0.0
1953,5837,424,157,3.544054550559132,low_compatibility_junction,0.043883076348192704,131,0.07975618031960341,0.41575400533202955,0.1423067515688872,0.0
1954,2015,151,48,3.543931178113701,low_compatibility_junction,0.020034946917332017,54,0.05778810525409134,0.6698516973434399,0.0041928358816501,0.0
1955,5628,409,74,3.535141197687864,low_compatibility_junction,0.005096228828337282,78,0.02093907590272117,0.903097663826588,0.6858309755943606,0.0
1956,4538,327,151,3.535023745138494,low_compatibility_junction,0.019110254062171508,36,0.0642686026213244,0.6823551006225591,0.0041928358816501,0.0
1957,2115,157,55,3.52557365579629,low_compatibility_junction,0.018092786289459567,126,0.04157956876109124,0.6963828306778153,0.1423067515688872,0.0
1958,3031,226,259,3.523985239686408,low_compatibility_junction,0.020811873289370317,41,0.06497092407793958,0.6595236375877351,0.0,0.0
1959,685,48,151,3.523045342005887,low_compatibility_junction,0.007244573689108206,22,0.042811894162260423,0.865116175802831,0.0041928358816501,0.0
1960,4749,343,151,3.515773054791733,low_compatibility_junction,0.04008347388528483,19,0.13010822874915845,0.44857944525570426,0.0041928358816501,0.0
1961,2699,199,278,3.5133535829318827,low_compatibility_junction,0.006323171958728418,469,0.013519934052965457,0.8812063665867091,0.3923680617855888,0.0
1962,2027,151,327,3.5107872618033578,low_compatibility_junction,0.12172308385509366,28,0.25095313881491654,0.08764491561593893,0.0041928358816501,0.0
1963,973,74,306,3.5052627911688097,low_compatibility_junction,0.006193051125012352,138,0.01932317612906631,0.8835026193358926,0.6858309755943606,0.0
1964,4041,292,157,3.496107747126853,low_compatibility_junction,0.023035074014387646,128,0.04932842220089309,0.6308409677566325,0.1423067515688872,0.0
1965,6304,455,422,3.494260205920225,low_compatibility_junction,0.0053216233340208415,40,0.027928894398865478,0.8990357609805023,0.3505709040386648,0.0
1966,4015,291,157,3.4912942480046323,low_compatibility_junction,0.004349366498805968,29,0.02835261796089278,0.916688710027422,0.1423067515688872,0.0
1967,2140,157,441,3.4877299212434028,low_compatibility_junction,0.016726229352021026,86,0.044060397993741215,0.7156782482015616,0.1423067515688872,0.0
1968,975,74,354,3.486670866803576,low_compatibility_junction,0.00671046347857438,109,0.022089144211797758,0.8744070586647422,0.6858309755943606,0.0
1969,874,64,157,3.482392877092799,low_compatibility_junction,0.025209282462818953,83,0.05936766260364772,0.603997240808032,0.1423067515688872,0.0
1970,2136,157,428,3.4817817608047044,low_compatibility_junction,0.025626944384903157,93,0.058162858296698254,0.5989729217200723,0.1423067515688872,0.0
1971,2645,195,74,3.480740028337176,low_compatibility_junction,0.006583558386486863,71,0.02545726686670262,0.8766292116631693,0.6858309755943606,0.0
1972,2132,157,376,3.4754789810320443,low_compatibility_junction,0.006055870234230233,62,0.025426712594308794,0.8859299411615457,0.1423067515688872,0.0
1973,2705,199,372,3.4734648089090787,low_compatibility_junction,0.014094426020892569,160,0.03249027252932024,0.7543577753353831,0.3923680617855888,0.0
1974,6303,455,418,3.471212466096723,low_compatibility_junction,0.0076187753431057855,38,0.03537157859557741,0.8586657853006431,0.3505709040386648,0.0
1975,6114,441,157,3.468017916550626,low_compatibility_junction,0.02948570431851526,102,0.06281005826250634,0.5544857971198702,0.1423067515688872,0.0
1976,2138,157,436,3.4674348743365,low_compatibility_junction,0.004717851687080653,59,0.022244634601822653,0.9099578185916135,0.1423067515688872,0.0
1977,3747,271,14,3.465737208550108,low_compatibility_junction,0.009466779948626127,234,0.021933416080948898,0.8275087490038237,0.5184346706611771,0.0
1978,3695,267,157,3.4586712752555093,low_compatibility_junction,0.02570704258790221,99,0.057290853619019796,0.5980141567850978,0.1423067515688872,0.0
1979,709,51,199,3.455992936573161,low_compatibility_junction,0.003956258855586343,134,0.014606170921518776,0.923924263035456,0.3923680617855888,0.0
1980,2135,157,424,3.454064815568026,low_compatibility_junction,0.05374470678861162,51,0.11737132373699788,0.34133388843686696,0.1423067515688872,0.0
1981,5803,422,199,3.4504305277581504,low_compatibility_junction,0.008444067685885761,117,0.025095016793122385,0.8446091071720633,0.3923680617855888,0.0
1982,6298,455,302,3.4490740285686963,low_compatibility_junction,0.006174776639620011,22,0.03901116301120221,0.8838255894676498,0.3505709040386648,0.0
1983,3262,242,383,3.4472457299339108,low_compatibility_junction,0.006791915380063674,758,0.012658935826896311,0.8729837759182796,0.5557987561240778,0.0
1984,6315,457,271,3.4449204538628093,low_compatibility_junction,0.006120409766533819,537,0.012737379958660582,0.8847871288048433,0.5184346706611771,0.0
1985,6789,492,157,3.444213978155581,low_compatibility_junction,0.013409895649938672,54,0.0442966227312057,0.7647564108896814,0.1423067515688872,0.0
1986,4092,295,151,3.4438484186163008,low_compatibility_junction,0.03578028801296439,7,0.1759095928050558,0.48889586839114807,0.0041928358816501,0.0
1987,4586,330,259,3.440334894454516,low_compatibility_junction,0.08824932783640163,226,0.12698022480146343,0.17118908781093753,0.0,0.0
1988,75,5,157,3.438408547178493,low_compatibility_junction,0.02097281256512935,76,0.05353230401624502,0.6574041853171788,0.1423067515688872,0.0
1989,2119,157,82,3.4348769435133883,low_compatibility_junction,0.005938772747937877,65,0.02467351603351793,0.8880071759847086,0.1423067515688872,0.0
1990,3756,271,136,3.433825338281008,low_compatibility_junction,0.004168828999947595,23,0.030556386580218572,0.9200046266365247,0.5184346706611771,0.0
1991,6296,455,250,3.4320287691489724,low_compatibility_junction,0.0048540320260346765,27,0.031134040926770818,0.9074828232951703,0.3505709040386648,0.0
1992,528,36,157,3.4319367484275087,low_compatibility_junction,0.00871747930563907,47,0.03541080004982487,0.840003192872945,0.1423067515688872,0.0
1993,3612,260,157,3.431365206309045,low_compatibility_junction,0.01806803700429472,55,0.05359272008923482,0.6967276155477732,0.1423067515688872,0.0
1994,4892,354,74,3.4305373189764685,low_compatibility_junction,0.005189920223783701,50,0.025158694613659244,0.9014069987220433,0.6858309755943606,0.0
1995,2141,157,443,3.429744641870713,low_compatibility_junction,0.007068197709996617,41,0.032802860830388796,0.8681732788793035,0.1423067515688872,0.0
1996,1094,82,271,3.4286647869643767,low_compatibility_junction,0.007595721961198939,558,0.014827140552991048,0.8590617795892812,0.5184346706611771,0.0
1997,6302,455,409,3.420873239546214,low_compatibility_junction,0.0048496944081437374,35,0.027921375279676627,0.9075615529847149,0.3505709040386648,0.0
1998,2116,157,64,3.420172599620239,low_compatibility_junction,0.015847432782697395,39,0.05535708683760815,0.7283681517520778,0.1423067515688872,0.0
1999,962,74,75,3.4175504658920977,low_compatibility_junction,0.0065434768352693375,52,0.02853010765526586,0.8773322265777262,0.6858309755943606,0.0
2000,6162,444,157,3.41452636216759,low_compatibility_junction,0.009022469707549765,65,0.032114499510900056,0.8348949301946709,0.1423067515688872,0.0
2001,3777,271,442,3.4127780195048785,low_compatibility_junction,0.012617101803092131,564,0.021887455898133193,0.7769789377988792,0.5184346706611771,0.0
2002,2715,199,482,3.412063045676116,low_compatibility_junction,0.02068676850381855,68,0.05487274126447282,0.661175895043823,0.3923680617855888,0.0
2003,5141,372,199,3.410432512909223,low_compatibility_junction,0.004569831957342103,25,0.03106924059023459,0.9126556441430345,0.3923680617855888,0.0
2004,1791,136,271,3.403922290886197,low_compatibility_junction,0.020755779836721465,59,0.05751781898562586,0.6602639519366844,0.5184346706611771,0.0
2005,5520,402,425,3.4028261759455725,low_compatibility_junction,0.00952235148585438,454,0.01849871121965587,0.8265895412512857,0.3198123057305044,0.0
2006,3755,271,104,3.400335984542889,low_compatibility_junction,0.01138138696960015,470,0.021026442607617976,0.7964206807059449,0.5184346706611771,0.0
2007,1391,106,259,3.3988988913961293,low_compatibility_junction,0.03868013889416124,281,0.06167585422892155,0.4613479364203653,0.0,0.0
2008,3767,271,269,3.396357928192341,low_compatibility_junction,0.012146460986090714,423,0.02264939815539844,0.7843270266920611,0.5184346706611771,0.0
2009,5274,383,198,3.395146393762692,low_compatibility_junction,0.006665583248888448,259,0.016608762476976985,0.8751922828150611,0.5557987561240778,0.0
2010,750,55,157,3.3923748988483613,low_compatibility_junction,0.004825381076608954,22,0.03385294160410275,0.9080029771994684,0.1423067515688872,0.0
2011,6135,442,271,3.3920785335619392,low_compatibility_junction,0.009789814759077954,261,0.021793733719801103,0.8221796995873333,0.5184346706611771,0.0
2012,270,14,271,3.3883735545804528,low_compatibility_junction,0.010480470227368097,214,0.024196852142043687,0.8109009183320093,0.5184346706611771,0.0
2013,3175,236,157,3.388019176804107,low_compatibility_junction,0.010708030747572104,26,0.05048431423016286,0.8072187232141155,0.1423067515688872,0.0
2014,2712,199,425,3.383647761477872,low_compatibility_junction,0.021401770775600407,52,0.06116478088925971,0.6517883309725092,0.3923680617855888,0.0
2015,6143,443,157,3.381023004454899,low_compatibility_junction,0.006819406511827505,14,0.050077297662985895,0.8725039216075198,0.1423067515688872,0.0
2016,2697,199,242,3.3780485846622885,low_compatibility_junction,0.0202758182723218,88,0.05002698010504987,0.6666324959835755,0.3923680617855888,0.0
2017,3517,257,74,3.37756746028004,low_compatibility_junction,0.004496467328863218,20,0.03388492500408066,0.9139957599187956,0.6858309755943606,0.0
2018,1377,104,271,3.3745425521936494,low_compatibility_junction,0.008096397800960439,207,0.020354318791704025,0.8505024759171274,0.5184346706611771,0.0
2019,3731,269,271,3.373574288407619,low_compatibility_junction,0.009118843074491399,209,0.022065355703698206,0.8332872473611693,0.5184346706611771,0.0
2020,3574,259,211,3.37261362851292,low_compatibility_junction,0.1221924466746194,7,0.38115038676341284,0.08682601992707623,0.0,0.0
2021,2710,199,420,3.372323678583681,low_compatibility_junction,0.007091894007508496,38,0.033867875005432264,0.8677619265161188,0.3923680617855888,0.0
2022,6660,482,199,3.372244347584269,low_compatibility_junction,0.006180960266731766,43,0.029679983977613365,0.8837162912688402,0.3923680617855888,0.0
2023,5028,363,271,3.3720877536788234,low_compatibility_junction,0.008127115237380805,321,0.017989268878554975,0.8499801312698542,0.5184346706611771,0.0
2024,2703,199,334,3.370837154643592,low_compatibility_junction,0.018117123502810528,67,0.05034734517102193,0.696043952807453,0.3923680617855888,0.0
2025,980,74,423,3.370788529431864,low_compatibility_junction,0.009340715082362294,30,0.04392553403538607,0.8295977770230566,0.6858309755943606,0.0
2026,3193,237,157,3.370780018365522,low_compatibility_junction,0.00710621739135069,17,0.04717912501395983,0.8675133763754667,0.1423067515688872,0.0
2027,5792,421,199,3.368559584028536,low_compatibility_junction,0.006292601963808841,46,0.029216701540345263,0.8817453008050772,0.3923680617855888,0.0
2028,2391,174,157,3.3681517796223868,low_compatibility_junction,0.06263052649052453,31,0.1507289740924598,0.28575784294406975,0.1423067515688872,0.0
2029,3771,271,359,3.367946488836784,low_compatibility_junction,0.011562703042331953,285,0.024046978064657484,0.7935378335290382,0.5184346706611771,0.0
2030,887,65,259,3.3661218984554973,low_compatibility_junction,0.11120187091611085,186,0.1591261563680863,0.10817149243370253,0.0,0.0
2031,4177,300,402,3.3575346807474857,low_compatibility_junction,0.008317955279988902,175,0.02183075492722398,0.8467421097530936,0.3198123057305044,0.0
2032,6621,480,157,3.356021023574067,low_compatibility_junction,0.02569730527078112,15,0.1068222163352348,0.5981306291957681,0.1423067515688872,0.0
2033,964,74,119,3.3542103420395484,low_compatibility_junction,0.005696172149887739,26,0.03470705534051701,0.8923262670915575,0.6858309755943606,0.0
2034,972,74,286,3.353931434117388,low_compatibility_junction,0.008318890256553212,22,0.04643226705977428,0.8467262762205612,0.6858309755943606,0.0
2035,963,74,108,3.352107025613681,low_compatibility_junction,0.0028656742179009598,8,0.039961452406746666,0.9442980003100329,0.6858309755943606,0.0
2036,2691,199,97,3.350954215176339,low_compatibility_junction,0.006215794401849428,63,0.025684367275800143,0.8831008358283987,0.3923680617855888,0.0
2037,2704,199,363,3.347302243170456,low_compatibility_junction,0.014335128812543937,68,0.04279300037071919,0.750734982047976,0.3923680617855888,0.0
2038,2047,153,199,3.34633599897054,low_compatibility_junction,0.009300101721483106,37,0.040374237474397084,0.8302719058504217,0.3923680617855888,0.0
2039,5615,408,271,3.343920561526288,low_compatibility_junction,0.012631226486215988,6,0.10256093947497863,0.7767594771726504,0.5184346706611771,0.0
2040,3945,286,199,3.3413316047672588,low_compatibility_junction,0.007400812976554317,53,0.03056184202574743,0.8624170923305231,0.3923680617855888,0.0
2041,6609,479,402,3.339973834830846,low_compatibility_junction,0.015020126435548013,138,0.03546824348057115,0.7405200800873912,0.3198123057305044,0.0
2042,1555,119,74,3.339607025613681,low_compatibility_junction,0.0071554670757905114,16,0.04860456410934845,0.8666593018728406,0.6858309755943606,0.0
2043,3339,246,199,3.33903747502785,low_compatibility_junction,0.007502926817657996,49,0.03175636909920613,0.8606575951935634,0.3923680617855888,0.0
2044,5857,425,199,3.337154079824197,low_compatibility_junction,0.0038424916671250353,11,0.04047496110517652,0.9260289018309662,0.3923680617855888,0.0
2045,4611,331,402,3.335276551280831,low_compatibility_junction,0.049595577116147385,202,0.08030713596260074,0.3708670848880898,0.3198123057305044,0.0
2046,978,74,416,3.334891162515312,low_compatibility_junction,0.006250020698644221,12,0.05098077029731854,0.8824965372548828,0.6858309755943606,0.0
2047,4636,333,199,3.3337417754338023,low_compatibility_junction,0.004556155743494886,29,0.02912339486546798,0.9129053117617187,0.3923680617855888,0.0
2048,3762,271,192,3.332492718989627,low_compatibility_junction,0.014722485697839948,159,0.03358276325517618,0.7449414055554601,0.5184346706611771,0.0
2049,3778,271,511,3.3283628724877365,low_compatibility_junction,0.01746416204286262,181,0.036716818443327734,0.7051933624075826,0.5184346706611771,0.0
2050,979,74,422,3.3281606132820456,low_compatibility_junction,0.014551784703508019,10,0.08931951578918186,0.7474889966172206,0.6858309755943606,0.0
2051,4245,306,74,3.3281606132820456,low_compatibility_junction,0.004673316233003369,13,0.041835136632963635,0.9107686873549329,0.6858309755943606,0.0
2052,6412,467,74,3.3281606132820456,low_compatibility_junction,0.005664302561747129,17,0.041441377641293756,0.89289520980438,0.6858309755943606,0.0
2053,6565,478,74,3.3281606132820456,low_compatibility_junction,0.005479923286475241,10,0.051362025785514326,0.8961939156297621,0.6858309755943606,0.0
2054,3748,271,25,3.327870760431217,low_compatibility_junction,0.004460041411221027,2,0.09701730769903523,0.9146618652098218,0.5184346706611771,0.0
2055,4169,300,199,3.326424779542309,low_compatibility_junction,0.02581640744271378,9,0.13079064281709782,0.5967075516442009,0.3923680617855888,0.0
2056,2711,199,421,3.3262095053550684,low_compatibility_junction,0.014260840291778246,33,0.05500559048899005,0.7518512309134696,0.3923680617855888,0.0
2057,2702,199,327,3.3205473910877923,low_compatibility_junction,0.020124441605399956,11,0.1039587234147065,0.6686538063379569,0.3923680617855888,0.0
2058,6599,479,199,3.316296497196569,low_compatibility_junction,0.004977075214680683,28,0.031108564254806004,0.9052523772283414,0.3923680617855888,0.0
2059,4252,306,199,3.3143554630565983,low_compatibility_junction,0.008979709040639655,35,0.04037418091548744,0.8356092488788669,0.3923680617855888,0.0
2060,5275,383,250,3.313186440694025,low_compatibility_junction,0.005634526176881805,98,0.020496337174662888,0.893427111998135,0.5557987561240778,0.0
2061,2611,192,271,3.312899830071273,low_compatibility_junction,0.005642936918312651,57,0.02514458168268091,0.8932768369492087,0.5184346706611771,0.0
2062,2572,189,199,3.310839068918256,low_compatibility_junction,0.01966729000560008,40,0.06312815207870939,0.6747953629241604,0.3923680617855888,0.0
2063,5510,402,232,3.3090258762232363,low_compatibility_junction,0.02971733367869294,144,0.057873903498687734,0.5519230340066402,0.3198123057305044,0.0
2064,6187,446,74,3.3084643521746635,low_compatibility_junction,0.0043391300132498145,8,0.0499861477949468,0.9168764026546887,0.6858309755943606,0.0
2065,4813,348,171,3.3055246313310604,low_compatibility_junction,0.0068344528332463,557,0.013700082109403608,0.8722414016202286,0.493239967713645,0.0
2066,2693,199,153,3.30403841699404,low_compatibility_junction,0.0636294469377026,25,0.16251096864037023,0.2801055062492831,0.3923680617855888,0.0
2067,4956,359,271,3.3025138278017403,low_compatibility_junction,0.007992673692259393,82,0.02734330715267389,0.8522686594671294,0.5184346706611771,0.0
2068,145,8,231,3.300572063841278,low_compatibility_junction,0.0197740723402501,445,0.032839514906171145,0.673355776210343,0.0513218040811786,0.0
2069,2700,199,308,3.3001097686363674,low_compatibility_junction,0.02783143198694629,23,0.09601189237829456,0.5731380652396598,0.3923680617855888,0.0
2070,3575,259,219,3.298642999184221,low_compatibility_junction,0.011912746714049224,118,0.031606161206684615,0.7880017768185027,0.0,0.0
2071,3754,271,102,3.2952168719417614,low_compatibility_junction,0.006099706846617836,101,0.021331459059184207,0.8851535582025998,0.5184346706611771,0.0
2072,3933,284,402,3.294490348294381,low_compatibility_junction,0.04253587838004181,92,0.08468027694342416,0.4271083428538026,0.3198123057305044,0.0
2073,982,74,444,3.2938007554557127,low_compatibility_junction,0.004988920933101326,6,0.061506526828081894,0.9050379353363218,0.6858309755943606,0.0
2074,5184,376,271,3.2936117080774614,low_compatibility_junction,0.008886642836407666,111,0.02642397165196787,0.8371660368932046,0.5184346706611771,0.0
2075,3573,259,201,3.291644719363764,low_compatibility_junction,0.007418336113914847,2,0.12678809781095285,0.8621149002237345,0.0,0.0
2076,5283,383,418,3.2878517804106058,low_compatibility_junction,0.00513970093822069,74,0.0214743247205959,0.902312813849327,0.5557987561240778,0.0
2077,2414,175,87,3.2841763334179053,low_compatibility_junction,0.006973251241749318,573,0.013810736717204305,0.8698234448909115,0.5790657773264013,0.0
2078,5278,383,302,3.282043767255007,low_compatibility_junction,0.005513801443157718,60,0.024302902727339586,0.895586893343115,0.5557987561240778,0.0
2079,2325,171,136,3.280031082069273,low_compatibility_junction,0.005897386673516323,223,0.01597675792699154,0.8887425028871088,0.493239967713645,0.0
2080,5505,402,94,3.2790751172121837,low_compatibility_junction,0.02510835910610439,121,0.053342368306956586,0.6052176206217379,0.3198123057305044,0.0
2081,7036,511,271,3.27778835916948,low_compatibility_junction,0.007078286192122975,29,0.037699410428595814,0.8679981255380801,0.5184346706611771,0.0
2082,5898,427,402,3.2759158296762765,low_compatibility_junction,0.010825938180736874,115,0.029842846930382205,0.8053174241150179,0.3198123057305044,0.0
2083,4774,345,199,3.27536091954206,low_compatibility_junction,0.0058663159633349435,19,0.04030622503830166,0.8892949517337728,0.3923680617855888,0.0
2084,2053,153,361,3.2752388435102837,low_compatibility_junction,0.005967973065387213,737,0.01154542395110739,0.887488725559893,0.7078942676936514,0.0
2085,4646,333,433,3.269887703983788,low_compatibility_junction,0.005547467030493228,361,0.013230803199988242,0.8949840871286534,0.6671108466501332,0.0
2086,2689,199,60,3.267841064451045,low_compatibility_junction,0.006981985296790853,23,0.04113127055008635,0.86967151644393,0.3923680617855888,0.0
2087,678,48,8,3.267565281435986,low_compatibility_junction,0.006549720983997531,256,0.016463688429783956,0.877222669560636,0.0513218040811786,0.0
2088,688,48,171,3.264145575624182,low_compatibility_junction,0.006265951175629062,376,0.014267160864139435,0.8822154102266186,0.493239967713645,0.0
2089,5286,383,498,3.26410297173286,low_compatibility_junction,0.005848355993117777,31,0.03276941405551105,0.8896144433278811,0.5557987561240778,0.0
2090,2322,171,102,3.262501939818541,low_compatibility_junction,0.006998732086503878,325,0.01609417966859144,0.8693802810991176,0.493239967713645,0.0
2091,2061,154,259,3.259548805493121,low_compatibility_junction,0.11466546431183815,75,0.19130303975194518,0.10093189603777952,0.0,0.0
2092,2148,158,175,3.258674584701281,low_compatibility_junction,0.004987777187397706,287,0.01315865366730182,0.9050586382381126,0.5790657773264013,0.0
2093,1569,119,433,3.258659437568893,low_compatibility_junction,0.005895875739051166,545,0.01234249440172281,0.8887693599264642,0.6671108466501332,0.0
