dataset,seed,method,support_signal,penalty_or_risk_weight,eval_episodes_per_task,num_tasks,success,mean_episode_length,normalized_return,path_change_rate,mean_path_edges,mean_path_cost,mean_unsupported_edge_fraction,mean_same_traj_support,mean_weight_delta,max_weight_delta,risk_column,risk_weight,unsupported_penalty,delta_success_vs_original,delta_length_vs_original,delta_unsupported_fraction_vs_original
antmaze-giant-stitch-v0,0,original,,0.0,10,5,0.9,690.42,90.0,0.0,25.409316770186336,160.0751839666016,0.6701622778479862,9.598381574524211,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
antmaze-giant-stitch-v0,0,binary_p0p25_forward,local_support,0.25,10,5,0.9,693.4399999999999,90.0,0.7613871635610766,25.698033126294,163.4785052710315,0.502051359548878,14.734855600655496,0.17561589445382356,0.25,r_exec,0.0,0.25,0.0,3.019999999999982,-0.16811091829910818
antmaze-giant-stitch-v0,0,binary_p0p5_forward,local_support,0.5,10,5,0.92,689.16,92.0,0.8922360248447205,26.0203933747412,165.9042717896263,0.3663993431722606,17.368540361173856,0.3512317889076471,0.5,r_exec,0.0,0.5,0.020000000000000018,-1.259999999999991,-0.3037629346757256
antmaze-giant-stitch-v0,0,binary_p2_forward,local_support,2.0,10,5,0.9,679.1,90.0,0.9579710144927536,28.02463768115942,172.43867973369348,0.1692835205807341,24.183317743120213,1.4049271556305885,2.0,r_exec,0.0,2.0,0.0,-11.319999999999936,-0.5008787572672522
antmaze-giant-stitch-v0,0,hybrid_w0p25_forward,risk_hybrid_support,0.25,10,5,0.96,675.66,96.0,0.7063146997929607,25.61076604554865,164.06517393678166,0.523100877265497,14.83969761134086,0.1984770946703027,0.25,risk_hybrid_support,0.25,0.0,0.05999999999999994,-14.759999999999991,-0.14706140058248918
antmaze-giant-stitch-v0,0,hybrid_w0p5_forward,risk_hybrid_support,0.5,10,5,0.94,694.1,94.0,0.8280538302277433,25.888923395445136,167.3094348812573,0.435326174172163,17.30724049633839,0.3969541893406054,0.5,risk_hybrid_support,0.5,0.0,0.039999999999999925,3.6800000000000637,-0.2348361036758232
antmaze-giant-stitch-v0,0,scc_only_p8_forward,scc_only_support,8.0,10,5,0.86,694.54,86.0,0.0002070393374741,25.409316770186336,160.3608494875224,0.6701622778479862,9.598350204927623,0.022509848058525603,8.0,r_exec,0.0,8.0,-0.040000000000000036,4.1200000000000045,0.0
