method,num_queries,num_reachable,path_coverage,mean_path_length,mean_planning_path_cost,mean_base_path_cost,mean_pair_penalty_cost,mean_edge_proxy_score,mean_min_edge_proxy_score,mean_heldout_support_lcb,mean_min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_pair_termination_bridge_coverage,mean_min_pair_termination_bridge_coverage,mean_pair_bridge_matches_per_first_segment,mean_pair_strict_compatible_rate,mean_pair_incompatible_fraction,mean_low_pair_coverage_fraction,mean_missing_pair_fraction,mean_uncertified_edge_fraction,mean_original_uncertified_edge_fraction,mean_high_pair_risk_fraction,mean_proxy_path_success_reachable,mean_proxy_path_success_over_all,num_graph_nodes,num_graph_edges,num_pair_compatibility_edges,coverage_delta_vs_support,num_common_reachable_with_support,base_cost_delta_common_vs_support,min_pair_coverage_delta_common_vs_support,pair_incompatible_delta_common_vs_support,min_proxy_delta_common_vs_support,mean_repair_edge_fraction,mean_num_repair_edges,mean_repair_certified_fraction,mean_repair_edge_proxy_score,mean_min_repair_edge_proxy_score
support_shortest_path,100,51,0.51,3.4313725490196076,12.242883552647953,12.242883552647953,23.774228097145883,0.22691563270070686,0.1117295215372113,0.1994033420107503,0.06524222047393104,0.36095425192809927,0.46282915027970545,0.024298666482966143,0.007352941176470588,0.08105432588898602,0.0915032679738562,0.9084967320261437,0.9150326797385621,0.0,0.37973856209150325,0.37973856209150325,0.9901960784313726,0.013359761521997615,0.006813478376218785,356,2397,33117,0.0,51.0,0.0,0.0,0.0,0.0,0.30196078431372547,1.0392156862745099,0.8619047619047618,0.2626478253408477,0.23161527630778975
calibrated_compat_penalized,100,51,0.51,3.5294117647058822,69.42689172281119,13.074823902380208,22.114490920792306,0.28856580962029316,0.16016619645720848,0.23805771937267067,0.08672456545899052,0.43894385588690554,0.3789422599860445,0.11007423796200397,0.024151625923606795,0.6487764081579686,0.2875816993464052,0.7124183006535947,0.7408496732026143,0.0,0.22745098039215686,0.22745098039215686,0.9120915032679738,0.019989633810149333,0.010194713243176159,356,2397,33117,0.0,51.0,0.8319403497322551,0.01679868474713621,-0.196078431372549,0.048436674919997175,0.32810457516339864,1.1568627450980393,0.8935185185185185,0.3089505403857138,0.2647044689606184
compat_threshold,100,48,0.48,6.208333333333333,23.53210792535327,23.53210792535327,35.61116860367786,0.3225319977027425,0.14326612716266623,0.22113504440791684,0.037793471376964476,0.5243082750311555,0.3348370526903362,0.3222437876798588,0.10688152295465751,1.697972219361931,1.0,0.0,0.0,0.0,0.1726438492063492,0.1726438492063492,0.7784060846560846,0.007887704133515942,0.0037860979840876525,356,2397,33117,-0.030000000000000027,48.0,11.449244717912569,0.09906902295465751,-0.9027777777777777,0.027619630585259666,0.2517729377104377,1.5625,0.9305555555555556,0.36735724790738783,0.28159901305012625
calibrated_compat_threshold,100,48,0.48,7.5,73.40164387832483,25.71148769458902,42.64886546428012,0.4274459671584272,0.23031922004028707,0.33214193552279797,0.09989423791106256,0.5870315942156282,0.2238833519437169,0.33763872660536015,0.09816366766022112,1.5881851936877043,1.0,0.0,0.0,0.0,0.04372745310245311,0.04372745310245311,0.7574712902837902,0.00966272324056225,0.004638107155469881,356,2397,33117,-0.030000000000000027,48.0,13.62862448714832,0.09035116766022112,-0.9027777777777777,0.1146727234628805,0.40100484006734005,2.9791666666666665,0.9357723577235773,0.49074084358401837,0.33394384577058206
