condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,0.693069306930693,34.07904978066483,0.693069306930693,41.4467446869001
after,0.1,54 207 55 166 252 206 187 56,0.15841584158415842,33.07238497017324,0.15841584158415842,17.667194281626294
