baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,275,0.37454545454545457,0.38613861386138615,4.871794871794871,101,39
kNN_geometry_same_nodes,275,0.34545454545454546,0.43564356435643564,5.340909090909091,101,44
grid_adjacent_same_nodes,172,0.0,0.46534653465346537,9.595744680851064,101,47
random_same_edge_budget,275,0.9563636363636364,0.9405940594059405,3.6736842105263157,101,95
