edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score
1897,5685,412,474,4.373011274488849,low_compatibility_junction,0.005374446944486288,122,0.01838342095360737,0.8980864562291914
1898,6539,474,471,4.340259815042824,low_compatibility_junction,0.007920552322773161,148,0.02225902678909585,0.8534988821651064
1899,3138,232,474,4.328017198354368,low_compatibility_junction,0.0071859419754632245,77,0.026120386193089033,0.8661312357113211
1900,5850,424,474,4.306025846475144,low_compatibility_junction,0.022656922596656987,62,0.06012493774061278,0.6356301233146212
1901,5901,427,474,4.300755448270508,low_compatibility_junction,0.006652021266319612,79,0.024637389755871892,0.8754297018620136
1902,17,0,474,4.286955866564938,low_compatibility_junction,0.006032313032751278,38,0.03072715254620413,0.8863474401072942
1903,5303,384,474,4.28689769530779,low_compatibility_junction,0.013330247867997969,64,0.04161713755697894,0.765975604729769
1904,2507,181,474,4.270670867119457,low_compatibility_junction,0.00979105954989791,50,0.03721854006375036,0.8221592310072773
1905,5916,428,474,4.260910015694648,low_compatibility_junction,0.009141066042288645,34,0.0412787840823919,0.8329169673411951
1906,5875,425,474,4.245534110639627,low_compatibility_junction,0.004402227766279664,35,0.026383777293709613,0.9157200756082579
1907,6527,474,232,4.241920594305127,low_compatibility_junction,0.022921168651255604,37,0.07170473962596963,0.632279729351232
1908,4617,331,474,4.239544040550339,low_compatibility_junction,0.03165974433068186,32,0.09330998607309807,0.5308929458611692
1909,6538,474,428,4.232700753707026,low_compatibility_junction,0.013975236720095078,3,0.14775025853398135,0.756158147850121
1910,3936,284,474,4.226482518504053,low_compatibility_junction,0.033159057376906276,19,0.1150395334313432,0.515209766560643
1911,1940,145,474,4.211165895846417,low_compatibility_junction,0.038361088425153865,20,0.12420046088734951,0.4643012143565013
1912,6537,474,424,4.207776750890882,low_compatibility_junction,0.0101911287385282,23,0.05144866568472166,0.8156070676216165
1913,5553,404,421,3.8966203680592577,low_compatibility_junction,0.01701571642778868,345,0.030780571510438715,0.7115466281836521
1914,2976,219,404,3.879667084679372,low_compatibility_junction,0.0059640321388155565,261,0.01533330323426653,0.8875586788746777
1915,5899,427,404,3.860640914244901,low_compatibility_junction,0.0070831609533598934,199,0.018776622408212235,0.8679135039909237
1916,5547,404,345,3.8449903533175154,low_compatibility_junction,0.014941151164689912,124,0.03645594845712234,0.7416906597905305
1917,307,18,404,3.840811816864981,low_compatibility_junction,0.005724614954020068,103,0.020336646440064717,0.8918188062166043
1918,5539,404,242,3.8196285216251056,low_compatibility_junction,0.03571064584438612,133,0.06782721185944995,0.48957729821316254
1919,15,0,404,3.815493959042113,low_compatibility_junction,0.004202569021007923,85,0.017984308495913297,0.9193840165444841
1920,5557,404,482,3.805389081624957,low_compatibility_junction,0.018676553779474706,117,0.043440024429322995,0.6882995966482819
1921,2054,153,404,3.803042043979397,low_compatibility_junction,0.0029243081932820913,28,0.02295466226200247,0.9431912904308053
1922,5146,372,404,3.80148468256158,low_compatibility_junction,0.007297114562462874,53,0.03029530780698544,0.8642075740851178
1923,5533,404,119,3.801153387823113,low_compatibility_junction,0.020695006237544406,26,0.07599208362663454,0.6610669721974569
1924,5528,404,18,3.800118053987093,low_compatibility_junction,0.011771582753694467,69,0.03737211272629766,0.7902296693516208
1925,5542,404,308,3.791789249460494,low_compatibility_junction,0.020056916399026348,66,0.054224651054581414,0.6695574361037891
1926,936,69,404,3.78616630121764,low_compatibility_junction,0.004735659372109251,39,0.026333682218404694,0.9096337914523152
1927,895,66,404,3.7813373003775688,low_compatibility_junction,0.006310002214900435,73,0.024532562561884408,0.8814385023992095
1928,5554,404,425,3.7796651527554768,low_compatibility_junction,0.014228361460043052,58,0.04492702856154185,0.7523397745619356
1929,4661,334,404,3.778328314126648,low_compatibility_junction,0.004756844332653352,11,0.04551543872843817,0.9092484619703485
1930,2397,174,404,3.776860604790568,low_compatibility_junction,0.007962559754804073,82,0.02727670519471017,0.8527821173761284
1931,5795,421,404,3.758674734825908,low_compatibility_junction,0.004820018113241531,20,0.035247457689903804,0.9081003741568228
1932,5548,404,372,3.736942926877937,low_compatibility_junction,0.010985434861416279,33,0.04674627621973801,0.8027526079657434
1933,5526,404,0,3.7329906575999474,low_compatibility_junction,0.02663614179350828,38,0.0785280847625639,0.5870044748846912
1934,5546,404,334,3.7192396176667226,low_compatibility_junction,0.030975374398456716,22,0.10452035083190163,0.5382094469569199
1935,1705,130,151,3.71674316971508,low_compatibility_junction,0.007722261538913746,498,0.015440419330418164,0.8568904220784479
1936,5538,404,232,3.692842371810956,low_compatibility_junction,0.012081989052670973,27,0.05354333613229523,0.7853390206007679
1937,2023,151,231,3.689640883823541,low_compatibility_junction,0.016441000072518364,238,0.03273139857972109,0.7197725631050718
1938,5534,404,153,3.683991024639061,low_compatibility_junction,0.03807481811740077,13,0.14414744246934286,0.46696715189205823
1939,5469,397,404,3.66449761726321,low_compatibility_junction,0.0033277193239579597,9,0.041016159277103774,0.9356120298284261
