group_type,group_value,num_edges,mean_edge_action_mse,median_edge_action_mse,sample_weighted_edge_action_mse,mean_direct_policy_support_score,mean_planner_usage_count,dataset,phase2_run,method,seed
all_repair_edges,all_repair_edges,500,0.01092380047229644,0.006639393151095701,0.009249790771742265,0.8210103043823828,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
planner_usage_group,not_planner_used,452,0.010889120084112403,0.00662603901796586,0.009191960332217614,0.8207785116056233,0.0,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
planner_usage_group,planner_used,48,0.011250374127696116,0.00688984559299201,0.009724174942236482,0.8231930196968665,1.1458333333333333,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
support_group,high_support,241,0.008994926192447355,0.005773487079245814,0.008634331115897693,0.8451354919531846,0.13278008298755187,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
support_group,low_support,259,0.012718621713391534,0.007697098496878011,0.012659574123383442,0.7985617707740305,0.0888030888030888,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
bottleneck_group,high_bottleneck,240,0.011724428879813946,0.00704982496538657,0.009608610272827537,0.8100114760043549,0.0875,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
bottleneck_group,low_bottleneck,260,0.010184758865357206,0.006137095818788376,0.008931362337518803,0.8311630690390239,0.13076923076923078,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
horizon_group,long_horizon,54,0.01223301399662529,0.007462584126187721,0.008696558994460934,0.8024076096108935,0.037037037037037035,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
horizon_group,short_horizon,446,0.010765285830337343,0.006585387142241948,0.009285792967494622,0.8232626485923836,0.11883408071748879,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
compatibility_group,unknown,500,0.01092380047229644,0.006639393151095701,0.009249790771742265,0.8210103043823828,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
repair_reason,low_compatibility_junction,500,0.01092380047229644,0.006639393151095701,0.009249790771742265,0.8210103043823828,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
