episode_id,segment_source,segment_edge_id,edge_src,edge_dst,attempt_steps,completed,timeout,final_cluster,final_subgoal_l2,mean_selected_policy_action_mse
0,bank,1,0,20,14,0,1,0,14.431863784790039,0.06735612452030182
0,bank,0,0,1,12,1,0,1,9.063751220703125,0.03923908621072769
0,bank,4,1,2,14,0,1,1,6.69734001159668,0.06145690381526947
0,graph,0,1,3,10,1,0,3,9.557445526123047,0.037892282009124756
0,graph,2,3,4,8,1,0,4,12.605890274047852,0.06470504403114319
0,bank,31,4,25,16,0,1,4,13.349555969238281,0.07693558186292648
0,graph,7,4,26,20,0,1,2,8.154520034790039,0.30572134256362915
0,bank,12,2,4,20,0,1,2,15.30908203125,0.0823717713356018
0,bank,11,2,3,6,0,1,2,14.126873970031738,0.04129737615585327
