query_id,reachable,num_adjacent_edge_pairs,strict_compatible_rate
105,True,5,1.0
106,True,4,1.0
107,True,1,1.0
108,True,4,0.75
109,True,5,1.0
110,True,5,1.0
111,True,4,0.75
112,True,4,0.5
113,True,5,1.0
114,True,5,0.8
115,True,5,0.8
116,True,5,0.6
117,True,4,1.0
118,True,6,0.8333333333333334
119,True,5,1.0
120,True,5,1.0
121,True,6,0.8333333333333334
122,True,4,0.25
123,True,4,0.75
124,True,3,0.3333333333333333
125,True,4,0.5
126,True,4,0.5
127,True,4,0.75
128,True,4,1.0
129,True,5,0.8
130,True,5,0.6
131,True,5,0.6
132,True,6,1.0
133,True,5,0.8
134,True,5,1.0
135,True,4,0.5
136,True,4,1.0
137,True,5,0.6
138,True,4,1.0
139,True,4,0.5
140,True,4,0.5
141,True,4,0.75
142,True,4,1.0
143,True,6,1.0
144,True,5,0.8
145,True,5,1.0
146,True,0,1.0
147,True,5,0.6
148,True,5,0.4
149,True,5,1.0
150,True,5,0.8
151,True,5,0.6
152,True,4,0.75
153,True,4,0.5
154,True,5,1.0
155,True,4,1.0
156,True,4,0.5
157,True,5,1.0
158,True,3,0.3333333333333333
159,True,4,0.75
160,True,3,0.6666666666666666
161,True,4,0.5
162,True,5,1.0
163,True,3,0.6666666666666666
164,True,4,0.25
165,True,2,1.0
166,True,4,1.0
167,True,5,0.6
168,True,5,1.0
169,True,4,0.75
170,True,5,1.0
171,True,6,1.0
172,True,4,0.25
173,True,4,0.75
174,True,5,1.0
175,True,4,0.5
176,True,4,0.5
177,True,4,1.0
178,True,5,0.6
179,True,5,1.0
180,True,5,1.0
181,True,4,0.75
182,True,5,1.0
183,True,5,1.0
184,True,7,0.8571428571428571
185,True,4,0.25
186,True,5,0.8
187,True,4,0.75
188,True,5,1.0
189,True,4,0.75
190,True,5,0.8
191,True,4,0.5
192,True,4,0.5
193,True,5,0.6
194,True,5,0.4
195,True,5,0.8
196,True,4,0.75
197,True,5,0.8
198,True,5,0.8
199,True,4,0.5
200,True,5,0.8
201,True,4,1.0
202,True,5,0.8
203,True,5,0.8
204,True,5,1.0
205,True,7,1.0
206,True,3,0.3333333333333333
207,True,6,0.6666666666666666
208,True,4,0.5
209,True,5,0.6
210,True,5,1.0
211,True,4,0.5
212,True,4,0.75
213,True,4,1.0
214,True,5,1.0
215,True,4,0.5
216,True,4,1.0
217,True,5,0.8
218,True,4,0.5
219,True,6,1.0
220,True,5,1.0
221,True,4,1.0
222,True,4,0.75
223,True,4,0.5
224,True,5,1.0
225,True,5,1.0
226,True,5,0.6
227,True,5,0.8
228,True,3,0.0
229,True,4,0.75
230,True,5,0.6
231,True,7,0.7142857142857143
232,True,4,1.0
233,True,5,0.8
234,True,5,1.0
235,True,4,1.0
236,True,5,0.8
237,True,5,1.0
238,True,4,0.25
239,True,3,0.0
240,True,5,0.8
241,True,5,0.8
242,True,4,1.0
243,True,5,1.0
244,True,4,0.75
245,True,5,0.8
246,True,4,0.5
247,True,5,0.8
248,True,4,0.75
249,True,5,1.0
250,True,5,0.8
251,True,7,0.8571428571428571
252,True,5,1.0
253,True,5,1.0
254,True,5,1.0
255,True,4,0.5
256,True,5,1.0
257,True,5,0.8
258,True,5,0.8
259,True,6,0.5
260,True,5,0.6
261,True,5,0.8
262,True,5,1.0
263,True,5,1.0
264,True,5,1.0
265,True,5,0.2
266,True,4,0.75
267,True,4,1.0
268,True,3,0.3333333333333333
269,True,5,1.0
270,True,4,1.0
271,True,6,1.0
272,True,5,0.8
273,True,1,1.0
274,True,4,0.5
275,True,5,1.0
276,True,4,1.0
277,True,6,0.8333333333333334
278,True,5,0.6
279,True,5,0.8
280,True,1,1.0
281,True,5,1.0
282,True,4,1.0
283,True,5,1.0
284,True,4,1.0
285,False,0,0.0
286,True,4,1.0
287,True,6,0.6666666666666666
288,True,4,1.0
289,True,2,1.0
290,True,4,0.25
291,True,6,1.0
292,True,4,1.0
293,True,4,0.0
294,True,5,1.0
295,True,5,1.0
296,True,6,1.0
297,True,4,0.5
298,True,5,1.0
299,True,6,1.0
300,True,5,1.0
301,True,4,1.0
302,True,5,0.6
303,True,5,0.8
304,True,2,1.0
305,True,4,0.5
306,True,4,0.25
307,True,5,1.0
308,True,5,1.0
309,True,5,0.8
310,True,5,1.0
311,True,4,1.0
312,True,4,0.75
313,True,4,0.5
314,True,8,1.0
315,True,4,1.0
316,True,4,1.0
317,True,4,0.75
318,True,4,0.75
319,True,5,0.8
320,True,1,1.0
321,True,6,1.0
322,True,4,0.5
323,True,4,0.5
324,True,6,1.0
325,True,5,1.0
326,True,6,0.8333333333333334
327,True,4,0.25
328,True,5,0.8
329,True,4,0.75
330,True,5,1.0
331,True,6,0.8333333333333334
332,True,5,0.8
333,True,2,1.0
334,True,5,0.8
335,True,5,1.0
336,True,4,0.5
337,True,4,0.25
338,True,4,0.75
339,True,4,0.75
340,True,4,1.0
341,True,5,0.8
342,True,5,0.8
343,True,7,0.7142857142857143
344,True,5,0.8
345,True,4,0.5
346,True,3,0.3333333333333333
347,True,5,1.0
348,True,4,0.5
349,True,6,1.0
350,True,4,0.25
351,True,5,1.0
352,True,5,1.0
353,True,5,0.8
354,True,4,0.25
355,True,5,1.0
356,True,4,0.25
357,True,5,0.8
358,True,5,1.0
359,True,3,0.3333333333333333
360,True,6,0.8333333333333334
361,True,5,1.0
362,True,4,1.0
363,True,3,1.0
364,True,4,0.75
365,True,6,0.8333333333333334
366,True,5,1.0
367,True,5,1.0
368,True,5,0.8
369,True,5,0.8
370,True,5,1.0
371,True,5,0.8
372,True,4,0.75
373,True,5,1.0
374,True,5,0.8
375,True,4,0.75
376,True,6,1.0
377,True,5,0.8
378,True,5,0.8
379,True,5,1.0
380,True,5,0.8
381,True,6,1.0
382,True,6,1.0
383,True,4,1.0
384,True,4,0.75
385,True,5,0.8
386,True,5,0.4
387,True,4,0.25
388,True,4,0.75
389,True,4,0.5
390,True,4,0.75
391,True,5,0.2
392,True,3,0.6666666666666666
393,True,5,0.8
394,True,4,0.5
395,True,5,1.0
396,True,4,1.0
397,True,4,0.75
398,True,4,0.75
399,True,5,0.2
400,True,5,1.0
401,True,5,1.0
402,True,4,0.75
403,True,4,0.75
404,True,4,0.5
405,True,5,0.6
406,True,5,1.0
407,True,5,0.8
408,True,5,1.0
409,True,4,0.5
410,True,5,1.0
411,True,6,0.6666666666666666
412,True,5,0.8
413,True,4,0.75
414,True,5,1.0
415,True,4,0.75
416,True,4,0.75
417,True,4,0.25
418,True,3,0.3333333333333333
419,True,5,0.6
420,True,4,1.0
421,True,4,1.0
422,True,6,1.0
423,True,5,1.0
424,True,5,1.0
425,True,3,0.6666666666666666
426,True,5,1.0
427,True,4,0.75
428,True,3,1.0
429,True,6,0.8333333333333334
430,True,4,0.25
431,True,6,0.6666666666666666
432,True,5,1.0
433,True,4,0.5
434,True,4,1.0
435,True,4,1.0
436,True,4,0.75
437,True,5,1.0
438,True,5,0.8
439,True,4,0.5
440,True,6,0.8333333333333334
441,True,4,0.5
442,True,4,0.5
443,True,4,1.0
444,True,6,1.0
445,True,5,0.4
446,True,5,0.8
447,True,5,0.8
448,True,4,0.5
449,True,5,1.0
450,True,4,0.75
451,True,5,1.0
452,True,4,0.75
453,True,5,1.0
454,True,4,0.5
455,True,4,1.0
456,True,5,0.8
457,True,5,0.6
458,True,5,0.4
459,True,5,0.6
460,True,5,1.0
461,True,4,0.25
462,True,3,0.3333333333333333
463,True,4,1.0
464,True,4,1.0
465,True,4,0.5
466,True,5,0.2
467,True,4,1.0
468,True,5,1.0
469,True,5,0.8
470,True,5,0.6
471,True,4,1.0
472,True,4,0.75
473,True,5,1.0
474,True,4,0.75
475,True,4,1.0
476,True,4,0.5
477,True,4,0.75
478,True,4,0.75
479,True,4,1.0
480,True,4,0.75
481,True,5,1.0
482,True,4,1.0
483,True,4,0.75
484,True,4,1.0
485,True,4,1.0
486,True,5,1.0
487,True,4,0.75
488,True,5,1.0
489,True,3,0.0
490,True,5,1.0
491,True,5,1.0
492,True,5,0.4
493,True,5,1.0
494,True,5,1.0
495,True,4,0.75
496,True,4,0.75
497,True,6,0.8333333333333334
498,True,4,0.75
499,True,4,1.0
