dataset,phase2_run,method,final_val_action_mse,best_val_action_mse,bottleneck_edge_val_mse,non_bottleneck_edge_val_mse,high_support_edge_val_mse,low_support_edge_val_mse,short_horizon_edge_val_mse,long_horizon_edge_val_mse,direct_repair_edge_mse,planner_used_repair_edge_mse,not_planner_used_repair_edge_mse,direct_repair_policy_support_score,sampling_mode,loss_weight_mode,loss_weight_strength,loss_weight_min,loss_weight_max,final_val_action_mse_std,best_val_action_mse_std,bottleneck_edge_val_mse_std,non_bottleneck_edge_val_mse_std,high_support_edge_val_mse_std,low_support_edge_val_mse_std,short_horizon_edge_val_mse_std,long_horizon_edge_val_mse_std,direct_repair_edge_mse_std,planner_used_repair_edge_mse_std,not_planner_used_repair_edge_mse_std,direct_repair_policy_support_score_std,num_seeds
scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,0.008423293445957825,0.008423293445957825,0.009576910347253574,0.009275206411832678,0.007759478439683245,0.011141430574812785,0.00943827978844319,0.009299629744832612,0.01117362842341917,0.011188470224524485,0.01117205230294781,0.8169467021924167,uniform_transition,support_bottleneck,0.3,0.7,1.8,0.0004241126880515367,0.0004241126880515367,0.00034307543302173824,0.0008896917405605449,0.0004120745114231507,0.0008209448058845285,0.0005932982674419682,0.0008280359254600259,0.00012517775391627725,0.00042401607243668614,0.000183499222201549,0.0018688004286065985,2
scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0.008246727811638266,0.008246727811638266,0.009372561533728837,0.009066008823560111,0.007628893774235899,0.010856104729157132,0.009245206372553818,0.008961964667410869,0.010834336036838095,0.01097460084744668,0.01081944065872037,0.8214801853243903,uniform_transition,planner_relevant,0.0,0.7,2.2,0.0002763940137811005,0.0002763940137811005,0.00019649485576958385,0.0007559955040054838,0.00028178890132629446,0.0006707915090890439,0.0004514277644928153,0.0007047742296877788,8.946443545834563e-05,0.00027577328024943693,6.96794253920341e-05,0.0004698809420075334,2
