dataset,phase2_run,method,baseline_method,num_seeds,final_val_action_mse,final_val_action_mse_baseline,final_val_action_mse_delta_vs_baseline,final_val_action_mse_ratio_vs_baseline,direct_repair_edge_mse,direct_repair_edge_mse_baseline,direct_repair_edge_mse_delta_vs_baseline,direct_repair_edge_mse_ratio_vs_baseline,planner_used_repair_edge_mse,planner_used_repair_edge_mse_baseline,planner_used_repair_edge_mse_delta_vs_baseline,planner_used_repair_edge_mse_ratio_vs_baseline,not_planner_used_repair_edge_mse,not_planner_used_repair_edge_mse_baseline,not_planner_used_repair_edge_mse_delta_vs_baseline,not_planner_used_repair_edge_mse_ratio_vs_baseline,direct_repair_policy_support_score,direct_repair_policy_support_score_baseline,direct_repair_policy_support_score_delta_vs_baseline,direct_repair_policy_support_score_ratio_vs_baseline
scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,augmented_loss_support_bottleneck_s03,2,0.008423293445957825,0.008423293445957825,0.0,1.0,0.01117362842341917,0.01117362842341917,0.0,1.0,0.011188470224524485,0.011188470224524485,0.0,1.0,0.01117205230294781,0.01117205230294781,0.0,1.0,0.8169467021924167,0.8169467021924167,0.0,1.0
scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,augmented_loss_support_bottleneck_s03,2,0.008246727811638266,0.008423293445957825,-0.00017656563431955874,0.9790384087349718,0.010834336036838095,0.01117362842341917,-0.00033929238658107416,0.9696345382427484,0.01097460084744668,0.011188470224524485,-0.00021386937707780496,0.9808848419144008,0.01081944065872037,0.01117205230294781,-0.0003526116442274397,0.96843806002104,0.8214801853243903,0.8169467021924167,0.004533483131973548,1.0055493009761924
