dataset,phase2_run,sampling_mode,final_val_action_mse,best_val_action_mse,bottleneck_edge_val_mse,non_bottleneck_edge_val_mse,high_support_edge_val_mse,low_support_edge_val_mse,short_horizon_edge_val_mse,long_horizon_edge_val_mse,final_val_action_mse_std,best_val_action_mse_std,bottleneck_edge_val_mse_std,non_bottleneck_edge_val_mse_std,high_support_edge_val_mse_std,low_support_edge_val_mse_std,short_horizon_edge_val_mse_std,long_horizon_edge_val_mse_std,num_seeds
scene-play-v0,core_plus_bottleneck_budget192_H5,bottleneck_support_balanced,0.010770177410449833,0.010770177410449833,0.010165130604014277,0.010393151465145089,0.010598254410276314,0.009956926382122862,0.010429831594021343,0.008840817315327092,9.873119415715337e-05,9.873119415715337e-05,0.0005909836143232999,0.0008107302013707139,0.0005952912070679192,0.00039438808607556754,9.157281351199675e-05,0.00027833791275495455,2
scene-play-v0,core_plus_bottleneck_budget192_H5,bottleneck_weighted,0.009862584818620235,0.009862584818620235,0.009619597638875103,0.009751586275187168,0.00945813677894436,0.009917985244772404,0.009800008616925494,0.008589826170821498,0.0003196375328116119,0.0003196375328116119,0.0008488552628988892,0.0003088653317454234,0.00018133272720748106,0.0007345004049839807,0.00031272346100970697,0.0001327941483309481,2
scene-play-v0,core_plus_bottleneck_budget192_H5,support_balanced,0.010109270690008998,0.010109270690008998,0.009732160503332407,0.009445661154415872,0.009878894672374456,0.00930000903436258,0.009733063516776379,0.008231336703503766,0.00011491449549794197,0.00011491449549794197,0.0005164430618173495,0.000875307980709554,0.000667477828455703,0.00032971580430573655,0.00015000956090328735,0.00044058201374806553,2
scene-play-v0,core_plus_bottleneck_budget192_H5,uniform_edge,0.009177829138934585,0.009177829138934585,0.009219771361655468,0.009202522437164433,0.009174780706794328,0.009254638645432578,0.009324093003377078,0.008074778654825969,0.00016855413559821496,0.00016855413559821496,0.0005788552574876316,1.9883491872731834e-05,4.731848223182714e-05,0.000621320445775521,0.0003356686174550206,0.0003139625656727698,2
scene-play-v0,core_plus_bottleneck_budget192_H5,uniform_transition,0.00804584543220695,0.00804584543220695,0.00927511587593955,0.008913282080986299,0.0079187968590759,0.01031299851042975,0.0090628338798252,0.0092719546667956,3.3921678550550075e-05,3.3921678550550075e-05,5.9401151104150184e-05,0.00010019837857770013,0.00030440820018270065,0.00049223945994835,0.0002762422716483994,0.0018021954898211,2
