num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
326,1.0,0.6840490797546013,0.3159509202453987,9526.39263803681,160.5,6.330626171000956,0.6335828668981013
