condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,1.0,16.511331670446417,1.0,16.205081317093395
after,0.1,371 259 175 163 22 171 429 3 266 120 315 199 139 290 167 149 224 385 80 8,0.8461538461538461,17.525781433198798,0.8461538461538461,17.229216416723204
